match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceMissed
11409088,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,31.0,12.0,26.0,7.0,9.0,12.0,3.0,19.0,2.0,3.0,1.0,11.0,2.0,1.0,4.0,6.0,1.0,90.0,44.0,7.6,19.0,0.00155634,0,1.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,D,79,79,False,25.0,16.0,6.0,3.0,12.0,17.0,4.0,9.0,2.0,5.0,3.0,3.0,,,,,,90.0,52.0,6.7,15.0,0.005333,1,,,,79,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0079,,,,,,,,,,,,,,,,
11409088,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,False,19.0,15.0,3.0,2.0,13.0,14.0,2.0,5.0,3.0,6.0,3.0,2.0,,,,,,90.0,32.0,7.0,4.0,0.00042028,0,,,,23,,,1.0,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,31.0,25.0,11.0,5.0,17.0,18.0,8.0,13.0,,3.0,3.0,2.0,1.0,,,,,90.0,48.0,7.5,7.0,0.00313651,0,,,,26,,1.0,1.0,,,,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11409088,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,False,26.0,14.0,7.0,1.0,9.0,15.0,5.0,12.0,,1.0,1.0,3.0,,,,,,78.0,41.0,6.2,15.0,0.00586119,0,,Filipe,Ferreira,20,1.0,2.0,4.0,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
11409088,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,31.0,24.0,4.0,2.0,13.0,17.0,11.0,14.0,1.0,7.0,,3.0,3.0,,,,,78.0,42.0,6.8,8.0,0.00640853,2,,,,42,,1.0,4.0,1.0,,1.0,,,3.0,1.0,,1.0,0.1121,1.0,,,True,1.0,,,,,,,,,,,
11409088,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,M,847013,EUR,869788800,M,42,42,False,32.0,29.0,1.0,1.0,25.0,26.0,4.0,6.0,,6.0,2.0,4.0,3.0,,,,,90.0,43.0,7.0,4.0,0.00409935,0,,,,42,,2.0,3.0,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
11409088,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,10.0,5.0,,,3.0,5.0,2.0,5.0,1.0,4.0,1.0,,2.0,,,,,70.0,20.0,6.4,8.0,0.000832,0,,,,7,,6.0,11.0,,1.0,,,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,
11409088,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,F,8,8,False,11.0,9.0,2.0,1.0,5.0,6.0,4.0,5.0,1.0,1.0,,2.0,,,,,,61.0,18.0,7.2,4.0,0.27092,1,,,,8,,,2.0,,1.0,,,1.0,,,1.0,1.0,0.2542,,,1.0,,,1.0,1.0,0.7946,,,,,,,,
11409088,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,14.0,9.0,1.0,,4.0,5.0,6.0,10.0,3.0,6.0,3.0,3.0,1.0,,,,,90.0,37.0,6.8,15.0,0.0245766,3,,,,11,1.0,,9.0,,6.0,2.0,1.0,,,,3.0,3.0,0.055,2.0,2.0,,,,1.0,,0.2408,1.0,,,,,,,
11409088,home,Boavista,Tiago Morais,tiago-morais,T. Morais,F,168,233,M,1067284,EUR,1062547200,F,21,21,False,19.0,11.0,1.0,,7.0,14.0,5.0,10.0,,6.0,1.0,8.0,2.0,,,,,78.0,40.0,7.2,17.0,0.172075,0,,,,21,5.0,1.0,6.0,1.0,,,,1.0,4.0,2.0,1.0,1.0,,3.0,,3.0,,,,,,1.0,1.0,1.0,,,,,
11409088,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,M,1035183,EUR,948326400,F,11,11,True,7.0,5.0,,,4.0,5.0,1.0,2.0,,2.0,1.0,4.0,,,,,,29.0,17.0,6.5,6.0,0.00013189,0,,,,17,,1.0,6.0,,1.0,,,2.0,2.0,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,
11409088,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,18.0,6.0,5.6,3.0,5.03e-06,0,,,,2,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,12.0,3.0,6.3,1.0,5.78e-06,0,,Ilija,Vukotić,8,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,12.0,3.0,6.4,1.0,0.00022864,0,,Berna,,20,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,4.0,1.0,2.0,,,,1.0,4.0,1.0,1.0,,2.0,,,,,,12.0,10.0,6.4,5.0,0.00012398,0,,,,79,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,,,,,0,,Tomé Sousa,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,Joel Silva,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409088,home,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,190,307,M,944825,EUR,1024358400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409088,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,186,12694,M,843115,EUR,937699200,G,99,99,False,28.0,27.0,8.0,7.0,25.0,26.0,2.0,2.0,,,1.0,7.0,,,,1.0,,90.0,34.0,6.8,1.0,0.00042522,0,0.0354,,,99,,,,,,,,,,,,,,,,,,,,,,,,,diogomcosta99,2.0,1.0,,
11409088,away,FC Porto,João Mário,joao-mario,J. Mário,D,178,3148,M,902031,EUR,946857600,D,23,23,False,22.0,18.0,1.0,1.0,10.0,10.0,8.0,13.0,,3.0,,1.0,,,,,,79.0,38.0,6.5,9.0,0.0479774,1,,,,17,1.0,,4.0,,2.0,1.0,,,3.0,,2.0,2.0,0.1065,,,,,,,,,,,,,,,1.0,
11409088,away,FC Porto,Pepe,pepe,Pepe,D,188,6226,M,5884,EUR,415065600,D,3,3,False,90.0,85.0,10.0,8.0,35.0,36.0,50.0,54.0,1.0,3.0,,7.0,1.0,,,,,90.0,97.0,7.4,7.0,0.180763,2,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,2.0,,0.0762,,,1.0,True,1.0,,,,,,,Pepe,,,,
11409088,away,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,187,510,M,252815,EUR,766713600,D,2,2,False,77.0,74.0,5.0,4.0,33.0,34.0,41.0,43.0,1.0,2.0,3.0,2.0,,,,,,90.0,85.0,7.0,4.0,0.0426775,1,,,,15,,5.0,5.0,,,1.0,,,1.0,,,1.0,0.0409,,,2.0,,,,,,,,,,,,1.0,
11409088,away,FC Porto,Wendell,wendell,Wendell,D,176,3234,M,335033,EUR,743126400,D,18,18,False,48.0,36.0,2.0,1.0,14.0,18.0,25.0,36.0,,3.0,3.0,6.0,1.0,,,,,90.0,72.0,7.2,17.0,0.145496,1,,,,18,6.0,1.0,3.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,0.0427,,,4.0,,,,,,3.0,,,,,,,
11409088,away,FC Porto,André Franco,andre-franco,A. Franco,M,177,622,M,851286,EUR,892339200,M,20,20,False,28.0,24.0,2.0,1.0,9.0,9.0,17.0,21.0,,1.0,1.0,3.0,1.0,,,,,61.0,37.0,6.8,7.0,0.654919,1,,,,10,2.0,,4.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0664,1.0,,2.0,,,,,,2.0,,1.0,,,,,
11409088,away,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,190,1584,M,280835,EUR,829353600,M,8,8,False,81.0,65.0,9.0,4.0,22.0,25.0,43.0,57.0,10.0,16.0,2.0,11.0,2.0,,,,,79.0,97.0,7.7,19.0,0.0897021,0,,,,4,1.0,1.0,6.0,1.0,,,,3.0,4.0,4.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,,
11409088,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,178,1808,M,886223,EUR,851126400,M,6,6,False,55.0,46.0,4.0,1.0,13.0,14.0,35.0,44.0,,3.0,,8.0,2.0,,,,,69.0,72.0,7.4,14.0,0.306074,1,,,,6,3.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,0.09,,,,,1.0,,,,2.0,,,,,,,
11409088,away,FC Porto,Pepê,pepe,Pepê,F,175,5029,M,882664,EUR,856742400,M,11,11,False,47.0,38.0,2.0,,9.0,9.0,29.0,38.0,1.0,13.0,1.0,4.0,5.0,,,,,90.0,71.0,8.2,14.0,0.609404,4,,,,11,,,2.0,,1.0,1.0,,,4.0,4.0,1.0,,0.1355,4.0,3.0,2.0,,1.0,2.0,,0.078,,,,pepe,,,,
11409088,away,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,180,1253,M,831253,EUR,867628800,F,29,29,False,6.0,4.0,,,,,4.0,6.0,2.0,3.0,,2.0,1.0,,,,,61.0,15.0,7.2,6.0,0.0649994,3,,,,11,,,3.0,1.0,2.0,,,,,,2.0,,0.9999,,,1.0,,,3.0,1.0,1.8329,,,,,,,,1.0
11409088,away,FC Porto,Evanilson,evanilson,Evanilson,F,181,7635,M,998490,EUR,939168000,F,30,30,False,18.0,16.0,,,5.0,5.0,12.0,14.0,2.0,6.0,,4.0,2.0,,,,,90.0,36.0,7.8,7.0,1.20728,2,,,,9,1.0,3.0,9.0,,3.0,,,,2.0,1.0,2.0,3.0,0.1302,,,3.0,,1.0,1.0,,0.0257,1.0,1.0,1.0,evanilsonlima99,,,1.0,
11409088,away,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,178,4340,M,845754,EUR,877478400,F,13,13,True,11.0,7.0,,,,,8.0,13.0,1.0,3.0,,2.0,1.0,,,,,29.0,25.0,6.9,7.0,0.0645148,3,,,,13,2.0,2.0,4.0,,,2.0,,,1.0,1.0,,,0.151,2.0,,1.0,,1.0,,,,1.0,,,w_galeno90,,,,
11409088,away,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,170,19864,M,979222,EUR,1039824000,F,10,10,True,15.0,13.0,1.0,1.0,3.0,4.0,10.0,14.0,,1.0,,,1.0,,,,,29.0,30.0,6.4,11.0,0.0356768,2,,,,7,3.0,,3.0,,,1.0,,,,,2.0,,0.1598,3.0,,,,1.0,,,,,,,FConceicao_7,,,,
11409088,away,FC Porto,Nico González,nico-gonzalez,N. González,M,186,19859,M,954056,EUR,1010016000,M,16,16,True,20.0,17.0,1.0,,3.0,4.0,14.0,16.0,,,,2.0,,,,,,21.0,24.0,6.8,3.0,0.0139652,2,,,,14,,,2.0,1.0,,1.0,,,,,,1.0,0.0551,,,,,,1.0,,0.0679,,,,nico14,,,,
11409088,away,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,180,1015,M,951986,EUR,969926400,M,17,17,True,8.0,8.0,,,4.0,4.0,4.0,6.0,,2.0,,3.0,1.0,,,,,11.0,13.0,6.9,3.0,0.00307194,0,,,,11,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
