match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_accurateCross,stat_wonContest,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
11392853,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,True,25.0,16.0,11.0,3.0,15.0,18.0,1.0,7.0,6.0,1.0,1.0,2.0,2.0,90.0,29.0,6.4,9.0,0.0,0.0,0.00034275,0,0.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392853,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,,55.0,46.0,8.0,6.0,28.0,32.0,18.0,26.0,5.0,,,,,90.0,82.0,6.9,14.0,0.0,0.0,0.00805124,0,,Marvin Senaya,,3.0,1.0,2.0,3.0,10.0,1.0,1.0,3.0,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,
11392853,home,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,,93.0,81.0,10.0,3.0,66.0,72.0,15.0,21.0,12.0,,,,,90.0,105.0,7.2,14.0,0.0655,0.0,0.00678925,1,,,,,,2.0,,4.0,,1.0,2.0,1.0,,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
11392853,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,,88.0,77.0,5.0,,60.0,62.0,17.0,26.0,7.0,,,,,90.0,97.0,7.0,12.0,0.0218,0.0391,0.00515555,1,,,,,1.0,3.0,2.0,6.0,,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
11392853,home,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,False,,51.0,43.0,4.0,,25.0,28.0,19.0,28.0,3.0,,,,,90.0,72.0,6.7,14.0,0.0,0.0,0.0559787,0,,,,5.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,
11392853,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,,28.0,25.0,1.0,,11.0,11.0,14.0,19.0,2.0,,,,,81.0,42.0,6.6,9.0,0.0692,0.0,0.0194656,2,,Habib,Diarra,2.0,,,3.0,,1.0,3.0,,,,,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,
11392853,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,,54.0,46.0,6.0,2.0,27.0,31.0,19.0,23.0,5.0,,,,,90.0,60.0,6.3,9.0,0.0,0.0,0.0770129,0,,Ismael Doukoure,,,2.0,,5.0,1.0,1.0,2.0,,,,2.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,
11392853,home,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,False,,18.0,16.0,3.0,2.0,8.0,9.0,8.0,9.0,4.0,,,,,61.0,21.0,6.6,3.0,0.0,0.0,0.0177146,0,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11392853,home,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,F,23,23,False,,36.0,28.0,1.0,1.0,6.0,8.0,22.0,29.0,7.0,,,,,90.0,49.0,6.5,14.0,0.0,0.0,0.0597825,0,,Ângelo,,1.0,1.0,,10.0,5.0,,,,,5.0,3.0,,,,1.0,,,,,2.0,4.0,,,angelogabriel,,,,,
11392853,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,,6.0,6.0,,,3.0,3.0,3.0,3.0,,,,,,70.0,11.0,6.3,3.0,0.0,0.0,0.00157355,0,,,,,,,2.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
