match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_punches,stat_outfielderBlock
11406818,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,15.0,12.0,8.0,5.0,10.0,12.0,2.0,3.0,5.0,1.0,2.0,2.0,90.0,22.0,7.3,3.0,0.0002765,0,0.1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,53.0,49.0,2.0,1.0,23.0,24.0,26.0,30.0,2.0,,,,90.0,70.0,7.4,6.0,0.0256862,4,,Federico Gatti,,1.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,0.2101,0.1779,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,59.0,50.0,6.0,5.0,24.0,29.0,26.0,30.0,6.0,,,,90.0,74.0,7.7,10.0,0.0174913,0,,,,,1.0,4.0,2.0,9.0,1.0,1.0,,,2.0,5.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11406818,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,73.0,66.0,5.0,4.0,26.0,28.0,40.0,45.0,1.0,,,,90.0,82.0,7.1,7.0,0.0262672,0,,,,,3.0,1.0,6.0,4.0,,,,,1.0,,,,2.0,1.0,,1.0,3.0,True,,,,,,,,,,,
11406818,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,35.0,29.0,,,12.0,14.0,19.0,25.0,4.0,,,,82.0,50.0,7.2,10.0,0.620826,1,,,,4.0,,,1.0,4.0,,,,1.0,1.0,,0.0189,,3.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,,
11406818,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,21.0,17.0,1.0,1.0,3.0,5.0,15.0,18.0,4.0,,,,58.0,31.0,6.8,7.0,0.052499,0,,,,2.0,3.0,,5.0,3.0,2.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,
11406818,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,73.0,66.0,9.0,5.0,18.0,21.0,48.0,52.0,2.0,,,,90.0,82.0,7.4,7.0,0.108882,1,,,,,1.0,2.0,3.0,5.0,,,,1.0,1.0,2.0,0.0216,,3.0,2.0,,,1.0,,,,,,1.0,,,,,,
11406818,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,41.0,35.0,1.0,1.0,9.0,10.0,26.0,36.0,3.0,,,,78.0,63.0,7.1,17.0,0.0385661,1,,,,5.0,2.0,,7.0,4.0,2.0,1.0,,1.0,1.0,1.0,0.0366,,1.0,1.0,3.0,2.0,1.0,,,,2.0,1.0,2.0,,,,,,
11406818,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,33.0,24.0,4.0,2.0,11.0,14.0,15.0,27.0,2.0,,,,59.0,62.0,6.8,21.0,0.101209,1,,,,8.0,1.0,2.0,4.0,8.0,2.0,1.0,,1.0,,,0.0074,,2.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,
11406818,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,25.0,18.0,2.0,2.0,5.0,9.0,13.0,17.0,2.0,,,,90.0,38.0,6.4,12.0,0.0510013,7,,,,1.0,4.0,3.0,7.0,3.0,,,,4.0,,,0.6253,,,,2.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,3.0,,,
11406818,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,18.0,13.0,,,3.0,4.0,10.0,16.0,1.0,,,,59.0,39.0,6.3,19.0,0.0152686,0,,,,2.0,,,8.0,1.0,3.0,1.0,,,,,,,,,3.0,,,,,,1.0,6.0,,,,,,,
11406818,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,True,21.0,15.0,1.0,1.0,1.0,2.0,14.0,20.0,3.0,,,,32.0,25.0,6.8,9.0,0.0165643,0,,,,1.0,,2.0,2.0,3.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,
11406818,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,30.0,26.0,,,2.0,3.0,24.0,28.0,3.0,,,,31.0,36.0,7.3,6.0,0.0577944,0,,Kenan Yıldız,,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,2.0,,,,,,,,
11406818,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,33.0,29.0,,,9.0,9.0,23.0,32.0,4.0,,,,31.0,47.0,7.4,9.0,0.216471,1,,,,8.0,,,,3.0,,,1.0,,,,0.0269,0.4975,2.0,,,1.0,,,3.0,,2.0,,,,,,1.0,,
11406818,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,True,10.0,9.0,,,2.0,2.0,7.0,9.0,1.0,,,,12.0,15.0,6.6,4.0,0.00662129,0,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11406818,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,True,1.0,1.0,,,1.0,1.0,,,,,,,8.0,6.0,6.8,3.0,2.541e-05,1,,,,,,,1.0,1.0,,,,,,,0.0833,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,
11406818,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,,137667,EUR,719539200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,home,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,,,0,,Joseph Nonge Boende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406818,away,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,1,1,False,41.0,19.0,31.0,9.0,13.0,15.0,6.0,26.0,11.0,2.0,1.0,2.0,90.0,51.0,7.4,23.0,0.00281963,0,0.6754,,,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,
11406818,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,4,4,False,32.0,31.0,1.0,1.0,26.0,27.0,5.0,5.0,1.0,,,,90.0,48.0,7.6,4.0,0.00142504,0,,,,,2.0,1.0,3.0,3.0,,,,,4.0,1.0,,,2.0,2.0,3.0,,1.0,,,,,,,,,,,,3.0
11406818,away,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,,250547,EUR,755481600,D,13,13,False,22.0,21.0,,,18.0,18.0,3.0,4.0,,,,,85.0,30.0,7.0,1.0,0.0012325,1,,,,,2.0,2.0,3.0,3.0,,,1.0,,1.0,1.0,0.0495,0.1178,1.0,,,,,,,,,,1.0,,,,,,1.0
