match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAShot,stat_goals,stat_outfielderBlock,captain,stat_hitWoodwork,stat_goodHighClaim,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_totalOffside
12448400,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,False,13.0,9.0,,,0.0,3.0,3.0,6.0,10.0,,1.0,,,61.0,24.0,6.7,10.0,0.0048492,1,,1.0,5.0,8.0,,3.0,,1.0,,1.0,0.0435,,1.0,,,,4.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3962,M,1149146,EUR,1118102400,F,11,11,True,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,2.0,,,29.0,22.0,8.3,2.0,0.0775025,4,,,,6.0,,,2.0,2.0,,,0.7043,1.4745,1.0,Mika Godts,,,,,1.0,5.0,5.0,,,,,,,,,1.0,,,,,,,
12448400,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,19.0,8.0,6.8,2.0,0.10145,1,,,,,,,,,,,0.082,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,
12448400,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,25,25,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,1.0,,,19.0,9.0,6.7,4.0,0.172617,0,,1.0,1.0,2.0,,,,,,,,,1.0,,,wout.weghorst,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2109,M,139273,EUR,775440000,D,24,24,True,3.0,,1.0,,0.0,,1.0,,2.0,,1.0,,,9.0,5.0,6.7,3.0,,0,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,True,1.0,1.0,,,0.0,,,2.0,2.0,,1.0,,,9.0,3.0,6.4,1.0,0.0420766,0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
12448400,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,576,M,996989,EUR,1042934400,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,42.0,34.0,13.0,5.0,0.0,32.0,36.0,2.0,6.0,1.0,6.0,4.0,5.0,90.0,53.0,7.3,8.0,0.00050967,0,0.4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12448400,away,PSV Eindhoven,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,False,51.0,48.0,2.0,2.0,0.0,23.0,25.0,27.0,31.0,2.0,1.0,,,90.0,69.0,6.4,7.0,0.20282,0,,5.0,11.0,3.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,3.0,5.0,5.0,2.0,,,,,,,,,,,
12448400,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,95.0,86.0,5.0,3.0,0.0,60.0,64.0,26.0,31.0,13.0,3.0,,,89.0,118.0,6.9,9.0,0.0125594,0,,4.0,9.0,6.0,1.0,,,,1.0,1.0,,,,Ryan Flamingo,,,4.0,,1.0,,,,,4.0,,,,,,,3.0,,,,,,
12448400,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,86.0,78.0,15.0,9.0,0.0,42.0,44.0,36.0,42.0,8.0,3.0,,,90.0,104.0,6.9,8.0,0.0661388,0,,,2.0,4.0,2.0,,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
12448400,away,PSV Eindhoven,Matteo Dams,matteo-dams,M. Dams,D,32,184,819,M,1162305,EUR,1078790400,D,32,32,False,25.0,19.0,2.0,1.0,0.0,14.0,15.0,5.0,10.0,1.0,3.0,,,45.0,30.0,6.3,6.0,0.00393036,0,,,1.0,1.0,1.0,,,,,1.0,,,,Matteo Dams,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,29.0,28.0,1.0,1.0,0.0,11.0,11.0,17.0,19.0,,2.0,,,81.0,35.0,6.4,4.0,0.0703266,1,,,6.0,2.0,2.0,1.0,1.0,,,,0.0235,0.0319,1.0,,,,2.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,False,46.0,40.0,3.0,1.0,0.0,24.0,28.0,16.0,18.0,1.0,8.0,,,90.0,67.0,6.7,10.0,0.438967,2,,1.0,8.0,6.0,1.0,3.0,,2.0,4.0,2.0,0.0687,,1.0,,,MalikTillman8,1.0,,3.0,1.0,,,1.0,2.0,,,1.0,,,,3.0,,,,1.0,,
12448400,away,PSV Eindhoven,Ismael Saibari,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,42.0,32.0,4.0,2.0,1.0,13.0,13.0,19.0,29.0,,4.0,,,90.0,56.0,6.8,15.0,0.0307072,2,,1.0,3.0,3.0,,,,1.0,,1.0,0.1707,,1.0,,,ismaelsaibari,,2.0,1.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,
12448400,away,PSV Eindhoven,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,False,19.0,15.0,4.0,2.0,0.0,5.0,6.0,10.0,16.0,1.0,3.0,,,89.0,32.0,7.3,8.0,0.00892517,1,,1.0,3.0,2.0,1.0,,1.0,,,1.0,0.0708,0.4232,,,,ivanperisic444,,,1.0,1.0,,,1.0,,3.0,,,,,1.0,1.0,,,,,,
12448400,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,21.0,13.0,1.0,1.0,0.0,8.0,9.0,5.0,12.0,2.0,1.0,,,90.0,32.0,7.4,9.0,0.0599208,5,,3.0,4.0,10.0,1.0,,1.0,,,,0.6744,0.469,1.0,,,luukdejong9,9.0,1.0,1.0,,,,,1.0,,,,4.0,,1.0,,True,,,,1.0,
12448400,away,PSV Eindhoven,Noa Lang,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,False,23.0,21.0,,,1.0,7.0,7.0,16.0,19.0,,4.0,,,72.0,35.0,7.6,5.0,0.163999,1,,,4.0,4.0,2.0,,1.0,,,2.0,0.0307,0.0284,3.0,,,noano,,,,4.0,2.0,,2.0,,3.0,2.0,,,,,,,,,,,
12448400,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,True,28.0,27.0,2.0,2.0,0.0,20.0,21.0,8.0,8.0,1.0,5.0,,,45.0,37.0,6.5,2.0,0.0293777,0,,,2.0,3.0,1.0,,,,,1.0,,,1.0,,,,,,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
12448400,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,True,8.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,,,,18.0,15.0,6.5,5.0,0.0184169,0,,,2.0,,,1.0,,,,,,,1.0,Johan Bakayoko,,johanbakayoko,,,,1.0,,,,,1.0,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,9.0,5.0,6.6,1.0,0.0423122,0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
12448400,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,9.0,6.0,2.0,,0.0,4.0,4.0,2.0,5.0,,1.0,,,1.0,10.0,,3.0,0.0108062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,2.0,2.0,,,0.0,,,2.0,3.0,,2.0,,,1.0,3.0,,1.0,0.00048923,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Niek Schiks,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Tygo Land,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448400,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
