match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_duelLost,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_keyPass,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_ownGoals,stat_bigChanceMissed,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyMiss,stat_penaltyWon
10438001,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,28.0,20.0,14.0,6.0,15.0,15.0,5.0,13.0,1.0,6.0,3.0,1.0,1.0,5.0,90.0,38.0,7.7,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,43.0,39.0,11.0,8.0,28.0,30.0,11.0,13.0,5.0,2.0,,,,,90.0,56.0,7.7,5.0,0,84,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,37.0,36.0,2.0,2.0,32.0,33.0,4.0,4.0,9.0,2.0,,,,,90.0,60.0,7.8,2.0,0,33,4.0,,2.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Josué Sá,josue-sa,J. Sá,D,186,48,M,137982,EUR,708739200,D,23,23,False,41.0,32.0,8.0,2.0,25.0,29.0,7.0,12.0,2.0,9.0,,,,,64.0,52.0,6.9,9.0,0,3,5.0,,,2.0,3.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,21.0,19.0,1.0,,6.0,7.0,13.0,17.0,3.0,3.0,,,,,90.0,49.0,7.5,5.0,1,20,6.0,,1.0,,4.0,1.0,,,6.0,1.0,,,4.0,,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,189,309,,108398,EUR,613699200,M,30,30,False,27.0,23.0,3.0,2.0,19.0,20.0,4.0,7.0,,1.0,,,,,45.0,34.0,6.7,6.0,0,,4.0,,1.0,,2.0,,,,3.0,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,168,231,M,357740,EUR,869184000,M,6,6,False,44.0,39.0,7.0,5.0,22.0,22.0,17.0,25.0,1.0,7.0,,,,,90.0,66.0,6.9,14.0,2,16,6.0,,,1.0,2.0,2.0,1.0,1.0,7.0,1.0,,,2.0,2.0,1.0,3.0,,1.0,,2.0,3.0,3.0,True,1.0,,,,,,,,,,,,,,
10438001,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,M,77,77,False,16.0,12.0,1.0,,12.0,14.0,2.0,4.0,2.0,4.0,,,,,69.0,41.0,8.5,8.0,4,11,3.0,,,1.0,2.0,,2.0,,2.0,1.0,,,,2.0,1.0,2.0,,2.0,1.0,,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,
10438001,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,F,21,21,False,29.0,21.0,3.0,1.0,10.0,14.0,12.0,16.0,1.0,2.0,,,,,89.0,39.0,6.6,12.0,1,21,3.0,,,1.0,1.0,,2.0,1.0,6.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
10438001,home,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,188,56,M,804313,EUR,799632000,F,95,95,False,23.0,21.0,1.0,1.0,12.0,12.0,9.0,11.0,1.0,3.0,,,,,64.0,45.0,7.5,8.0,4,,11.0,,,,1.0,1.0,3.0,2.0,5.0,,,,1.0,7.0,5.0,,1.0,1.0,,3.0,2.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,
10438001,home,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,175,588,M,580392,EUR,832809600,F,22,22,False,18.0,10.0,2.0,,4.0,6.0,6.0,12.0,2.0,3.0,,,,,90.0,29.0,6.1,14.0,1,9,6.0,,,,,,3.0,5.0,7.0,,,,1.0,1.0,,,4.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
10438001,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,True,12.0,11.0,1.0,1.0,6.0,7.0,5.0,5.0,,,,,,,13.0,14.0,4.0,2.0,0,95,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,True,7.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,5.0,1.0,,,,,26.0,15.0,6.9,4.0,1,,2.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10438001,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,6.0,6.0,,,4.0,4.0,2.0,2.0,,2.0,,,,,26.0,9.0,6.5,2.0,0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Sávio,savio,Sávio,D,175,141,M,866369,EUR,801532800,D,16,16,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,,,21.0,10.0,6.4,1.0,0,16,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10438001,home,Rio Ave,Paulo Vitor,paulo-vitor,P. Vitor,M,170,121,M,881153,EUR,930182400,M,93,93,True,2.0,1.0,1.0,,,,1.0,2.0,,3.0,,,,,9.0,4.0,4.7,2.0,0,7,,,,,,,,,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
