match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,captain,stat_bigChanceCreated,player_firstName,player_lastName,stat_hitWoodwork,stat_crossNotClaimed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside,stat_goals
12499296,home,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,18.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,14.0,,1.0,,,,75.0,29.0,6.6,14.0,0.0116839,0,,,7.0,8.0,7.0,,2.0,,,,,,3.0,,1.0,,4.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
12499296,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,22.0,10.0,,,0.0,2.0,4.0,8.0,18.0,,1.0,,,,45.0,32.0,7.0,15.0,0.265503,4,,,10.0,8.0,10.0,,,,,,,,3.0,,1.0,,8.0,1.0,,0.521,0.1297,1.0,1.0,3.0,,,,,,,,,,,,,,
12499296,home,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,D,37,37,True,15.0,12.0,2.0,2.0,0.0,7.0,8.0,6.0,10.0,1.0,,,,,30.0,33.0,7.3,7.0,0.318389,2,,3.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,0.0377,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,
12499296,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,11.0,9.0,3.0,2.0,0.0,2.0,2.0,9.0,16.0,,,,,,30.0,21.0,7.0,7.0,0.0811362,0,,7.0,,1.0,3.0,,1.0,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
12499296,home,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,8.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,,,,19.0,16.0,6.4,2.0,0.120637,4,,,1.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,0.9514,,,2.0,3.0,,,,,,,1.0,,,,,,,
12499296,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,,15.0,5.0,6.6,1.0,0.00144491,1,,,1.0,1.0,2.0,,,,,,1.0,,,,,gianlucalapadula,1.0,,1.0,0.0863,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,
12499296,home,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,home,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,29.0,17.0,18.0,6.0,0.0,13.0,14.0,4.0,15.0,2.0,12.0,2.0,2.0,,90.0,39.0,7.1,13.0,0.00129175,0,0.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,
12499296,away,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,22.0,17.0,4.0,1.0,0.0,10.0,13.0,7.0,9.0,4.0,4.0,,,,90.0,35.0,7.3,9.0,0.00439866,0,,,3.0,10.0,5.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,,1.0,,6.0,,,,,,,,,1.0,,,,,,,,,,1.0,,
12499296,away,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,27.0,17.0,5.0,1.0,0.0,17.0,22.0,,5.0,13.0,1.0,,,,90.0,49.0,7.6,10.0,0.00023156,1,,,12.0,7.0,14.0,,,,1.0,2.0,1.0,1.0,,1.0,,,7.0,,1.0,0.0167,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,30.0,23.0,4.0,,0.0,23.0,25.0,,5.0,8.0,4.0,,,,90.0,49.0,7.7,7.0,0.00015532,0,,,4.0,8.0,8.0,,,,3.0,3.0,1.0,1.0,,3.0,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,22.0,11.0,4.0,1.0,0.0,5.0,9.0,6.0,13.0,3.0,5.0,,,,89.0,42.0,6.5,14.0,0.00439395,0,,,3.0,8.0,5.0,,,,,,1.0,,1.0,1.0,4.0,,4.0,,,,,,,,,1.0,,,,,,,,,,,1.0,
12499296,away,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,8,8,False,22.0,17.0,4.0,,1.0,11.0,13.0,6.0,10.0,2.0,2.0,,,,58.0,36.0,7.1,8.0,0.175027,0,,1.0,,5.0,4.0,,1.0,,,,1.0,,,3.0,1.0,,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,
12499296,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,31.0,22.0,5.0,2.0,0.0,17.0,18.0,5.0,14.0,4.0,5.0,,,,73.0,43.0,6.8,12.0,0.0244263,0,,1.0,2.0,2.0,5.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,2.0,True,,,,,,,,,,,
12499296,away,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,12.0,7.0,5.0,2.0,0.0,2.0,2.0,7.0,15.0,6.0,1.0,,,,90.0,45.0,7.3,12.0,0.0443879,1,,5.0,1.0,8.0,6.0,1.0,,,,,3.0,2.0,2.0,2.0,4.0,,3.0,,,0.0294,,3.0,,1.0,2.0,,,,,,,,,,,,,
12499296,away,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,12.0,7.0,,,0.0,1.0,2.0,6.0,10.0,,2.0,,,,73.0,28.0,7.2,13.0,0.00789037,3,,,2.0,7.0,3.0,,2.0,1.0,,,,,5.0,,1.0,,3.0,2.0,,0.4469,0.2693,,,1.0,,2.0,,,,,,,,,,,,1.0
12499296,away,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,F,6,6,False,23.0,20.0,4.0,1.0,0.0,9.0,9.0,12.0,20.0,1.0,,,,,90.0,39.0,6.8,12.0,0.0536936,0,,6.0,,4.0,2.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,
12499296,away,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,40.0,24.0,2.0,1.0,0.0,7.0,8.0,17.0,32.0,,6.0,,,,89.0,55.0,7.9,20.0,0.00920012,3,,,,11.0,5.0,3.0,3.0,2.0,1.0,,1.0,,1.0,2.0,4.0,,1.0,2.0,,0.3096,0.2067,,,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0
12499296,away,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,587126,EUR,822355200,M,32,32,True,8.0,5.0,,,0.0,1.0,3.0,4.0,5.0,,1.0,,,,32.0,12.0,6.4,5.0,0.0129336,0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,True,7.0,5.0,,,0.0,1.0,2.0,4.0,6.0,2.0,2.0,,,,17.0,12.0,6.6,4.0,0.00363718,0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
12499296,away,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,17,17,True,8.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,2.0,1.0,,,,17.0,11.0,6.8,2.0,0.0027614,0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,True,,,,,0.0,,,,,2.0,,,,,1.0,4.0,,1.0,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12499296,away,Empoli,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,9,9,True,,,,,0.0,,,,,,,,,,1.0,1.0,,,,1,,,,,,,,,,,,,,,,,,,1.0,0.0383,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lorenzo Tosto,,,,,,,,,
12499296,away,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185,154,M,603738,EUR,842054400,D,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Emmanuel Ekong,emmanuel-ekong,E. Ekong,M,11,176,283,M,1000015,EUR,1024963200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499296,away,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
