match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_totalLongBalls,stat_aerialLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateLongBalls,stat_accurateCross,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_goals,stat_penaltyWon,stat_goalAssist,stat_totalOffside,stat_penaltyMiss
11777281,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,17.0,17.0,16.0,16.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,24.0,7.0,0.00014129,0,0.3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11777281,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,82.0,78.0,15.0,15.0,63.0,70.0,3.0,,,,,,,,90.0,94.0,7.5,0.510344,1,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,0.103,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11777281,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,89.0,84.0,46.0,47.0,38.0,42.0,8.0,,,,,,,,90.0,93.0,7.0,0.0419814,1,,,3.0,2.0,3.0,,,,,,1.0,,,6.0,0.0963,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11777281,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,92.0,82.0,29.0,35.0,54.0,59.0,9.0,,,,,,,,90.0,107.0,7.6,0.100089,1,,2.0,6.0,1.0,9.0,,,,1.0,4.0,,2.0,1.0,11.0,0.1921,,4.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11777281,home,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,66.0,60.0,15.0,15.0,45.0,52.0,3.0,,,,,,,,64.0,77.0,6.8,0.300191,0,,1.0,3.0,6.0,4.0,2.0,1.0,,,1.0,,,1.0,8.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
11777281,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,81.0,70.0,7.0,7.0,66.0,80.0,2.0,,,,,,,,90.0,109.0,8.0,1.01013,3,,6.0,,8.0,3.0,,2.0,1.0,1.0,,,,1.0,25.0,0.0888,6.0,4.0,,1.0,4.0,1.0,3.0,,1.0,1.0,True,6.0,1.0,1.0,0.1705,,,,,,,,,,
11777281,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,107.0,100.0,24.0,26.0,76.0,82.0,5.0,,,,,,,,90.0,120.0,7.3,0.0901728,2,,1.0,4.0,2.0,9.0,,,,1.0,1.0,,1.0,4.0,10.0,0.0626,2.0,2.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,
11777281,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,M,19,19,False,46.0,35.0,9.0,11.0,26.0,37.0,6.0,,,,,,,,79.0,66.0,7.0,0.105096,5,,2.0,,3.0,3.0,,1.0,,3.0,,,,3.0,17.0,0.8497,1.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,,1.0,0.1173,,1.0,,,,,,,,
11777281,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,62.0,57.0,1.0,2.0,58.0,68.0,2.0,,,,,,,,90.0,98.0,7.2,0.565365,9,,8.0,,11.0,5.0,2.0,2.0,1.0,1.0,,,,3.0,19.0,0.5926,4.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,,5.0,1.0,3.0,0.4687,,2.0,1.0,,,,,,,
11777281,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,39.0,36.0,6.0,7.0,30.0,32.0,2.0,,,,,,,,90.0,62.0,7.3,0.26155,3,,,,2.0,6.0,,1.0,1.0,2.0,2.0,,1.0,2.0,9.0,0.4626,4.0,,1.0,,5.0,,,1.0,4.0,,,,,1.0,0.2912,,2.0,,,,,,,,
11777281,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,29.0,22.0,1.0,2.0,21.0,29.0,2.0,,,,,,,,64.0,46.0,7.2,0.285435,1,,2.0,,4.0,3.0,,1.0,,1.0,,,1.0,1.0,14.0,0.0848,1.0,1.0,2.0,,3.0,1.0,,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,
11777281,home,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,16.0,16.0,5.0,5.0,12.0,14.0,3.0,,,,,,,,26.0,29.0,6.4,0.174578,1,,3.0,,5.0,1.0,,,,1.0,,,,1.0,6.0,0.0472,,,2.0,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,
11777281,home,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,6.0,5.0,3.0,3.0,2.0,5.0,,,,,,,,,26.0,14.0,6.6,0.00195195,2,,2.0,,2.0,,,1.0,,,,,,,6.0,0.2402,,,,1.0,1.0,,,,,,,1.0,,1.0,0.0527,,,,,,,,,,
11777281,home,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,17.0,17.0,8.0,8.0,9.0,9.0,2.0,,,,,,,,11.0,19.0,6.9,0.0108641,1,,,,,1.0,,,,,,,,1.0,,0.0811,,,,,,,,,,,,,,1.0,0.1121,,,,,,,,,,
11777281,home,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
