match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_errorLeadToAGoal,stat_wasFouled,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_wonContest,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_ownGoals,stat_penaltyConceded,player_sofascoreId,stat_goalAssist
11409152,home,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,172,22,M,1087301,EUR,983232000,F,11,11,False,21.0,16.0,1.0,,6.0,7.0,12.0,17.0,2.0,,,89.0,35.0,7.0,9.0,0.458357,0,,Bruno,Ventura,10,3.0,2.0,,4.0,,,2.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,
11409152,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,7.0,5.0,,,5.0,6.0,,1.0,1.0,,,19.0,12.0,6.3,6.0,0.00016752,0,,,,17,,,1.0,4.0,2.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11409152,home,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,181,50,M,141021,EUR,656640000,F,70,70,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,18.0,6.0,6.4,1.0,0.00032229,0,,,,70,,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,8.0,7.0,,,4.0,4.0,3.0,4.0,2.0,,,10.0,9.0,6.2,2.0,0.011079,0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,6.0,4.0,,,1.0,2.0,3.0,5.0,,,,8.0,7.0,6.0,3.0,0.0008743,0,,,,21,1.0,,,4.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,F,7,7,True,1.0,1.0,,,,,2.0,3.0,,,,8.0,3.0,6.6,1.0,0.0728244,0,,,,27,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,0,,Magrão,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,home,Rio Ave,Ukra,ukra,Ukra,M,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,0,,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,away,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,188,499,M,845792,EUR,903571200,G,33,33,False,21.0,8.0,16.0,3.0,8.0,10.0,,11.0,3.0,,,90.0,26.0,6.0,13.0,2.868e-05,0,-1.5983,,,24,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,
11409152,away,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,181,27,M,1066011,EUR,994809600,D,2,2,False,27.0,21.0,4.0,1.0,13.0,15.0,8.0,12.0,4.0,,,80.0,42.0,6.2,10.0,0.00312158,0,,Fran Delgado,,2,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,away,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,184,75,M,169729,EUR,675993600,D,37,37,False,52.0,43.0,10.0,5.0,36.0,38.0,7.0,14.0,5.0,,,90.0,62.0,6.9,10.0,0.024198,1,,,,37,,,4.0,4.0,5.0,,5.0,2.0,1.0,,3.0,,1.0,1.0,0.0246,,,1.0,,1.0,,,,,,0.0577,,,,,,,,,,,,
11409152,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,186,53,M,310800,EUR,776822400,D,4,4,False,56.0,52.0,5.0,2.0,48.0,50.0,4.0,6.0,5.0,,,90.0,67.0,6.2,4.0,0.00122579,0,,,,44,,,2.0,2.0,5.0,,6.0,1.0,,1.0,,,3.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,
11409152,away,SC Farense,Talocha,talocha,Talocha,D,180,43,M,778216,EUR,620438400,D,31,31,False,50.0,33.0,10.0,3.0,20.0,24.0,13.0,28.0,2.0,,,90.0,76.0,6.3,20.0,0.0166039,1,,,,31,2.0,,2.0,4.0,6.0,1.0,3.0,,,,1.0,,,,0.0103,,,2.0,,1.0,,1.0,,4.0,,0.0467,,,,,,,,,,,,
11409152,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,187,132,M,845699,EUR,773193600,M,29,29,False,33.0,26.0,6.0,2.0,18.0,18.0,8.0,15.0,8.0,,,90.0,40.0,7.0,7.0,0.00379509,1,,,,29,,,,4.0,1.0,,3.0,1.0,,,1.0,,,,0.1119,,,3.0,,1.0,1.0,,,1.0,,0.2917,,,,,,,,,,,,
11409152,away,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,174,4940,M,1125839,EUR,1022889600,M,62,62,False,14.0,8.0,,,4.0,6.0,4.0,8.0,2.0,,,70.0,21.0,7.3,6.0,0.0127923,2,,,,10,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,0.3369,,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.3494,,,,,,,,,,,b.m.belooumi.10,
11409152,away,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,172,31,M,915638,EUR,696556800,M,14,14,False,14.0,10.0,,,4.0,5.0,7.0,11.0,1.0,,,63.0,26.0,6.3,9.0,0.131966,1,,,,14,2.0,1.0,,7.0,3.0,4.0,,,1.0,3.0,2.0,1.0,,,0.0278,2.0,,,,,,,,2.0,,,1.0,True,,,,1.0,,,,,,
11409152,away,SC Farense,Mattheus,mattheus,Mattheus,M,182,151,M,243575,EUR,773539200,M,27,27,False,36.0,31.0,3.0,1.0,15.0,15.0,17.0,25.0,4.0,,,80.0,47.0,6.8,9.0,0.0364826,1,,,,,4.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,,,,,0.0738,,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,
11409152,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,177,35,M,77929,EUR,610761600,M,77,77,False,23.0,13.0,3.0,1.0,4.0,11.0,12.0,18.0,5.0,,,90.0,43.0,8.0,14.0,0.29517,2,,,,77,6.0,3.0,2.0,3.0,11.0,,1.0,,,3.0,1.0,1.0,3.0,2.0,0.1987,,,1.0,1.0,1.0,,1.0,,6.0,,0.5452,,,1.0,,,2.0,,,,,,2.0
11409152,away,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,182,1470,M,878830,EUR,827625600,F,9,9,False,14.0,9.0,,,5.0,7.0,4.0,8.0,2.0,,,70.0,23.0,7.4,9.0,0.0117733,2,,,,17,1.0,,5.0,7.0,6.0,1.0,2.0,,2.0,1.0,5.0,1.0,,,0.1464,,,1.0,1.0,1.0,1.0,,,,,0.511,1.0,,,1.0,,,,,,,,
11409152,away,SC Farense,Zé Luís,ze-luis,Z. Luís,F,185,236,M,101973,EUR,664675200,F,91,91,True,6.0,5.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,,,27.0,9.0,6.9,2.0,0.0193784,0,,,,,,,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11409152,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,179,88,M,845782,EUR,824774400,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,3.0,2.0,,,20.0,11.0,7.5,2.0,0.0200892,2,,,,7,1.0,,,3.0,1.0,2.0,,1.0,,,2.0,,,,0.3628,,1.0,,,1.0,1.0,,,,,0.8602,1.0,,,,1.0,,,,,,,
11409152,away,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,168,195,M,846040,EUR,938822400,F,7,7,True,7.0,3.0,,,2.0,2.0,2.0,8.0,,,,20.0,15.0,7.2,7.0,0.0667465,0,,,,21,3.0,1.0,,1.0,4.0,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,,4.0,,,,,1.0,,,,,,1.0
11409152,away,SC Farense,Pastor,pastor,Pastor,D,176,138,M,1046354,EUR,951004800,D,28,28,True,10.0,8.0,1.0,1.0,6.0,8.0,2.0,2.0,,,,10.0,13.0,6.4,2.0,0.0014147,0,,,,2,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11409152,away,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,174,14,M,170483,EUR,701827200,M,80,80,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,,,10.0,6.0,6.9,,0.221721,0,,,,8,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11409152,away,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,away,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,189,32,M,147732,EUR,605491200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,away,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,178,226,M,989837,EUR,991008000,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409152,away,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,170,124,M,823128,EUR,828057600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
