match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,stat_penaltyConceded,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_goalAssist,stat_totalOffside
11391299,home,RC Strasbourg,Alaa Bellaarouch,,,alaa-bellaarouch,A. Bellaarouch,G,36,188,1255,M,1000501,EUR,1009843200,G,36,36,False,36.0,22.0,17.0,4.0,21.0,26.0,1.0,10.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,90.0,46.0,6.3,14.0,0.00147388,1.0,0,-1.4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391299,home,RC Strasbourg,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,56.0,44.0,10.0,2.0,24.0,28.0,22.0,31.0,2.0,6.0,1.0,7.0,,,,,90.0,75.0,6.9,14.0,0.0578752,2.0,2,,True,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0592,0.0435,,,,,,,,,,,,,,,,,
11391299,home,RC Strasbourg,Lucas Perrin,,,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,75.0,71.0,6.0,5.0,56.0,56.0,15.0,19.0,2.0,2.0,2.0,5.0,,,,,90.0,81.0,6.5,4.0,0.00813229,,0,,,,,2.0,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11391299,home,RC Strasbourg,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,61.0,58.0,1.0,1.0,42.0,43.0,16.0,18.0,4.0,5.0,2.0,4.0,,,,,90.0,68.0,6.4,3.0,0.00377256,,0,,,,,,4.0,1.0,,,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,,
11391299,home,RC Strasbourg,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,M,28,28,False,31.0,28.0,1.0,,13.0,14.0,16.0,23.0,3.0,8.0,1.0,1.0,,,,,90.0,60.0,6.5,14.0,0.0950455,2.0,1,,,6.0,1.0,,7.0,2.0,,,,2.0,1.0,,0.0424,,2.0,5.0,1.0,,1.0,1.0,2.0,,,,,,,,,,
11391299,home,RC Strasbourg,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,False,61.0,53.0,7.0,4.0,31.0,32.0,22.0,29.0,1.0,7.0,,8.0,,,,,90.0,74.0,6.6,11.0,0.021574,1.0,1,,,,,,5.0,2.0,,,,3.0,1.0,1.0,0.0356,,,2.0,1.0,1.0,1.0,1.0,2.0,andreysantos_5,,,,,,,,,
11391299,home,RC Strasbourg,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,27.0,24.0,2.0,1.0,18.0,19.0,6.0,8.0,1.0,4.0,1.0,3.0,,,,,69.0,36.0,7.0,4.0,0.00419109,1.0,2,,,,,,2.0,,1.0,1.0,,2.0,2.0,,0.0657,0.039,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11391299,home,RC Strasbourg,Thomas Delaine,,,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,M,3,3,False,25.0,19.0,3.0,1.0,12.0,14.0,8.0,15.0,1.0,4.0,,1.0,,,,,69.0,38.0,6.1,10.0,0.0176466,,0,,,4.0,1.0,,3.0,1.0,,,,3.0,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,
11391299,home,RC Strasbourg,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,F,26,26,False,17.0,12.0,2.0,2.0,6.0,6.0,8.0,14.0,,3.0,1.0,3.0,,,,,78.0,39.0,7.4,13.0,0.142625,1.0,4,,,3.0,2.0,,6.0,,1.0,,,1.0,,1.0,0.332,0.7421,,7.0,1.0,,,3.0,1.0,,,1.0,1.0,,,,,,
11391299,home,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,46.0,43.0,6.0,5.0,19.0,20.0,24.0,26.0,1.0,9.0,,4.0,,,,,90.0,59.0,7.4,5.0,0.0173577,,0,,,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,1.0,,,,6.0,,,,,,,,,,
