match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches
13472763,home,Flamengo,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20442,M,gonzaloplata,937937,EUR,973036800,F,50,50,False,28.0,23.0,1.0,,0.0,6.0,7.0,17.0,21.0,1.0,3.0,,,,,,90.0,43.0,6.9,11.0,0.43928,1,,,,2.0,,3.0,,,,,2.0,,,0.0912,1.0,4.0,,,3.0,2.0,1.0,,,3.0,2.0,,,1.0,1.0,0.2159,
13472763,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,F,27,27,True,11.0,9.0,,,0.0,3.0,5.0,6.0,6.0,,2.0,,,,,,27.0,22.0,6.9,4.0,0.00729894,1,,,,1.0,,7.0,,,2.0,1.0,1.0,3.0,,0.0947,2.0,3.0,,2.0,,,,1.0,1.0,,,,,,,,
13472763,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,F,7,7,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,,,,9.0,11.0,6.5,4.0,0.00439996,1,,,,2.0,,,,,,,,,,0.0385,,2.0,,1.0,,,,1.0,,1.0,,,,,,,
13472763,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,True,,,,,0.0,,,,,,,,,,,,9.0,1.0,6.3,1.0,,0,,,,,,,,,,,,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,,
13472763,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Danilo,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,home,Flamengo,Wallace Yan,wallace,Wallace,F,64,182,6393,M,,1466084,EUR,1107820800,F,64,64,True,,,,,,,,,,,,,,,,,,,,,,0,,Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,1,1,False,22.0,13.0,13.0,4.0,0.0,12.0,14.0,1.0,8.0,2.0,8.0,,2.0,2.0,,,90.0,33.0,7.3,10.0,0.0002049,0,0.3163,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
13472763,away,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,44.0,31.0,10.0,4.0,0.0,13.0,15.0,18.0,29.0,2.0,5.0,,,,,,83.0,74.0,7.3,22.0,0.035637,2,,,,4.0,,9.0,1.0,,5.0,4.0,2.0,1.0,,0.0532,,11.0,2.0,5.0,1.0,5.0,1.0,1.0,,4.0,3.0,,,,,,
13472763,away,Cruzeiro,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,27.0,25.0,4.0,4.0,0.0,18.0,18.0,7.0,9.0,9.0,2.0,,,,,,90.0,38.0,7.1,2.0,0.00374517,0,,,,,,1.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,
13472763,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,,260077,EUR,777254400,D,25,25,False,35.0,23.0,10.0,2.0,0.0,17.0,26.0,6.0,9.0,8.0,2.0,,,,,,90.0,51.0,7.5,12.0,0.00298012,0,,,,,,5.0,,2.0,1.0,1.0,,1.0,,,3.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,
13472763,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,,1112484,EUR,1047081600,D,6,6,False,24.0,16.0,4.0,,0.0,8.0,13.0,8.0,11.0,4.0,8.0,,,,,,90.0,58.0,6.6,17.0,0.0645963,0,,Kaiki,,3.0,,3.0,,,3.0,2.0,,,,,,9.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,
13472763,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,,263477,EUR,766627200,M,29,29,False,40.0,34.0,4.0,3.0,0.0,23.0,25.0,11.0,15.0,1.0,5.0,,,,,,90.0,47.0,6.7,7.0,0.0118097,2,,,,,,1.0,1.0,2.0,,,,,,0.0533,1.0,4.0,,1.0,,2.0,,1.0,,1.0,,,,,,,
13472763,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,,245159,EUR,729820800,M,16,16,False,39.0,31.0,4.0,3.0,0.0,16.0,21.0,15.0,18.0,2.0,2.0,,,,,,90.0,45.0,6.6,8.0,0.00799492,0,,,,,,1.0,,,,,,1.0,,,,3.0,,1.0,,2.0,,,,,,,True,,,,
13472763,away,Cruzeiro,Christian,christian,Christian,M,88,178,1761,M,,981733,EUR,977184000,M,88,88,False,16.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,10.0,,1.0,,,,,,80.0,29.0,6.4,6.0,0.00759094,1,,,,1.0,,4.0,,1.0,,,1.0,3.0,,0.4772,1.0,6.0,,2.0,,1.0,2.0,,,1.0,,,,1.0,1.0,0.5854,
13472763,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,matheus_pereira,377238,EUR,831254400,M,10,10,False,29.0,25.0,2.0,1.0,0.0,6.0,6.0,19.0,23.0,1.0,2.0,,,,,,87.0,48.0,7.5,10.0,0.0712018,1,,,,4.0,,8.0,,,3.0,3.0,,4.0,,0.0753,,2.0,,,1.0,,,,,3.0,1.0,,,,1.0,0.5357,
13472763,away,Cruzeiro,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175,2964,M,,912786,EUR,882489600,M,8,8,False,33.0,28.0,5.0,4.0,0.0,12.0,13.0,16.0,20.0,1.0,6.0,,,,,,87.0,47.0,6.9,9.0,0.0232074,2,,,,1.0,,,,2.0,,,1.0,,,0.0768,,6.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,1.0,0.0516,
13472763,away,Cruzeiro,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26963,M,kaiojorge,954888,EUR,1011830400,F,19,19,False,21.0,16.0,2.0,2.0,0.0,9.0,10.0,7.0,11.0,,3.0,,,,,,87.0,33.0,6.9,9.0,0.0550231,3,,,,,,3.0,,,,,3.0,3.0,,0.3818,,6.0,,2.0,2.0,3.0,,1.0,,1.0,,,,,2.0,0.4652,
13472763,away,Cruzeiro,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6578,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,3.0,2.0,,,0.0,2.0,3.0,,,,2.0,,,,,,10.0,7.0,6.5,2.0,1.808e-05,0,,,,,,1.0,,,1.0,1.0,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,
13472763,away,Cruzeiro,Kauã Moraes,kaua-moraes,K. Moraes,D,2,178,668,M,,2057367,EUR,1159488000,D,2,2,True,1.0,,1.0,,0.0,,,,1.0,2.0,,,,,,,9.0,3.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,M,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,9.0,4.0,6.7,1.0,0.00103169,0,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,9.0,2.0,6.5,,0.00134392,0,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
13472763,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,Leonardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Kauã Prates,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,,1887796,EUR,1218412800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Walace,walace,Walace,M,5,188,1459,M,,553686,EUR,796953600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,_marquinhos011,1116954,EUR,1049673600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,Marquinhos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Ryan Guilherme,ryan,Ryan,M,8,185,555,M,,1105850,EUR,1039219200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472763,away,Cruzeiro,Keny Arroyo,arroyo-keny,K. Arroyo,M,99,176,6018,M,,1482431,EUR,1139875200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,Keny Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
