match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside
13472601,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190.0,2554,M,581060,EUR,732844800,G,1,1,False,15.0,12.0,6.0,3.0,0.0,10.0,10.0,2.0,5.0,4.0,1.0,1.0,1.0,90.0,20.0,6.5,3.0,0.00063922,22.683302195563,3.0,2.94,3.15,0,-0.3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174.0,797,M,1084963,EUR,964742400,D,35,35,False,34.0,27.0,5.0,3.0,0.0,13.0,15.0,14.0,19.0,,,,,64.0,54.0,6.9,10.0,0.0216301,102.51989732623,10.0,69.93,41.895,3,,Brian Aguirre,,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.1457,,,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180.0,995,M,128376,EUR,543024000,D,25,25,False,66.0,58.0,6.0,2.0,0.0,38.0,43.0,20.0,23.0,3.0,,,,90.0,75.0,6.7,8.0,0.012806,163.94738536189,22.0,84.105,19.845,0,,,,,4.0,4.0,,,,4.0,2.0,1.0,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Vitão,vitao,Vitão,D,44,185.0,3503,M,876625,EUR,949449600,D,4,4,False,69.0,64.0,12.0,7.0,0.0,37.0,38.0,27.0,31.0,7.0,,,,90.0,75.0,6.9,5.0,0.0201724,202.85650614107,26.0,122.535,19.11,1,,,,,2.0,,,,1.0,4.0,1.0,,,,0.0276,2.0,,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169.0,2144,M,989200,EUR,969753600,D,26,26,False,53.0,42.0,3.0,1.0,0.0,17.0,21.0,25.0,32.0,2.0,,,,90.0,80.0,6.6,18.0,0.39183,129.86010889437,20.0,49.245,10.92,2,,,,5.0,6.0,4.0,2.0,1.0,1.0,4.0,,1.0,,2.0,0.0561,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
13472601,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175.0,903,M,995071,EUR,986342400,M,15,15,False,48.0,41.0,1.0,1.0,0.0,17.0,20.0,24.0,28.0,1.0,,,,89.0,71.0,7.1,13.0,0.0262202,101.25254208624,11.0,38.325,13.44,0,,,,1.0,3.0,7.0,2.0,2.0,,,,3.0,2.0,1.0,,,2.0,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,
13472601,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179.0,1392,M,358550,EUR,859075200,M,29,29,False,64.0,53.0,3.0,2.0,0.0,24.0,27.0,29.0,37.0,10.0,,,,89.0,82.0,7.6,16.0,0.295421,82.287198819319,12.0,33.075,9.765,0,,,,1.0,5.0,7.0,4.0,3.0,,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,,1.0,,1.0,4.0,,1.0,,,,,,,,,,,,
13472601,home,Internacional,Alan Rodríguez,alan-rodriguez,Á. Rodríguez,M,14,170.0,557,M,874576,EUR,948758400,M,14,14,False,22.0,17.0,,,0.0,8.0,8.0,9.0,14.0,3.0,,,,71.0,41.0,6.9,13.0,0.0843102,63.60439961605,9.0,51.66,18.69,0,,Alan,Rodríguez,1.0,7.0,8.0,3.0,3.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,,4.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,
13472601,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177.0,6630,M,124997,EUR,674092800,M,10,10,False,51.0,43.0,3.0,2.0,0.0,10.0,11.0,33.0,40.0,3.0,,,,90.0,75.0,8.7,14.0,0.427922,180.23057886597,23.0,12.705,25.305,4,,,,8.0,3.0,8.0,1.0,1.0,1.0,,,2.0,,1.0,0.3246,2.0,1.0,3.0,,1.0,1.0,6.0,,1.0,4.0,True,1.0,2.0,1.0,1.0,0.7771,,,,,
13472601,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174.0,5874,M,560116,EUR,811123200,F,19,19,False,13.0,9.0,,,1.0,2.0,3.0,7.0,10.0,2.0,,,,64.0,32.0,7.1,8.0,0.227952,75.148807595604,10.0,16.485,14.49,5,,,,,3.0,6.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,0.2059,,,,,1.0,2.0,1.0,,1.0,1.0,,2.0,2.0,,,0.0447,rafaelsantosborre,,,,
13472601,home,Internacional,Vitinho,vitinho,Vitinho,M,28,181.0,1064,M,982405,EUR,922924800,F,28,28,False,26.0,17.0,,,0.0,5.0,7.0,12.0,19.0,2.0,,,,90.0,51.0,7.8,14.0,0.0180556,72.851803860925,9.0,45.15,31.71,5,,,,1.0,5.0,5.0,2.0,2.0,5.0,2.0,3.0,,,2.0,0.4993,2.0,2.0,,1.0,,3.0,2.0,,,1.0,,,,2.0,,,,,,,
13472601,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,8,8,True,16.0,14.0,1.0,,0.0,7.0,7.0,7.0,9.0,,,,,26.0,22.0,6.7,2.0,0.0998899,65.399865017122,5.0,45.15,45.675,1,,,,2.0,1.0,2.0,,,,,,1.0,,,0.1275,1.0,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,
13472601,home,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192.0,1826,M,1483340,EUR,1153785600,F,49,49,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,,,,26.0,10.0,6.6,5.0,0.00108251,51.644970587713,5.0,16.275,17.85,1,,Ricardo Mathias,,,1.0,3.0,,,,1.0,,,,,0.017,1.0,3.0,,,1.0,3.0,,,,,,,,,,,,,,,
13472601,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179.0,743,M,1485220,EUR,1118016000,M,47,47,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,,19.0,17.0,6.8,3.0,0.00714457,41.798568821619,6.0,-23.94,5.565,2,,,,,3.0,3.0,3.0,2.0,2.0,1.0,,,,,0.1093,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
13472601,home,Internacional,Alan Benítez,alan-benitez,A. Benítez,D,23,177.0,440,M,312824,EUR,759456000,D,23,23,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,,,1.0,9.0,,2.0,0.0015795,,,,,0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Óscar Romero,oscar-romero,Ó. Romero,M,11,176.0,1674,M,146416,EUR,710208000,M,11,11,True,11.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,9.0,1.0,,,,1.0,14.0,,1.0,0.210362,73.872915458034,7.0,36.54,41.685,0,,,,1.0,4.0,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
13472601,home,Internacional,Diego Esser,esser-diego,D. Esser,G,32,192.0,63,M,1650025,EUR,1113350400,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,Diego,Esser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Juninho,juninho,Juninho,D,18,186.0,513,M,799947,EUR,791596800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472601,home,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185.0,831,M,1106487,EUR,1083110400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,Victor,Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
