match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_wonTackle,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_goalAssist,stat_goals,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
10388317,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,32.0,15.0,25.0,8.0,8.0,10.0,7.0,22.0,1.0,6.0,1.0,1.0,90.0,35.0,6.2,17.0,0.0,0.0,0.00486258,0,-0.9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,False,24.0,17.0,5.0,1.0,11.0,12.0,6.0,12.0,7.0,7.0,,,90.0,40.0,6.2,9.0,0.0,0.0,0.00585246,0,,,,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,24.0,21.0,5.0,3.0,17.0,17.0,4.0,7.0,8.0,5.0,,,90.0,36.0,6.5,4.0,0.0,0.0,0.00277635,0,,,,,4.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,32.0,24.0,5.0,1.0,17.0,22.0,7.0,10.0,4.0,5.0,,,90.0,44.0,7.1,8.0,0.0,0.0,0.00356061,0,,,,,2.0,3.0,,,,1.0,,2.0,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,21.0,13.0,5.0,1.0,7.0,9.0,6.0,13.0,1.0,4.0,,,90.0,32.0,6.6,11.0,0.0,0.0,0.00871079,0,,,,2.0,6.0,3.0,,,2.0,2.0,,3.0,1.0,1.0,,1.0,1.0,True,1.0,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,15.0,8.0,2.0,,4.0,7.0,5.0,10.0,2.0,5.0,,,74.0,33.0,7.0,13.0,0.0,0.0,0.0218526,0,,,,1.0,3.0,7.0,,4.0,,2.0,2.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,20.0,14.0,5.0,2.0,13.0,15.0,1.0,5.0,1.0,9.0,,,90.0,33.0,6.6,8.0,0.0501,0.0,0.00064837,1,,,,,5.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,17.0,13.0,2.0,2.0,4.0,4.0,9.0,14.0,3.0,2.0,,,74.0,28.0,7.0,7.0,0.0,0.0,0.0665504,0,,,,,1.0,4.0,1.0,,,2.0,2.0,,,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,
10388317,home,1. FC Union Berlin,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,6,6,False,19.0,12.0,2.0,,9.0,11.0,3.0,10.0,3.0,8.0,,,80.0,47.0,7.4,17.0,0.08,0.0,0.00291719,2,,,,,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,1.0,2.0,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,
10388317,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,10.0,8.0,1.0,1.0,2.0,4.0,6.0,9.0,,3.0,,,74.0,22.0,8.0,9.0,0.2807,0.2257,0.189619,2,,,,,2.0,,,,,,2.0,1.0,1.0,,,,,,3.0,,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,
10388317,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,False,9.0,4.0,1.0,,2.0,3.0,2.0,6.0,2.0,2.0,,,62.0,25.0,8.2,7.0,0.3038,0.3672,0.00307297,2,,,,6.0,9.0,7.0,1.0,,1.0,3.0,2.0,2.0,,,4.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,
10388317,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,8.0,5.0,,,2.0,2.0,3.0,6.0,2.0,2.0,,,28.0,17.0,6.8,6.0,0.0,0.0,0.00256967,0,,,,1.0,3.0,7.0,,,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,,,,,,,,,,,,1.0,,,,
10388317,home,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,1.0,,,16.0,12.0,7.0,1.0,0.0,0.0,0.00642629,0,,,,,1.0,3.0,,,1.0,3.0,,,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,
10388317,home,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,,,16.0,8.0,6.6,2.0,0.0,0.0,0.00052914,0,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,9.0,4.0,,,,2.0,4.0,9.0,1.0,3.0,,,16.0,15.0,6.5,10.0,0.0,0.0,0.0174633,0,,,,1.0,3.0,3.0,,,,,1.0,1.0,1.0,,3.0,,,,2.0,,,,,,,,,,1.0,,,,
10388317,home,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,D,23,23,True,6.0,5.0,,,2.0,2.0,3.0,5.0,1.0,,,,10.0,12.0,6.5,3.0,0.0,0.0,0.00680787,0,,,,,,2.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388317,home,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388317,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,30.0,30.0,1.0,1.0,30.0,30.0,,,,9.0,,,90.0,36.0,6.1,,0.0,0.0,0.00030464,0,-1.4071,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
10388317,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,124.0,110.0,9.0,3.0,64.0,66.0,46.0,58.0,1.0,7.0,,,90.0,143.0,7.4,18.0,0.0251,0.0,0.0324226,1,,,,2.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,
10388317,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,135.0,126.0,15.0,13.0,86.0,91.0,40.0,44.0,1.0,8.0,,,90.0,145.0,7.8,10.0,0.1968,0.0278,0.0271674,2,,,,6.0,7.0,10.0,,1.0,1.0,,,,1.0,,7.0,,2.0,True,,,1.0,1.0,,,1.0,,,1.0,,,,,
10388317,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,False,56.0,46.0,6.0,4.0,35.0,37.0,11.0,19.0,1.0,2.0,,,45.0,62.0,6.6,10.0,0.0,0.0,0.00403894,0,,,,,1.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,JGvardiol,,
10388317,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,53.0,51.0,2.0,2.0,24.0,24.0,27.0,29.0,1.0,8.0,,,62.0,67.0,6.7,5.0,0.0358,0.0,0.0172496,2,,,,,3.0,4.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,
10388317,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,M,39,39,False,62.0,44.0,3.0,1.0,20.0,22.0,25.0,46.0,,1.0,,,90.0,96.0,6.4,32.0,0.0763,0.0,0.219509,3,,,,,4.0,3.0,,1.0,1.0,2.0,5.0,1.0,2.0,,1.0,,,,6.0,1.0,,2.0,,1.0,,,,,,,,,
10388317,away,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,False,27.0,20.0,3.0,2.0,7.0,7.0,14.0,22.0,,3.0,,,71.0,41.0,6.6,13.0,0.0,0.0,0.192421,0,,,,,4.0,3.0,,2.0,,1.0,3.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,1.0,,KonradLaimer,,
10388317,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,33.0,25.0,,,8.0,8.0,17.0,26.0,,2.0,,,78.0,47.0,6.9,13.0,0.0915,0.0,0.110532,1,,,,1.0,3.0,6.0,,2.0,1.0,2.0,3.0,1.0,,,,,3.0,,1.0,,1.0,1.0,2.0,,,,,,,,DaniOlmo,,
10388317,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,41.0,35.0,4.0,1.0,24.0,25.0,14.0,32.0,,2.0,,,90.0,75.0,7.0,23.0,0.0,0.0,0.186023,0,,,,2.0,5.0,3.0,1.0,2.0,,,1.0,,1.0,,,,2.0,,16.0,3.0,1.0,,3.0,,,,1.0,,,,,,
10388317,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,False,21.0,14.0,,,8.0,8.0,6.0,17.0,,2.0,,,90.0,39.0,6.5,17.0,0.2508,0.0,0.00602797,2,,,,1.0,2.0,3.0,,3.0,,,4.0,,1.0,,,,,,4.0,,3.0,1.0,,1.0,,,,,2.0,,timowerner,1.0,1.0
10388317,away,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48863,M,769333,EUR,879465600,F,18,18,False,38.0,36.0,5.0,5.0,14.0,14.0,22.0,24.0,,1.0,,,90.0,49.0,6.8,8.0,0.1212,0.0,0.117235,2,,,,,5.0,3.0,1.0,2.0,,,3.0,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,Nkunku,,
10388317,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,63.0,57.0,7.0,4.0,31.0,33.0,26.0,30.0,3.0,3.0,,,45.0,70.0,6.9,7.0,0.0218,0.0,0.0219359,1,,,,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,
10388317,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,18.0,17.0,1.0,1.0,6.0,6.0,11.0,12.0,,4.0,,,28.0,24.0,6.5,2.0,0.0919,0.0,0.0442954,2,,,,2.0,4.0,2.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,2.0,,,,,,,,,amadou_haidara04,,
10388317,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,7.0,5.0,,,,,5.0,8.0,,,,,19.0,13.0,6.5,6.0,0.0,0.0,0.0354054,0,,,,1.0,4.0,2.0,,3.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,andresilva9,,
10388317,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,F,10,10,True,7.0,6.0,,,3.0,4.0,3.0,3.0,,,,,12.0,8.0,6.6,1.0,0.0,0.0,0.0160409,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10388317,away,RB Leipzig,Jonas Nickisch,jonas-nickisch,J. Nickisch,G,21,190,69,M,1142705,EUR,1085097600,G,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,Jonas,Nickisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388317,away,RB Leipzig,Sanoussy Ba,sanoussy-ba,S. Ba,D,25,178,145,M,1142701,EUR,1073260800,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,Sanoussy,Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
