match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goals,stat_goodHighClaim,stat_punches,player_sofascoreId
12625019,home,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,29.0,25.0,12.0,8.0,0.0,21.0,22.0,4.0,7.0,1.0,1.0,4.0,2.0,2.0,90.0,34.0,7.3,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,40.0,33.0,4.0,2.0,0.0,20.0,23.0,13.0,17.0,1.0,3.0,5.0,,,90.0,70.0,7.3,14.0,0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,20,20,False,68.0,61.0,7.0,5.0,0.0,49.0,52.0,12.0,17.0,2.0,5.0,6.0,,,90.0,74.0,6.9,9.0,0,,1.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,52.0,45.0,6.0,3.0,0.0,40.0,42.0,5.0,10.0,,3.0,5.0,,,61.0,63.0,7.2,8.0,2,3.0,5.0,,,1.0,1.0,4.0,1.0,,,1.0,1.0,,1.0,3.0,,,2.0,,,,,,,,,,,,
12625019,home,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,48.0,44.0,4.0,4.0,1.0,22.0,24.0,23.0,28.0,2.0,4.0,4.0,,,90.0,71.0,7.6,9.0,0,2.0,3.0,,,1.0,,3.0,1.0,1.0,,1.0,,4.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
12625019,home,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,49.0,41.0,6.0,3.0,0.0,21.0,23.0,21.0,29.0,1.0,6.0,3.0,,,90.0,64.0,6.9,12.0,0,,3.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,2.0,3.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,
12625019,home,Al-Khaleej,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400,M,21,21,False,62.0,59.0,6.0,5.0,0.0,34.0,35.0,25.0,28.0,1.0,1.0,6.0,,,90.0,74.0,7.9,5.0,2,,5.0,,,,,,,3.0,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,
12625019,home,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,M,7,7,False,27.0,21.0,,,0.0,5.0,6.0,19.0,28.0,,3.0,1.0,,,89.0,45.0,7.2,14.0,2,3.0,5.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,7.0,,,,,,3.0,,3.0,,1.0,1.0,1.0,,,,,
12625019,home,Al-Khaleej,Kostas Fortounis,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600,M,17,17,False,51.0,42.0,7.0,6.0,0.0,11.0,11.0,35.0,52.0,1.0,6.0,1.0,,,87.0,82.0,7.7,29.0,4,,3.0,,2.0,5.0,2.0,,,,,4.0,1.0,12.0,,,,,1.0,4.0,1.0,5.0,,1.0,2.0,,,,,,
12625019,home,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,36.0,32.0,2.0,1.0,0.0,11.0,11.0,22.0,28.0,,5.0,2.0,,,89.0,56.0,7.1,10.0,4,,5.0,1.0,,3.0,1.0,,,2.0,1.0,2.0,2.0,3.0,,2.0,,,3.0,1.0,,,,,1.0,,True,,,,
12625019,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,17.0,14.0,,,0.0,7.0,7.0,7.0,10.0,,4.0,4.0,,,87.0,25.0,7.0,5.0,2,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,,,2.0,,,1.0,,,2.0,1.0,1.0,,,,1.0,,,
12625019,home,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,True,26.0,21.0,6.0,2.0,0.0,12.0,13.0,9.0,13.0,,1.0,3.0,,,29.0,32.0,6.8,5.0,0,1.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,M,47,47,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,,,1.0,,,10.0,6.0,6.6,1.0,0,,,,,,,,,,,,,,,,Saleh Aboulshamat,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,77,77,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,,10.0,5.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,,,,,0.0,,,,,,,,,,1.0,1.0,,,0,,,,,,,1.0,,,,,,,,,Ali Al Shaafi,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000,M,18,18,True,,,,,0.0,,,,,,3.0,,,,1.0,,,,0,,,2.0,,,,,,,,,,,,1.0,Murad Al Hawsawi,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625019,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,,,,,
