match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceMissed,captain,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369358,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,False,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,67.0,11.0,8.2,2.0,0.00616737,3,,tema_dovbyk,,1.0,2.0,1.0,,,,,1.0,,,,,0.2701,1.0,1.0,,,,,,,,,,,2.0,,0.9343,,,2.0,,,
11369358,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,2.0,1.0,,,1.0,1.0,,1.0,,,,23.0,5.0,7.2,1.0,3.56e-06,1,,,,2.0,2.0,1.0,,,,,,,,,,0.3264,,,,,1.0,,,,,,,,1.0,,0.8228,,,1.0,,,
11369358,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,11.0,11.0,,,9.0,9.0,2.0,2.0,1.0,,,22.0,12.0,6.5,1.0,0.00568683,0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11369358,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,12.0,10.0,1.0,1.0,5.0,5.0,6.0,8.0,1.0,,,10.0,14.0,7.3,2.0,0.3733,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,Arnau Martinez,,1.0,1.0,1.0,,,,,,,,,
11369358,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,10.0,6.0,6.6,1.0,0.00051008,1,,,1.0,,,1.0,,,,,1.0,,,,,0.0245,,,,,1.0,,,,,,,,,,,,,,,,
11369358,home,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,18,18,True,7.0,6.0,,,5.0,5.0,1.0,2.0,,,,9.0,9.0,6.4,2.0,0.00025449,0,,PabloTorre,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11369358,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369358,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369358,home,Girona FC,Ibrahima Kébé,ibrahima-kebe,I. Kébé,M,17,180,165,M,1031566,EUR,965088000,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369358,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Jhon Solis,,,,,,,,,,,,,
11369358,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,35.0,20.0,24.0,9.0,13.0,17.0,7.0,18.0,13.0,,3.0,90.0,45.0,6.3,15.0,0.00133084,0,-1.6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0
11369358,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,False,26.0,19.0,6.0,2.0,6.0,9.0,14.0,19.0,5.0,,,90.0,42.0,5.9,10.0,0.0080314,1,,,2.0,,2.0,,,,,,,1.0,,,,0.0423,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,0.0256,,,,,,
11369358,away,Almería,César Montes,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,22,22,False,33.0,21.0,8.0,1.0,15.0,16.0,6.0,17.0,3.0,,,90.0,43.0,6.1,13.0,0.00262512,0,,,,,,3.0,,,,,,1.0,,,,,3.0,,7.0,1.0,,,,,,,,,,,,,,,,,
11369358,away,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,False,30.0,25.0,5.0,4.0,18.0,21.0,7.0,9.0,1.0,,,90.0,39.0,6.3,5.0,0.00611567,0,,,,,2.0,1.0,,,,,,,,,,,1.0,,4.0,,,2.0,,Kaiky,,,,,,3.0,,,,,,,
11369358,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,32.0,22.0,9.0,5.0,12.0,15.0,10.0,21.0,1.0,,,90.0,55.0,6.2,16.0,0.00577798,0,,,4.0,,2.0,3.0,2.0,1.0,1.0,,,3.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,
11369358,away,Almería,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,4,4,False,24.0,23.0,4.0,3.0,13.0,13.0,10.0,11.0,7.0,,,90.0,29.0,6.3,2.0,0.00539031,1,,,,1.0,3.0,3.0,1.0,,,1.0,,,1.0,,,0.0162,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11369358,away,Almería,Dion Lopy,dion-lopy,D. Lopy,M,17,186,2405,M,982327,EUR,1012608000,M,6,6,False,18.0,16.0,3.0,2.0,12.0,13.0,4.0,5.0,7.0,,,68.0,26.0,6.4,5.0,0.00537935,0,,,,,4.0,2.0,,,,,,,2.0,2.0,,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,
11369358,away,Almería,Sergio Arribas,sergio-arribas,S. Arribas,M,11,174,2229,M,997203,EUR,1001808000,M,19,19,False,11.0,10.0,1.0,1.0,6.0,6.0,4.0,7.0,1.0,,,68.0,20.0,6.5,4.0,0.0251164,0,,,2.0,,2.0,4.0,,,,,,,2.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,
11369358,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,9.0,7.0,,,5.0,5.0,3.0,5.0,1.0,,,45.0,18.0,6.2,7.0,0.00637425,0,,,1.0,1.0,7.0,2.0,1.0,,,,,1.0,,,,,1.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,True,,,,
11369358,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,10,10,False,29.0,22.0,3.0,1.0,11.0,13.0,13.0,22.0,9.0,,,80.0,51.0,6.6,17.0,0.0493666,3,,,6.0,,7.0,3.0,,4.0,,,1.0,2.0,2.0,2.0,1.0,0.1306,,2.0,,,1.0,1.0,,,,,,2.0,2.0,,0.7252,,,,,,
11369358,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,F,12,12,False,19.0,10.0,1.0,1.0,7.0,8.0,3.0,12.0,2.0,,,89.0,37.0,8.5,13.0,0.00260982,3,,,1.0,5.0,8.0,8.0,,,,1.0,,,1.0,,,0.838,3.0,,3.0,3.0,4.0,3.0,,,,,,,2.0,,0.8956,,,2.0,,,
11369358,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,True,18.0,16.0,2.0,1.0,11.0,13.0,5.0,5.0,2.0,,,45.0,22.0,6.3,2.0,0.00183818,0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,
11369358,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,22.0,6.0,6.4,3.0,0.00101266,0,,,,,3.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11369358,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,11,11,True,7.0,5.0,1.0,,2.0,2.0,3.0,5.0,,,,22.0,8.0,6.4,2.0,0.0101674,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369358,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,1.0,1.0,,,,,1.0,2.0,,,,10.0,5.0,6.7,2.0,0.00067469,1,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,0.0275,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11369358,away,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,1493213,EUR,1080950400,F,34,34,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,2.0,,1.0,0.0008631,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369358,away,Almería,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369358,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369358,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369358,away,Almería,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Marko,Milovanović,,,,,,,,,,,,
