match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_goals,stat_totalOffside
12726863,home,Lecce,Santiago Pierotti,santiago-pierotti,S. Pierotti,F,50,189,776,M,984998,EUR,986256000,F,50,50,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,45.0,13.0,6.4,6.0,1,,,,,,,,,2.0,5.0,1.0,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
12726863,home,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,683,M,945616,EUR,947030400,D,25,25,True,28.0,26.0,2.0,2.0,0.0,10.0,10.0,16.0,20.0,5.0,,45.0,36.0,6.5,5.0,1,,,2.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,
12726863,home,Lecce,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,3,3,True,12.0,9.0,,,0.0,,1.0,9.0,15.0,1.0,,45.0,23.0,6.7,9.0,3,,,4.0,,2.0,,,,,,1.0,1.0,2.0,,1.0,1.0,2.0,_anterebic,,,1.0,,,,,,,,1.0,,,,,
12726863,home,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1231,M,1090374,EUR,875318400,D,4,4,True,25.0,24.0,1.0,1.0,0.0,13.0,13.0,11.0,12.0,4.0,,28.0,29.0,7.2,1.0,1,Kialonda Gaspar,,,1.0,2.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,
12726863,home,Lecce,Rareș Burnete,rares-catalin-burnete,R. Burnete,F,7,185,486,M,1136325,EUR,1075507200,F,23,23,True,8.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,,,28.0,10.0,6.6,4.0,1,,,,,,,,,,3.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,40,40,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,1.0,,10.0,10.0,6.5,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12726863,home,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,138,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Alexandru Borbei,alexandru-borbei,A. Borbei,G,27,183,171,M,1000347,EUR,1056672000,G,98,98,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,877,M,256667,EUR,797644800,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1369,M,786175,EUR,843177600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Þórir Jóhann Helgason,thorir-johann-helgason,J. T. Helgason,M,14,187,317,M,886628,EUR,970099200,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2778,M,804621,EUR,829094400,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Ed McJannet,ed-mcjannet,E. McJannet,M,8,183,121,M,1134085,EUR,1074988800,M,27,27,True,,,,,,,,,,,,,,,,0,Ed McJannet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1091,M,841977,EUR,829267200,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Tete Morente,tete-morente,T. Morente,F,15,180,439,M,605374,EUR,849657600,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,home,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4539,M,839156,EUR,954892800,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Giacomo Satalino,giacomo-satalino,G. Satalino,G,12,188,82,M,832375,EUR,927158400,G,12,12,False,31.0,14.0,24.0,7.0,0.0,8.0,13.0,6.0,18.0,13.0,7.0,90.0,43.0,8.3,17.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12726863,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,344,M,149606,EUR,776304000,D,23,23,False,15.0,10.0,3.0,1.0,0.0,3.0,5.0,7.0,11.0,1.0,,90.0,33.0,6.9,9.0,0,,,1.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,
12726863,away,Sassuolo,Cas Odenthal,cas-odenthal,C. Odenthal,D,26,190,146,M,991677,EUR,969926400,D,26,26,False,36.0,32.0,5.0,2.0,0.0,27.0,28.0,5.0,8.0,6.0,,90.0,46.0,7.0,4.0,0,,,,2.0,4.0,7.0,,,,4.0,,,,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,
12726863,away,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193,3547,M,1118177,EUR,1046390400,D,80,80,False,43.0,38.0,7.0,3.0,0.0,30.0,32.0,8.0,11.0,5.0,,90.0,59.0,7.9,5.0,2,Tarik Muharemovic,,,,2.0,10.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,
12726863,away,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189,830,M,989276,EUR,1021680000,D,3,3,False,22.0,16.0,3.0,,0.0,6.0,8.0,11.0,16.0,3.0,,56.0,36.0,6.5,9.0,0,,,2.0,1.0,2.0,1.0,,,1.0,4.0,2.0,1.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12726863,away,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185,461,M,1154898,EUR,1116374400,M,35,35,False,21.0,16.0,2.0,1.0,0.0,8.0,10.0,8.0,12.0,3.0,,90.0,37.0,6.9,12.0,1,Luca Lipani,,1.0,,3.0,2.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,3.0,,,,1.0,,,,,,,
12726863,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192,275,M,46799,EUR,701654400,M,14,14,False,39.0,31.0,3.0,3.0,0.0,21.0,24.0,10.0,15.0,10.0,,90.0,49.0,7.0,9.0,0,,,,2.0,5.0,1.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,True,,,,,,,,
12726863,away,Sassuolo,Fabrizio Caligara,fabrizio-caligara,F. Caligara,M,21,180,122,M,839223,EUR,955497600,M,29,29,False,23.0,18.0,,,0.0,11.0,12.0,7.0,12.0,3.0,,71.0,39.0,6.6,12.0,0,,,1.0,,3.0,1.0,1.0,1.0,2.0,7.0,3.0,2.0,,1.0,,1.0,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,
12726863,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,883,M,1155625,EUR,1068854400,F,7,7,False,17.0,14.0,,,0.0,3.0,5.0,12.0,13.0,4.0,,71.0,36.0,6.3,13.0,2,,,1.0,,4.0,,3.0,2.0,,11.0,3.0,,,,1.0,4.0,2.0,,1.0,1.0,2.0,1.0,3.0,,,,1.0,,,,,,,
12726863,away,Sassuolo,Flavio Russo,flavio-russo,F. Russo,F,31,188,196,M,1137553,EUR,1093910400,F,91,91,False,17.0,11.0,1.0,,0.0,4.0,7.0,7.0,10.0,1.0,,71.0,29.0,6.3,11.0,1,,,,2.0,3.0,1.0,,,3.0,5.0,,,,,1.0,1.0,4.0,,,,1.0,,1.0,1.0,,,,,,,,,,2.0
12726863,away,Sassuolo,Nicholas Pierini,pierini-nicholas,N. Pierini,F,77,176,182,M,829581,EUR,902361600,F,77,77,False,18.0,16.0,,,1.0,8.0,9.0,9.0,11.0,2.0,,56.0,24.0,7.2,3.0,1,,,2.0,,,,,,3.0,3.0,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,
12726863,away,Sassuolo,Edoardo Pieragnolo,edoardo-pieragnolo,E. Pieragnolo,D,15,184,392,M,1069028,EUR,1041552000,D,15,15,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,1.0,,34.0,20.0,7.0,5.0,0,,,,1.0,4.0,2.0,2.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,
12726863,away,Sassuolo,Andrea Ghion,andrea-ghion,A. Ghion,M,18,180,63,M,928879,EUR,951264000,M,8,8,True,14.0,14.0,,,0.0,8.0,8.0,7.0,7.0,2.0,,34.0,20.0,6.8,1.0,0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
12726863,away,Sassuolo,Janis Antiste,janis-antiste,J. Antiste,F,90,180,355,M,963398,EUR,1029628800,F,28,28,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,1.0,,19.0,12.0,6.9,2.0,2,,,,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,
12726863,away,Sassuolo,Luca D'Andrea,luca-dandrea,L. D'Andrea,F,11,173,237,M,1122910,EUR,1094428800,F,25,25,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,19.0,6.0,7.5,2.0,1,Luca,D'Andrea,,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,
12726863,away,Sassuolo,Luca Moro,luca-moro,L. Moro,F,24,189,353,M,949780,EUR,980380800,F,24,24,True,4.0,2.0,,,1.0,,1.0,2.0,3.0,1.0,,19.0,6.0,6.8,2.0,2,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
12726863,away,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,32,190,75,M,918862,EUR,985996800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Horațiu Moldovan,horatiu-moldovan,H. Moldovan,G,1,186,2529,M,857065,EUR,885254400,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Kevin Miranda,miranda-kevin,K. Miranda,D,39,188,57,M,1137268,EUR,1047254400,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Yeferson Paz,yeferson-paz,Y. Paz,D,7,176,313,M,1000252,EUR,1023926400,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Justin Kumi,justin-kumi,J. Kumi,M,16,184,138,M,1137256,EUR,1089936000,M,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Borna Knezović,borna-knezovic,B. Knezović,M,17,188,412,M,1495778,EUR,1122595200,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Edoardo Iannoni,edoardo-iannoni,E. Iannoni,M,44,185,150,M,1013239,EUR,986947200,M,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726863,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177,2598,M,932643,EUR,912729600,F,45,45,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
