match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,description,from
11048670,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11048670,,,,,90,1.0,,1,,,substitution,121646157.0,False,True,regular,,,,,,,
11048670,,,,,89,,,2,,,substitution,121646185.0,True,True,injury,,,,,,,
11048670,,,,,84,,,7,,,substitution,121646154.0,False,False,regular,,,,,,,
11048670,,,,,84,,,7,,,substitution,121646153.0,False,False,regular,,,,,,,
11048670,,,,,84,,,7,,,card,120675779.0,,False,yellow,Matthew Lynch,Foul,False,885070.0,Matthew Lynch,,
11048670,,,,,77,,,14,,,card,120675777.0,,False,yellow,Steven Nolan,Foul,False,877564.0,Steven Nolan,,
11048670,,,,,76,,,15,,,card,120675776.0,,False,yellow,Shaquille Suanchez,Time wasting,False,935146.0,Shaquille Suanchez,,
11048670,,1.0,2.0,,73,,,18,,,goal,168470302.0,,False,regular,,,,1192718.0,Joseph Devivo,,
11048670,,,,,73,,,18,,,inGamePenalty,118418343.0,,False,missed,,goalkeeperSave,,1192718.0,Joseph Devivo,Goalkeeper save,
11048670,,,,,66,,,25,,,card,120675773.0,,True,yellow,Tremaine Bryan,Time wasting,False,1192619.0,Tremaine Bryan,,
11048670,,,,,62,,,29,,,substitution,121646144.0,False,True,regular,,,,,,,
11048670,,,,,62,,,29,,,substitution,121646145.0,False,True,regular,,,,,,,
11048670,,,,,54,,,37,,,substitution,121646138.0,True,False,injury,,,,,,,
11048670,,,,,46,,,45,,,substitution,121646134.0,False,False,regular,,,,,,,
11048670,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11048670,,,,,45,3.0,,1,,,card,120675756.0,,False,yellow,Joseph Devivo,Foul,False,1192718.0,Joseph Devivo,,
11048670,,1.0,1.0,,45,1.0,,1,,,goal,168470043.0,,False,regular,,,,1192718.0,Joseph Devivo,,
11048670,,,,,41,,,5,,,substitution,121646118.0,True,False,injury,,,,,,,
11048670,,,,,38,,,8,,,card,120675753.0,,True,yellow,Adel Cekic,Foul,False,1481074.0,Adel Cekic,,
11048670,,1.0,0.0,,28,,,18,,,goal,168469960.0,,True,penalty,,,,1481087.0,Hugo Guerra,,penalty
11048670,,,,,17,,,29,,,card,120675750.0,,True,yellow,Adetayo Adefioye,Foul,False,1198215.0,Adetayo Adefioye,,
