match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalClearance,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_wonContest,stat_unsuccessfulTouch,stat_goals,stat_dispossessed,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAGoal
12530661,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,,11.0,7.0,1.0,,0.0,,,12.0,2.0,70.0,25.0,8.0,7.0,0.0125315,5,,,,7.0,1.0,,1.0,3.0,4.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,1.768,4.0,,2.4799,,,2.0,2.0,,2.0,2.0,,,,
12530661,home,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184,7106,M,ismaijakobs,897291,EUR,934848000,D,4,4,True,,31.0,27.0,1.0,1.0,0.0,11.0,11.0,26.0,2.0,65.0,55.0,7.1,13.0,0.0355695,0,,,,17.0,6.0,1.0,2.0,4.0,5.0,1.0,,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,
12530661,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,True,,23.0,21.0,2.0,1.0,0.0,7.0,7.0,17.0,,20.0,27.0,7.0,3.0,0.0088088,0,,,,14.0,1.0,,,1.0,3.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,
12530661,home,Galatasaray,Gabriel Sara,gabriel-sara,G. Sara,M,8,178,11687,M,gabrielsara,913593,EUR,930355200,M,20,20,True,,30.0,28.0,1.0,,0.0,7.0,7.0,24.0,1.0,20.0,31.0,6.7,2.0,0.180113,0,,,,22.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12530661,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,15.0,11.0,,,0.0,,,17.0,,20.0,26.0,7.3,8.0,0.0830422,2,,,,12.0,2.0,1.0,,1.0,4.0,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.1507,,,,,2.0,,,,,,,,,
12530661,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,18,18,True,,12.0,12.0,,,0.0,3.0,3.0,9.0,,12.0,14.0,6.6,1.0,0.01484,0,,,,9.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
12530661,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,home,Galatasaray,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5736,M,przemek.franek_,286909,EUR,797644800,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,home,Galatasaray,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4436,M,,839095,EUR,920937600,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,home,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,,906049,EUR,951868800,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,,94540,EUR,647568000,G,35,35,False,,25.0,14.0,24.0,13.0,0.0,3.0,6.0,19.0,12.0,90.0,42.0,7.6,12.0,0.00236697,0,0.4237,,,11.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,6.0,6.0,
12530661,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,,893014,EUR,776390400,D,7,7,False,,23.0,20.0,2.0,,0.0,15.0,18.0,6.0,3.0,90.0,48.0,6.4,9.0,0.00201423,0,,,,5.0,1.0,,,4.0,6.0,2.0,,2.0,4.0,3.0,1.0,,1.0,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,
12530661,away,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,,151900,EUR,765072000,D,26,26,False,,20.0,17.0,2.0,,0.0,17.0,18.0,2.0,1.0,90.0,50.0,7.1,5.0,0.00018011,0,,,,,,,3.0,1.0,7.0,,,1.0,3.0,3.0,1.0,,,17.0,,,,,,,,,,,,1.0,3.0,,,,,,
12530661,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190,68,M,,837301,EUR,721699200,D,14,14,False,,18.0,16.0,1.0,,0.0,16.0,17.0,1.0,5.0,90.0,28.0,6.1,4.0,0.00020733,0,,,,,,,,5.0,1.0,,,,1.0,1.0,,2.0,,3.0,3.0,,,,,,,,,1.0,,,2.0,,,,,,
12530661,away,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182,28,M,,138312,EUR,568339200,D,58,58,False,True,20.0,11.0,5.0,1.0,0.0,9.0,16.0,6.0,1.0,90.0,42.0,6.0,13.0,0.00279486,0,,,,2.0,2.0,,,2.0,1.0,1.0,,,1.0,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,
12530661,away,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,14,190,68,M,,997681,EUR,929923200,M,46,46,False,,12.0,9.0,,,0.0,3.0,5.0,7.0,3.0,45.0,19.0,6.1,6.0,0.0245747,0,,,,6.0,,,1.0,4.0,2.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,2.0,,,,,1.0,,,,
12530661,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6621,M,,892624,EUR,839808000,M,12,12,False,,12.0,6.0,3.0,,0.0,2.0,4.0,8.0,2.0,45.0,17.0,6.0,9.0,0.00341455,0,,Samuel,Moutoussamy,4.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,
12530661,away,Sivasspor,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,,120298,EUR,701308800,M,30,30,False,,39.0,29.0,8.0,6.0,1.0,20.0,24.0,15.0,6.0,90.0,55.0,6.2,15.0,0.0234639,0,,,,9.0,,,,4.0,,1.0,,2.0,,,,,1.0,4.0,1.0,,,,,,,,,2.0,,2.0,1.0,,,,,,1.0
12530661,away,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,,800458,EUR,811036800,M,80,80,False,,13.0,10.0,3.0,1.0,0.0,3.0,3.0,10.0,1.0,45.0,15.0,6.3,3.0,0.0198081,1,,,,7.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,0.0414,,,,,,,,,,,,,,
12530661,away,Sivasspor,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,10,173,946,M,,787429,EUR,659664000,M,24,24,False,,8.0,6.0,,,0.0,2.0,4.0,5.0,1.0,71.0,16.0,6.0,6.0,0.0103969,0,,,,5.0,1.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,3.0,,1.0,,,,,,,
12530661,away,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,9,182,2059,M,,587882,EUR,856742400,F,9,9,False,,20.0,17.0,1.0,,0.0,9.0,10.0,10.0,,84.0,42.0,6.8,15.0,0.00418799,1,,,,8.0,,,3.0,11.0,7.0,4.0,,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,0.1148,1.0,,0.1752,1.0,4.0,1.0,4.0,,,,,,,
12530661,away,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,15,187,79,M,,783466,EUR,818812800,D,44,44,True,,9.0,6.0,2.0,1.0,0.0,4.0,5.0,4.0,3.0,45.0,15.0,6.5,5.0,0.00133708,0,,Achilleas,Poungouras,2.0,,,,4.0,2.0,1.0,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
12530661,away,Sivasspor,Alex Pritchard,alex-pritchard,A. Pritchard,M,,171,97,M,,180009,EUR,736387200,M,10,10,True,,13.0,10.0,2.0,1.0,0.0,6.0,6.0,7.0,1.0,45.0,18.0,6.4,5.0,0.0200596,0,,,,4.0,,,,5.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,
12530661,away,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,55,186,217,M,,51407,EUR,656467200,F,55,55,True,,10.0,9.0,,,0.0,3.0,3.0,7.0,,45.0,21.0,6.9,4.0,0.013476,1,,,,6.0,,,2.0,5.0,7.0,3.0,,,1.0,,1.0,,,,4.0,,1.0,,0.0443,,,,3.0,2.0,,1.0,,,1.0,,,,
12530661,away,Sivasspor,Veljko Simić,veljko-simic,V. Simić,M,21,180,292,M,,188117,EUR,792979200,F,22,22,True,,6.0,5.0,,,0.0,2.0,2.0,4.0,1.0,19.0,10.0,6.2,5.0,0.00685695,0,,,,3.0,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,
12530661,away,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,14,177,60,M,,174141,EUR,703468800,M,17,17,True,,5.0,4.0,,,0.0,4.0,5.0,,2.0,14.0,12.0,6.4,3.0,2.471e-05,0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12530661,away,Sivasspor,Arda Erdursun,arda-erdusun,A. Erdusun,G,16,193,6,M,,2027618,EUR,1173312000,G,74,74,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,away,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,5,190,94,M,,1149004,EUR,1114387200,D,53,53,True,,,,,,,,,,,,,,,,0,,Emirhan Basyigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,away,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,20,186,238,M,,279541,EUR,834019200,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,away,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,10,173,1143,M,,971572,EUR,780969600,M,90,90,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530661,away,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,,174,209,M,,232318,EUR,808790400,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
