match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_lastName,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_totalContest,stat_goals,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,captain,stat_goodHighClaim,stat_errorLeadToAShot,stat_penaltyWon
12624955,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,182.0,11081,M,826961,EUR,661392000,F,9,9,False,27.0,21.0,1.0,1.0,0.0,9.0,9.0,18.0,1.0,1.0,,,,,,90.0,48.0,6.9,15.0,9,,9,12.0,2.0,1.0,10.0,2.0,,,,,1.0,,1.0,,,,,6.0,3.0,2.0,2.0,1.0,1.0,,,4.0,,,,,abderrazak_hamdallah,True,,,
12624955,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,187.0,2967,M,926730,EUR,883612800,F,70,70,True,9.0,8.0,,,0.0,3.0,3.0,7.0,,,,,,,,45.0,16.0,7.5,2.0,4,,70,6.0,1.0,,3.0,,,,,,2.0,,,1.0,1.0,1.0,,2.0,1.0,,,,2.0,,,,1.0,,,1.0,,,,,
12624955,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,172.0,64,M,1115888,EUR,972086400,M,21,21,True,10.0,8.0,1.0,,0.0,2.0,2.0,11.0,,5.0,,,,,,12.0,20.0,6.6,6.0,1,Nawaf Alsadi,18,7.0,,,5.0,2.0,,,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,
12624955,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,172.0,36,M,828444,EUR,730771200,M,12,12,True,11.0,9.0,3.0,1.0,0.0,5.0,5.0,6.0,1.0,2.0,,,,,,12.0,14.0,6.4,2.0,0,,12,4.0,,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624955,home,Al-Shabab,Majed Abdullah,majed-abdullah,M. Abdullah,F,186.0,45,M,1847479,EUR,1139788800,F,90,90,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,14.0,3.0,6.7,,1,,19,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12624955,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,Mohammed Alabsi,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,,0,Mohammed Essa Harbush,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,home,Al-Shabab,Amjad Haraj,amjad-haraj,A. Haraj,D,,9,M,1977375,EUR,1168905600,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,Amjad Haraj,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,home,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,44,M,1842132,EUR,1073347200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,home,Al-Shabab,Emad Qaysi,emad-qaysi,E. Qaysi,M,,12,M,1977376,EUR,1167436800,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,Emad Qaysi,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,away,Al-Fateh,Péter Szappanos,peter-szappanos,P. Szappanos,G,194.0,332,M,803307,EUR,658540800,G,1,1,False,39.0,21.0,25.0,7.0,0.0,19.0,20.0,19.0,1.0,13.0,5.0,,7.0,1.0,1.0,90.0,59.0,8.1,19.0,0,,1,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,
12624955,away,Al-Fateh,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,170.0,199,M,1475443,EUR,1078704000,D,42,42,False,26.0,15.0,4.0,,0.0,9.0,11.0,17.0,2.0,4.0,,,,,,77.0,52.0,6.0,25.0,1,,32,6.0,1.0,,6.0,2.0,,3.0,1.0,1.0,2.0,,,,2.0,,,1.0,5.0,1.0,,,,,,3.0,,1.0,,,,,,,
12624955,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,175.0,13,M,803055,EUR,746755200,D,24,24,False,38.0,31.0,9.0,4.0,0.0,27.0,29.0,9.0,7.0,2.0,,,,,,90.0,51.0,6.8,7.0,0,,24,4.0,,,,4.0,1.0,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,
12624955,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,184.0,657,M,352664,EUR,804297600,D,64,64,False,13.0,12.0,2.0,2.0,0.0,11.0,12.0,1.0,2.0,,,,,,,43.0,15.0,6.7,1.0,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,away,Al-Fateh,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,175.0,21,M,1019340,EUR,971222400,D,12,12,False,25.0,19.0,9.0,4.0,0.0,12.0,14.0,11.0,5.0,3.0,,,,,,90.0,37.0,6.6,6.0,0,,12,7.0,1.0,,2.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624955,away,Al-Fateh,Hussain Al Zarie,hussain-al-zarie,H. A. Zarie,D,178.0,17,,1917051,EUR,1102896000,D,82,82,False,22.0,18.0,2.0,1.0,0.0,13.0,14.0,10.0,3.0,7.0,,,,,,90.0,44.0,6.7,10.0,1,Hussain Al Zarie,82,6.0,1.0,,6.0,4.0,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,4.0,,2.0,,,,,,1.0,
12624955,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,185.0,1192,M,880790,EUR,646444800,M,11,11,False,19.0,16.0,2.0,1.0,0.0,5.0,6.0,16.0,,5.0,,,,,,90.0,45.0,7.2,13.0,4,,11,12.0,5.0,,11.0,8.0,,,1.0,1.0,,,,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,5.0,2.0,,,7.0,1.0,2.0,,,,True,,,1.0
12624955,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,180.0,1218,M,845609,EUR,713318400,M,28,28,False,45.0,37.0,5.0,4.0,0.0,21.0,24.0,22.0,1.0,1.0,,,,,,90.0,61.0,7.8,9.0,1,,28,16.0,2.0,3.0,3.0,11.0,,3.0,3.0,3.0,1.0,,,4.0,1.0,,1.0,1.0,,,,4.0,,1.0,,1.0,,1.0,,,,,,,
12624955,away,Al-Fateh,Suhayb Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,23.0,19.0,1.0,,1.0,11.0,14.0,13.0,,4.0,,,,,,90.0,38.0,7.6,8.0,1,Suhayb,,8.0,,,3.0,6.0,,1.0,3.0,3.0,3.0,Al-Zaid,,2.0,4.0,,,,,,,,1.0,,,3.0,,3.0,,,,,,,
12624955,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,179.0,42,M,1434206,EUR,1042934400,M,94,94,False,7.0,3.0,2.0,,0.0,2.0,2.0,5.0,,,,,,,,22.0,16.0,6.6,7.0,0,Abdullah Al-Anazi,94,1.0,,,2.0,5.0,,,2.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,,2.0,,1.0,,,,,,,
12624955,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,,21,M,1494819,EUR,1098489600,F,49,49,False,13.0,9.0,1.0,,0.0,7.0,8.0,5.0,,2.0,,,,,,77.0,18.0,6.9,5.0,1,Saad Al-Shurafa,49,2.0,5.0,2.0,6.0,4.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,
12624955,away,Al-Fateh,Amine Sbai,sbai-amine,A. Sbai,F,175.0,387,M,1392829,EUR,973382400,F,7,7,True,9.0,8.0,2.0,2.0,0.0,2.0,3.0,6.0,,3.0,,,,,,55.0,17.0,6.6,5.0,1,,7,6.0,1.0,,3.0,2.0,,1.0,1.0,1.0,,,,2.0,,,,,2.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,
12624955,away,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,11.0,9.0,2.0,,0.0,7.0,8.0,3.0,5.0,1.0,,,,,,47.0,24.0,7.0,2.0,0,Ziyad Aljari,4,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624955,away,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,177.0,22,M,1798265,EUR,984009600,M,6,6,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,,,,,,13.0,25.0,7.3,4.0,1,Naif Masoud,6,2.0,,,1.0,5.0,,2.0,2.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,3.0,,2.0,,,,,,,
12624955,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,171.0,10,M,818616,EUR,631843200,M,14,14,True,10.0,8.0,1.0,,0.0,5.0,6.0,4.0,1.0,,,,,,,13.0,12.0,6.5,2.0,0,,28,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12624955,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,,6,M,1170500,EUR,1073088000,F,29,29,True,4.0,1.0,,,0.0,,1.0,3.0,,,,,,,,13.0,7.0,7.2,3.0,3,Ali Al Masoud,29,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,
12624955,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,away,Al-Fateh,Ammar Al Hudaybi,ammar-al-hudaybi,A. A. Hudaybi,D,175.0,1,M,2010867,EUR,1167177600,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,Ammar Al Hudaybi,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624955,away,Al-Fateh,Faisal Al Abdulwahed,faisal-al-abdulwahed,F. A. Abdulwahed,F,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,Faisal Al Abdulwahed,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
