match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_unsuccessfulTouch,stat_challengeLost,player_firstName,player_lastName,player_sofascoreId,stat_totalContest,stat_wonContest,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_dispossessed,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals
12437010,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,F,14,14,False,28.0,22.0,2.0,1.0,0.0,9.0,10.0,13.0,22.0,7.0,,,,90.0,52.0,6.9,16.0,0.0134871,3,,4.0,1.0,7.0,8.0,,,,,,2.0,2.0,1.0,,,Kudus,4.0,2.0,4.0,,,2.0,0.1407,1.0,,2.0,,1.0,2.0,0.0129,1.0,,,,,
12437010,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,True,26.0,22.0,4.0,1.0,0.0,14.0,15.0,8.0,11.0,1.0,,,,25.0,32.0,6.5,5.0,0.00391535,0,,,2.0,3.0,2.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437010,home,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,4,4,True,15.0,12.0,1.0,,0.0,8.0,9.0,4.0,7.0,,,,,25.0,20.0,6.6,5.0,0.00185386,0,,1.0,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,Carlos10Soler,,,,,,1.0,,1.0,,,,,,,,,,,,
12437010,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,True,17.0,12.0,2.0,1.0,0.0,6.0,7.0,6.0,11.0,1.0,,,,25.0,20.0,6.6,6.0,0.00332214,0,,1.0,,2.0,2.0,,,,,,,,1.0,,,Paqueta,,,2.0,,,1.0,,,,,,,,,,,,,,
12437010,home,West Ham United,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,34,34,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,,,,21.0,9.0,6.8,1.0,0.0202336,1,,,,1.0,3.0,,,,,,1.0,,,,,EvanFerguson9,1.0,1.0,1.0,,,1.0,0.0171,1.0,,,,,1.0,,,,,,,
12437010,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,,13.0,4.0,6.5,1.0,0.00130555,0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437010,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,,,,,,,,,,,,
12437010,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437010,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Luis Guilherme,,guilhermelira06,,,,,,,,,,,,,,,,,,,,
12437010,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,guiido_rodriguez,,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,162653,EUR,703641600,G,22,22,False,20.0,8.0,14.0,2.0,0.0,7.0,10.0,1.0,10.0,8.0,1.0,1.0,2.0,90.0,33.0,7.1,12.0,0.00024733,0,0.0503,,,,2.0,3.0,,,,,2.0,,,,,npope29,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
12437010,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,69256,EUR,653702400,D,2,2,False,56.0,47.0,7.0,2.0,0.0,23.0,24.0,26.0,37.0,3.0,,,,90.0,82.0,7.6,15.0,0.032781,1,,5.0,,1.0,1.0,2.0,,3.0,,,,,1.0,,,ktrippier2,1.0,1.0,,,,,0.0223,2.0,2.0,,,,1.0,,,,,,1.0,
12437010,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,False,43.0,34.0,8.0,4.0,0.0,26.0,27.0,9.0,19.0,2.0,,,,90.0,58.0,7.2,11.0,0.00746168,0,,3.0,4.0,6.0,2.0,5.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12437010,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,42.0,33.0,8.0,4.0,0.0,24.0,26.0,9.0,16.0,,,,,90.0,59.0,7.5,12.0,0.0955498,0,,,3.0,5.0,5.0,8.0,2.0,1.0,,,5.0,3.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
12437010,away,Newcastle United,Valentino Livramento,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,False,61.0,54.0,4.0,2.0,0.0,20.0,23.0,35.0,40.0,9.0,,,,90.0,84.0,7.5,11.0,0.0506841,0,,2.0,1.0,2.0,3.0,1.0,,,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
12437010,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,47.0,42.0,3.0,3.0,0.0,12.0,12.0,30.0,35.0,7.0,,,,88.0,62.0,8.0,10.0,0.166244,1,,,1.0,5.0,4.0,,,1.0,,,,3.0,,,,BrunoGuimarães,1.0,1.0,3.0,,,2.0,0.4832,1.0,,2.0,True,1.0,,0.7286,,,,,,1.0
12437010,away,Newcastle United,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,44.0,36.0,1.0,,0.0,11.0,12.0,26.0,33.0,1.0,,,,90.0,56.0,7.4,9.0,0.0402365,0,,1.0,,2.0,8.0,2.0,,1.0,3.0,2.0,2.0,1.0,1.0,,,sandrotonali,3.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,
12437010,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,560128,EUR,839980800,M,7,7,False,33.0,30.0,,,0.0,10.0,10.0,20.0,24.0,5.0,,,,90.0,54.0,6.8,10.0,0.0335805,1,,1.0,2.0,11.0,8.0,2.0,,1.0,3.0,2.0,2.0,2.0,1.0,,,joelinton34,1.0,,3.0,,1.0,5.0,0.0351,,,2.0,,,,,,,,,,
12437010,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,F,23,23,False,29.0,23.0,2.0,1.0,0.0,7.0,8.0,17.0,27.0,8.0,,,,90.0,53.0,6.7,16.0,0.0631934,1,,6.0,,4.0,5.0,1.0,,,3.0,,,2.0,1.0,,,,4.0,2.0,,,,,0.0425,,1.0,1.0,,,1.0,,,,,,,
12437010,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,16.0,12.0,,,0.0,1.0,2.0,11.0,14.0,2.0,,,,79.0,29.0,6.3,9.0,0.0283305,1,,,2.0,7.0,1.0,1.0,,,,,,3.0,,,,AlexIsak,1.0,1.0,,1.0,1.0,3.0,0.4175,,,2.0,,,,,1.0,,,,,
12437010,away,Newcastle United,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,F,11,11,False,26.0,22.0,,,1.0,2.0,2.0,21.0,26.0,1.0,,,,79.0,43.0,7.2,10.0,0.476309,4,,2.0,2.0,6.0,1.0,,,,,,,1.0,,,,,4.0,1.0,,1.0,1.0,,0.401,2.0,1.0,1.0,,2.0,1.0,1.3207,,,,,1.0,
12437010,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2651,M,888550,EUR,935107200,M,28,28,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,2.0,,,,11.0,8.0,6.4,3.0,0.00413055,0,,1.0,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,113956,EUR,699148800,F,9,9,True,8.0,4.0,,,0.0,3.0,3.0,1.0,5.0,1.0,,,,11.0,9.0,6.6,4.0,0.00022084,0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,36,36,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,,,,9.0,5.0,6.4,2.0,1.509e-05,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437010,away,Newcastle United,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Matt Targett,matt-targett,M. Targett,D,3,183,816,M,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Emil Krafth,emil-krafth,E. Krafth,D,17,184,985,M,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Lewis Miley,lewis-miley,L. Miley,M,67,188,3304,M,1400650,EUR,1146441600,M,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Lewis Miley,,,,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,William Osula,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437010,away,Newcastle United,Sean Neave,sean-neave,S. Neave,F,62,184,359,M,1511675,EUR,1180224000,F,78,78,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Sean Neave,,,,,,,,,,,,,,,,,,,,,,
