match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14065155,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,True,54.0,40.0,29.0,16.0,0.0,28.0,30.0,12.0,24.0,1.0,7.0,1.0,1.0,3.0,3.0,90.0,61.0,7.0,14.0,0.00759745,95.006325823594,16.0,40.425,6.3,0.6368,0,-1.3499,0.16,0.04,-0.26,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065155,home,1. FC Köln,Sebastian Sebulonsen,,,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,D,28,28,False,,28.0,19.0,1.0,,0.0,10.0,11.0,9.0,17.0,8.0,8.0,5.0,4.0,,,81.0,49.0,6.1,17.0,0.0161385,86.673193355347,12.0,16.695,22.785,,0,,-0.08,0.04,-0.6,,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14065155,home,1. FC Köln,Joel Schmied,,,schmied-joel,J. Schmied,D,2,188,152,M,965950,EUR,906508800,D,2,2,False,,27.0,24.0,2.0,2.0,0.0,18.0,21.0,6.0,6.0,2.0,,,,,,63.0,35.0,5.0,5.0,0.00645088,112.6521474767,12.0,36.96,20.16,,1,,0.0,0.05,-1.0,,,,1.0,3.0,,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1235,-0.55,,,,,,,,,,,,,,
14065155,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,,59.0,54.0,6.0,3.0,0.0,34.0,37.0,20.0,22.0,6.0,7.0,1.0,,,,90.0,75.0,6.4,9.0,0.0159995,211.52191220363,23.0,102.375,27.405,,0,,0.21,0.15,-0.61,,,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,
14065155,home,1. FC Köln,Kristoffer Lund,,,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,D,32,32,False,,50.0,40.0,6.0,2.0,0.0,24.0,28.0,16.0,22.0,4.0,5.0,2.0,1.0,,,90.0,71.0,5.7,12.0,0.042319,132.49957846013,16.0,36.225,14.385,,0,,0.05,0.07,-0.66,,1.0,1.0,,5.0,,1.0,1.0,2.0,,4.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,
14065155,home,1. FC Köln,Ísak Bergmann Jóhannesson,,,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,False,,54.0,49.0,5.0,4.0,0.0,17.0,19.0,32.0,35.0,1.0,2.0,,,,,90.0,58.0,6.6,6.0,0.295695,209.5747030049,22.0,56.7,12.18,,0,,0.3,0.17,-0.36,,3.0,2.0,,4.0,,1.0,,,,1.0,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,
14065155,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,56.0,53.0,3.0,1.0,0.0,33.0,35.0,20.0,21.0,2.0,5.0,2.0,,,,90.0,69.0,6.4,6.0,0.021072,151.58336235149,19.0,22.68,7.455,,0,,0.09,0.06,-0.24,,1.0,,,2.0,,,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
14065155,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,,49.0,44.0,2.0,1.0,0.0,21.0,21.0,23.0,28.0,3.0,3.0,3.0,1.0,,,76.0,58.0,6.3,7.0,0.0227303,159.68479598771,19.0,71.82,21.945,,1,,-0.02,0.26,-0.25,,,,,2.0,1.0,,,,1.0,,,,,,1.0,0.0527,-0.06,,,,,1.0,,,,,,,,,
14065155,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,F,29,29,False,,15.0,11.0,2.0,2.0,0.0,3.0,4.0,8.0,11.0,2.0,,1.0,1.0,,,64.0,23.0,6.4,7.0,0.00577689,116.84542243576,10.0,39.375,21.735,,2,,-0.1,0.26,0.13,,1.0,,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.1568,-0.53,,,,,,1.0,0.1464,,,,,,,
14065155,home,1. FC Köln,Ragnar Ache,,,ragnar-ache,R. Ache,F,9,182,1324,M,877544,EUR,901584000,F,9,9,False,,20.0,11.0,,,1.0,3.0,4.0,8.0,16.0,7.0,3.0,,,,,76.0,26.0,6.8,13.0,0.0981271,84.676456020087,6.0,77.385,25.935,,1,,-0.18,0.34,-0.09,,,,7.0,8.0,,1.0,,,3.0,5.0,2.0,,,,,0.0846,-0.1,,,,3.0,1.0,,,1.0,,,,,,
