match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,confirmed
14065155,FT,3.0,4.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
14065155,,3.0,4.0,,90,4.0,,1,,,goal,330109441.0,True,regular,319861.0,Luca Waldschmidt,,,
14065155,,,,,90,3.0,,1,,,substitution,125169920.0,False,regular,,,False,,
14065155,,,,,90,0.0,,1,,,injuryTime,,,,,,,7.0,
14065155,,,,,84,,,7,,,substitution,125169811.0,False,regular,,,False,,
14065155,,2.0,4.0,,83,,,8,,,goal,330107109.0,True,regular,378340.0,Marius Bülter,,,
14065155,,,,,81,,,10,,,substitution,125169775.0,True,regular,,,False,,
14065155,,,,,78,,,13,,,substitution,125169731.0,False,regular,,,False,,
14065155,,,,,78,,,13,,,substitution,125169730.0,False,regular,,,False,,
14065155,,,,,77,,,14,,,substitution,125169713.0,False,regular,,,False,,
14065155,,,,,76,,,15,,,substitution,125169701.0,True,regular,,,False,,
14065155,,,,,76,,,15,,,substitution,125169682.0,True,regular,,,False,,
14065155,,,,,64,,,27,,,substitution,125169547.0,True,regular,,,False,,
14065155,,,,,63,,,28,,,substitution,125169548.0,True,injury,,,True,,
14065155,,1.0,4.0,,63,,,28,,,goal,330102560.0,False,regular,939830.0,Jonathan Burkardt,,,
14065155,,1.0,3.0,,59,,,32,,,goal,330101974.0,False,regular,939830.0,Jonathan Burkardt,,,
14065155,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
14065155,,1.0,2.0,,45,6.0,,1,,,goal,330094754.0,False,regular,341589.0,Mahmoud Dahoud,,,
14065155,,,,,45,0.0,,1,,,injuryTime,,,,,,,5.0,
14065155,,1.0,1.0,,39,,,7,,,goal,330091231.0,False,regular,965778.0,Arthur Theate,,,
14065155,,,,,6,,,40,,,varDecision,91734.0,True,goalNotAwarded,801263.0,Jakub Kamiński,,,False
14065155,,1.0,0.0,,4,,,42,,,goal,330084098.0,True,regular,801263.0,Jakub Kamiński,,,
