match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_interceptionWon,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
10437930,home,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,False,18.0,15.0,7.0,4.0,14.0,16.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,24.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Juan Delgado,,,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,34.0,28.0,3.0,,17.0,18.0,14.0,28.0,,9.0,5.0,4.0,,,90.0,70.0,7.3,19.0,0,12.0,3.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,False,54.0,50.0,6.0,3.0,33.0,34.0,17.0,20.0,3.0,6.0,5.0,2.0,,,90.0,65.0,6.7,6.0,1,,,5.0,7.0,,,,,,1.0,,2.0,2.0,,,1.0,3.0,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Flávio Ramos,,,flavio-ramos,F. Ramos,D,29,191,23,M,335813,EUR,768700800,D,32,32,False,38.0,37.0,5.0,5.0,27.0,27.0,10.0,11.0,1.0,2.0,4.0,,,,75.0,48.0,6.9,2.0,0,,,,3.0,1.0,,,,,1.0,,1.0,2.0,,,,5.0,2.0,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,65.0,57.0,4.0,3.0,24.0,24.0,35.0,54.0,,3.0,3.0,,,,90.0,103.0,6.6,23.0,2,13.0,2.0,2.0,9.0,,2.0,3.0,2.0,,1.0,,,4.0,,2.0,1.0,,,True,1.0,1.0,,,,,,,,,
10437930,home,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,47.0,42.0,4.0,2.0,19.0,20.0,24.0,28.0,1.0,3.0,3.0,1.0,,,51.0,53.0,6.8,6.0,0,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
10437930,home,Paços de Ferreira,Bastien Toma,,,bastien-toma,B. Toma,M,24,172,105,M,825858,EUR,930182400,M,14,14,False,56.0,51.0,1.0,1.0,19.0,20.0,33.0,37.0,,2.0,2.0,1.0,,,90.0,63.0,6.9,6.0,2,1.0,1.0,1.0,3.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,
10437930,home,Paços de Ferreira,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,M,7,7,False,14.0,13.0,,,8.0,8.0,6.0,10.0,,3.0,3.0,1.0,,,60.0,29.0,7.2,6.0,5,4.0,1.0,,2.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,3.0,,,,,,,,
10437930,home,Paços de Ferreira,Matchoi Djaló,,,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,M,16,16,False,27.0,25.0,2.0,1.0,7.0,7.0,20.0,30.0,1.0,7.0,4.0,5.0,,,75.0,57.0,6.8,16.0,3,10.0,2.0,2.0,11.0,,2.0,3.0,,,1.0,1.0,1.0,4.0,1.0,3.0,,,,,2.0,,1.0,,,,,,,,
10437930,home,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,M,9,9,False,37.0,30.0,3.0,2.0,4.0,5.0,26.0,36.0,1.0,4.0,4.0,1.0,,,90.0,51.0,7.3,13.0,0,4.0,,,3.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,2.0,,,,1.0,,,,,,,,,
10437930,home,Paços de Ferreira,Adrián Butzke,,,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,17,17,False,15.0,12.0,1.0,1.0,4.0,4.0,8.0,11.0,3.0,3.0,1.0,,,,90.0,28.0,6.8,8.0,6,,,3.0,6.0,,,1.0,,,,,3.0,2.0,1.0,2.0,4.0,,,,1.0,,1.0,1.0,,,,,,,
10437930,home,Paços de Ferreira,Arthur Sales,Arthur,,arthur-sales,A. Sales,F,9,184,911,M,1105780,EUR,1025654400,F,13,13,True,14.0,12.0,,,5.0,6.0,7.0,10.0,,3.0,2.0,,,,39.0,27.0,6.8,9.0,1,2.0,,,2.0,,2.0,2.0,2.0,,1.0,1.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,
10437930,home,Paços de Ferreira,Kayky,Kayky,,kayky,Kayky,M,11,175,2596,M,1106151,EUR,1055203200,F,11,11,True,3.0,2.0,1.0,1.0,,,2.0,5.0,,,,,,,30.0,10.0,6.8,5.0,1,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,
10437930,home,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,True,9.0,8.0,1.0,1.0,6.0,6.0,2.0,3.0,,,3.0,,,,19.0,13.0,6.2,1.0,1,,,2.0,4.0,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,N'Dri Koffi,,,ndri-koffi,N. Koffi,F,39,187,221,M,1141593,EUR,1015632000,F,19,19,True,1.0,1.0,,,,,1.0,1.0,,,,,,,15.0,2.0,6.1,,1,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
10437930,home,Paços de Ferreira,Ze Oliveira,,,ze-oliveira,Z. Oliveira,G,,186,10,M,855688,EUR,1018051200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Luís Bastos,Luís Bastos,,luis-bastos,L. Bastos,D,26,175,21,M,1133298,EUR,1000598400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,Tiago Ilori,,,tiago-ilori,T. Ilori,D,34,189,74,M,167655,EUR,730684800,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437930,home,Paços de Ferreira,João Vigário,,,joao-vigario,J. Vigário,D,13,181,17,M,583804,EUR,816825600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437930,away,Vitória SC,Bruno Varela,,,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,29.0,17.0,25.0,13.0,5.0,5.0,12.0,24.0,,,9.0,,4.0,7.0,90.0,48.0,8.4,13.0,0,,,,,,,,,,,,1.0,,,,,4.0,,True,,,,,1.0,3.0,2.0,1.0,1.0,,
10437930,away,Vitória SC,André Amaro,André Amaro,,andre-amaro,A. Amaro,D,13,185,207,M,1095752,EUR,1029196800,D,13,13,False,8.0,5.0,1.0,,5.0,7.0,,1.0,,1.0,,1.0,,,41.0,15.0,5.5,4.0,0,,,1.0,5.0,1.0,1.0,,,,,,,2.0,,,,1.0,2.0,,,1.0,,,,,,,,,
