match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId
13472751,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,8,8,False,,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,1.0,,1.0,,,,,,,37.0,6.0,7.1,1.0,0.0104327,0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,
13472751,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,True,,12.0,10.0,1.0,,0.0,2.0,2.0,8.0,10.0,,1.0,,1.0,,,,,,,33.0,17.0,6.5,4.0,0.0231465,0,,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,5,5,True,,22.0,18.0,6.0,2.0,0.0,12.0,12.0,6.0,10.0,,,2.0,1.0,,,,,,,33.0,28.0,6.3,6.0,0.00303221,0,,,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,
13472751,home,Red Bull Bragantino,Fernando,fernando,Fernando,F,11,176,592,M,911195,EUR,920246400,F,11,11,True,,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,22.0,10.0,6.4,5.0,0.00223597,0,,,,,3.0,1.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174,339,M,1587965,EUR,1077235200,F,17,17,True,,4.0,2.0,,,0.0,,2.0,2.0,2.0,,3.0,,,,,,,,,22.0,10.0,6.6,4.0,0.00024115,0,,Vinicius,,,3.0,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,2.0,Mendonça Pereira,,,,
13472751,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Alix Vinicius,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Alix Vinicius,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Gustavo Marques,gustavo-marques,G. Marques,D,16,189,357,M,1174764,EUR,1002585600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Gustavo Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Henry Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,,21.0,14.0,13.0,6.0,0.0,11.0,15.0,3.0,6.0,,,,3.0,,,,,,,90.0,23.0,6.1,7.0,0.00057959,0,-1.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,2,2,False,,50.0,42.0,5.0,3.0,0.0,16.0,19.0,26.0,31.0,1.0,6.0,6.0,3.0,,,,,,,90.0,76.0,6.8,12.0,0.0678098,0,,,2.0,1.0,7.0,1.0,,2.0,,,1.0,3.0,3.0,1.0,2.0,,,,,,,,,3.0,,1.0,,,
13472751,away,Santos,Alexis Duarte,alexis-duarte,A. Duarte,D,23,185,791,M,883205,EUR,952819200,D,23,23,False,,56.0,53.0,8.0,5.0,0.0,36.0,36.0,17.0,20.0,1.0,5.0,6.0,3.0,,,,,,,90.0,69.0,7.2,5.0,0.00524426,1,,,2.0,,1.0,,,,,,,3.0,1.0,,1.0,,,,,1.0,,0.0238,0.0392,1.0,,,,,
13472751,away,Santos,Luan Peres,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,14,14,False,,82.0,73.0,11.0,6.0,0.0,46.0,48.0,27.0,34.0,1.0,3.0,10.0,2.0,,,,,,,90.0,102.0,7.2,9.0,0.0148097,1,,,1.0,1.0,1.0,,,,,2.0,,2.0,1.0,,,,,,,,,0.0276,,,,1.0,,1.0,
13472751,away,Santos,Souza,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,False,,40.0,31.0,3.0,,1.0,16.0,21.0,15.0,19.0,,2.0,5.0,4.0,,,,,,,82.0,66.0,6.6,15.0,0.194822,0,,Souza,2.0,1.0,4.0,,,4.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,
13472751,away,Santos,João Schmidt,joao-schmidt,J. Schmidt,M,5,183,1085,M,244591,EUR,737769600,M,5,5,False,,48.0,46.0,4.0,3.0,0.0,28.0,28.0,18.0,20.0,3.0,8.0,3.0,4.0,,,,,,,90.0,64.0,7.4,4.0,0.0248284,3,,,,3.0,6.0,1.0,,,,,,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,0.057,0.0433,2.0,,,,1.0,
13472751,away,Santos,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,False,,54.0,50.0,7.0,6.0,0.0,22.0,22.0,28.0,32.0,1.0,6.0,,6.0,,,,,,,90.0,69.0,7.3,9.0,0.03044,1,,,1.0,,1.0,,,2.0,1.0,,2.0,2.0,,2.0,2.0,,1.0,,1.0,,,0.0365,,,,,,,
13472751,away,Santos,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,M,32,32,False,,35.0,30.0,4.0,3.0,0.0,12.0,14.0,18.0,21.0,,2.0,,5.0,,,,,,,70.0,50.0,6.7,9.0,0.1436,2,,,3.0,1.0,6.0,2.0,,4.0,1.0,,,1.0,1.0,1.0,,1.0,3.0,,,,,0.0948,,,,3.0,,2.0,
13472751,away,Santos,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,False,,34.0,30.0,5.0,4.0,0.0,9.0,10.0,21.0,24.0,1.0,3.0,,1.0,,,,,,,75.0,51.0,7.6,13.0,0.0940562,3,,,3.0,,4.0,1.0,,4.0,1.0,,,1.0,,3.0,,,3.0,,,2.0,1.0,0.4763,0.5503,,,,,1.0,
13472751,away,Santos,Guilherme,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,M,11,11,False,True,40.0,32.0,3.0,1.0,0.0,8.0,10.0,24.0,30.0,1.0,9.0,1.0,5.0,,,,,,,90.0,70.0,7.6,18.0,0.155572,2,,,10.0,,,,,2.0,2.0,,1.0,2.0,1.0,3.0,4.0,,3.0,,1.0,1.0,,0.1016,0.0704,1.0,,3.0,,,
13472751,away,Santos,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181,1860,M,992093,EUR,895708800,F,19,19,False,,10.0,8.0,,,1.0,4.0,4.0,4.0,6.0,,2.0,,2.0,,,,,,,75.0,23.0,8.2,5.0,0.103024,3,,,,2.0,6.0,,,4.0,2.0,,2.0,,,1.0,,,1.0,,2.0,1.0,1.0,0.5251,0.8161,2.0,,,1.0,,
13472751,away,Santos,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3087,M,948250,EUR,952992000,F,21,21,True,,10.0,8.0,1.0,,0.0,4.0,4.0,4.0,6.0,,,,1.0,,,,,,,20.0,15.0,6.8,5.0,0.0377312,1,,,3.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,0.0291,0.1089,,,1.0,,,
13472751,away,Santos,Gustavo Caballero,caballero-gustavo,G. Caballero,M,47,186,1033,M,988656,EUR,1001030400,F,17,17,True,,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,,1.0,,,,,,,,,15.0,12.0,6.7,2.0,0.00247141,1,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.0133,,,,,,1.0,
13472751,away,Santos,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,,7.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,,,,,,,15.0,11.0,6.6,3.0,0.00621696,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,tiquinho_soares_29
13472751,away,Santos,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,18,18,True,,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,,,1.0,,,,,,,8.0,13.0,6.6,2.0,0.00386305,0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Diogenes,diogenes,Diogenes,G,1,190,497,M,1128754,EUR,978739200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Diogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,João Basso,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Robinho Júnior,robson-junior,Robinho Jr,M,7,170,10511,M,2191860,EUR,1197849600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Willian Arão,willian-arao,Willian Arão,M,15,181,1888,M,242213,EUR,700358400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472751,away,Santos,Hyan,hyan,Hyan,M,20,184,546,M,1656040,EUR,1080086400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
