match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_hitWoodwork,stat_clearanceOffLine,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_errorLeadToAShot,stat_ownGoals
12436448,away,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,D,14,14,False,61.0,56.0,1.0,,0.0,37.0,40.0,19.0,21.0,2.0,4.0,,,,90.0,73.0,6.1,6.0,0.00532637,0,,,,,5.0,2.0,,1.0,1.0,2.0,,,2.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,Archie Gray,,,1.0
12436448,away,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,False,33.0,28.0,4.0,,0.0,22.0,24.0,6.0,9.0,4.0,,,,,45.0,41.0,6.1,5.0,0.00106048,0,,,,1.0,4.0,2.0,,1.0,,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,,,,,,,
12436448,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,98.0,88.0,5.0,4.0,0.0,59.0,63.0,29.0,36.0,5.0,,,,,90.0,116.0,6.9,12.0,0.128742,0,,1.0,,7.0,10.0,11.0,,,,2.0,,,2.0,,,,,,3.0,3.0,,,7.0,,,2.0,,,,,,,,,,
12436448,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,M,23,23,False,56.0,42.0,7.0,3.0,0.0,17.0,20.0,25.0,39.0,2.0,3.0,,,,90.0,84.0,7.0,20.0,0.0441543,0,,3.0,,,1.0,5.0,2.0,,1.0,,,,,,,,1.0,,3.0,2.0,,,,1.0,,1.0,,,,,,,,,,
12436448,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,47.0,42.0,2.0,2.0,0.0,17.0,20.0,25.0,28.0,2.0,6.0,,,,73.0,55.0,6.6,7.0,0.0318488,0,,1.0,,1.0,5.0,3.0,,,,,,,2.0,,,,1.0,,1.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,,
12436448,away,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,81.0,75.0,4.0,4.0,0.0,36.0,38.0,39.0,43.0,2.0,5.0,,,,90.0,94.0,7.0,8.0,0.037234,1,,,,,4.0,5.0,1.0,,,2.0,,,,,,,1.0,,3.0,3.0,0.0369,,,,1.0,2.0,,,,1.0,,,,,,
12436448,away,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,M,24,24,False,57.0,47.0,,,0.0,19.0,20.0,28.0,40.0,1.0,6.0,,,,90.0,94.0,7.5,21.0,0.0415947,1,,3.0,,2.0,8.0,16.0,10.0,,2.0,1.0,,,1.0,,,,,,3.0,3.0,0.0362,,,9.0,,2.0,,,1.0,5.0,1.0,,,,,
12436448,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,42.0,37.0,3.0,2.0,0.0,12.0,14.0,25.0,30.0,,3.0,,,,90.0,58.0,7.7,14.0,0.253926,1,,2.0,,,10.0,4.0,4.0,,3.0,2.0,5.0,,2.0,1.0,,1.0,,,1.0,,0.1079,0.8527,2.0,1.0,,2.0,,,,1.0,,1.0,,,,
12436448,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,F,10,10,False,57.0,50.0,4.0,1.0,0.0,22.0,22.0,28.0,37.0,,5.0,,,,90.0,75.0,6.7,15.0,0.0378809,2,,2.0,,,7.0,5.0,4.0,,3.0,3.0,,,1.0,,,,,,2.0,1.0,0.1133,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,
12436448,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,32.0,26.0,,,0.0,7.0,9.0,20.0,26.0,1.0,4.0,,,,90.0,48.0,6.8,14.0,0.183472,2,,3.0,1.0,2.0,6.0,4.0,2.0,,2.0,,,True,1.0,,1.0,2.0,,,1.0,1.0,0.328,0.3176,1.0,1.0,,,,,,3.0,,,,,,
12436448,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,7.0,3.0,,,0.0,2.0,4.0,1.0,3.0,,,,,,45.0,15.0,7.2,7.0,0.00171848,3,,,,2.0,2.0,3.0,1.0,,1.0,,,,,,,2.0,,,,,0.3872,0.9749,1.0,,,1.0,,,,,1.0,1.0,,,,
12436448,away,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180,3959,M,,1403192,EUR,1186790400,F,47,47,True,11.0,9.0,,,1.0,2.0,2.0,8.0,13.0,,,,,,17.0,18.0,7.3,7.0,0.39524,1,,4.0,1.0,,3.0,,,,,2.0,1.0,,,1.0,,1.0,,,,,0.1228,,,,,,,,,1.0,,,,,,
12436448,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436448,away,Tottenham Hotspur,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,sergio_regui,858195,EUR,850694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436448,away,Tottenham Hotspur,Malachi Hardy,malachi-hardy,M. Hardy,D,4,188,540,M,,1471592,EUR,1205107200,D,79,79,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malachi Hardy,,,
12436448,away,Tottenham Hotspur,Callum Olusesi,callum-olusesi,C. Olusesi,M,8,175,637,M,,1403190,EUR,1173571200,M,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436448,away,Tottenham Hotspur,Yang Min-hyeok,min-hyuk-yang,Y. Min-hyeok,M,18,176,4302,M,,1500794,EUR,1145145600,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Min-hyuk Yang,,,
12436448,away,Tottenham Hotspur,Oyindamola Ajayi,ajayi-oyindamola,O. Ajayi,F,25,176,706,M,,1403125,EUR,1135641600,F,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436448,away,Tottenham Hotspur,Will Lankshear,will-lankshear,W. Lankshear,F,27,189,1490,M,,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
