match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_expectedGoals,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_clearanceOffLine,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369978,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,False,39.0,29.0,17.0,7.0,26.0,28.0,3.0,11.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,90.0,50.0,7.1,10.0,0.00192101,0,-0.2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369978,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,34,34,False,47.0,39.0,5.0,,20.0,25.0,19.0,25.0,1.0,2.0,5.0,6.0,1.0,,,,,78.0,69.0,6.4,17.0,0.00883925,0,,3.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369978,home,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,59.0,54.0,4.0,,41.0,42.0,13.0,17.0,,1.0,1.0,4.0,,,,,,90.0,69.0,6.5,6.0,0.00644798,0,,,6.0,2.0,,1.0,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369978,home,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,64.0,53.0,15.0,6.0,42.0,44.0,11.0,20.0,1.0,2.0,9.0,2.0,,,,,,90.0,79.0,6.9,11.0,0.172062,1,,,3.0,1.0,,,,,,2.0,,,,True,1.0,1.0,1.0,0.029,,,,,,,,,,,,,,
11369978,home,Royal Antwerp FC,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,False,34.0,26.0,6.0,2.0,16.0,20.0,10.0,15.0,,8.0,4.0,5.0,3.0,,,,,90.0,61.0,7.1,10.0,0.00486234,0,,1.0,4.0,2.0,,,,,,,,,,,,,5.0,,2.0,4.0,2.0,,,,,,,,,,,
11369978,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1195,M,904887,EUR,954892800,M,24,24,False,55.0,52.0,,,30.0,31.0,22.0,26.0,2.0,6.0,3.0,6.0,1.0,,,,,90.0,68.0,7.1,6.0,0.0134873,0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,
11369978,home,Royal Antwerp FC,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,84,84,False,25.0,23.0,1.0,1.0,12.0,13.0,11.0,14.0,,5.0,,4.0,1.0,,,,,85.0,38.0,7.0,6.0,0.0200686,2,,2.0,3.0,1.0,1.0,1.0,,Mahamadou Doumbia,,,3.0,3.0,,,,,1.0,0.0826,,1.0,1.0,2.0,,,,,,,,,,
11369978,home,Royal Antwerp FC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176.0,3126,M,875890,EUR,883699200,M,19,19,False,38.0,36.0,1.0,1.0,12.0,12.0,25.0,34.0,,6.0,2.0,5.0,1.0,,,,,85.0,68.0,7.2,20.0,0.218715,0,,8.0,6.0,,2.0,5.0,,,,1.0,8.0,5.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,
11369978,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,M,18,18,False,30.0,25.0,4.0,4.0,12.0,12.0,14.0,19.0,2.0,9.0,,4.0,5.0,,,,,90.0,46.0,8.3,8.0,0.143682,2,,1.0,3.0,,,2.0,,,,2.0,,,4.0,,1.0,1.0,2.0,0.1129,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,
11369978,home,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,4.0,3.0,,,2.0,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,,45.0,17.0,6.5,7.0,0.00015153,1,,1.0,6.0,,3.0,,,,,1.0,2.0,,,,,1.0,2.0,0.0907,,2.0,,1.0,,,,,,,,,,
