match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_penaltyWon,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_penaltyConceded,stat_errorLeadToAGoal
11396209,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,28.0,25.0,8.0,5.0,24.0,26.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,90.0,36.0,6.7,3.0,0.00275777,0,-0.5487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396209,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,D,6,6,False,,66.0,59.0,4.0,4.0,20.0,22.0,39.0,50.0,,3.0,,,,,69.0,83.0,7.0,14.0,0.213992,1,,,,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0476,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396209,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,,42.0,40.0,,,16.0,16.0,24.0,26.0,2.0,3.0,,,,,45.0,45.0,6.6,3.0,0.0121449,0,,,,,1.0,3.0,,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396209,home,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,ericdier,146101,EUR,758592000,D,15,15,False,,98.0,91.0,10.0,8.0,62.0,67.0,29.0,31.0,2.0,2.0,10.0,,,,90.0,107.0,7.1,7.0,0.0175084,2,,,,,2.0,4.0,,,,,,2.0,0.2486,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.2675,,,,,,,,,,,,,,
11396209,home,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,False,,43.0,39.0,,,12.0,12.0,27.0,33.0,2.0,9.0,4.0,,,,69.0,63.0,7.2,8.0,0.0529692,1,,,,2.0,,1.0,,1.0,3.0,3.0,2.0,,0.0342,1.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,
11396209,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,M,27,27,False,,16.0,14.0,,,6.0,6.0,8.0,10.0,,2.0,2.0,,,,28.0,20.0,7.5,2.0,0.544175,0,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,
11396209,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,,92.0,77.0,7.0,5.0,38.0,43.0,39.0,49.0,1.0,4.0,5.0,,,,90.0,112.0,7.3,17.0,0.0598727,2,,,,,1.0,3.0,1.0,1.0,1.0,,,,0.0388,1.0,1.0,4.0,1.0,,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,,
11396209,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,M,25,25,False,,44.0,39.0,3.0,2.0,17.0,18.0,25.0,31.0,3.0,9.0,3.0,,,,90.0,69.0,8.3,13.0,0.694341,4,,,,5.0,1.0,4.0,,,2.0,1.0,3.0,,0.5678,2.0,3.0,,5.0,1.0,2.0,2.0,,,0.1738,1.0,1.0,,1.0,3.0,1.0,,,,,,,,
11396209,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,M,13,13,False,,37.0,33.0,,,8.0,8.0,26.0,33.0,2.0,7.0,7.0,,,,90.0,58.0,7.0,14.0,0.181696,1,,,,4.0,1.0,12.0,3.0,,1.0,,1.0,3.0,0.0799,3.0,3.0,2.0,2.0,,,1.0,,1.0,0.1274,5.0,3.0,,,1.0,,,,,,,,,
11396209,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,M,22,22,False,,54.0,49.0,1.0,1.0,18.0,21.0,34.0,39.0,,2.0,4.0,,,,81.0,68.0,7.6,10.0,0.32101,1,,,,6.0,,1.0,1.0,,1.0,1.0,,,0.6071,4.0,,,,1.0,,1.0,,1.0,0.8841,1.0,1.0,,1.0,3.0,,1.0,,,,,,,
