match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonTackle,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,captain,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_goals
14025090,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,False,32.0,25.0,20.0,13.0,0.0,16.0,17.0,9.0,15.0,3.0,7.0,3.0,1.0,2.0,1.0,1.0,1.0,90.0,44.0,6.7,7.0,0.00360683,0.2538,0,-0.5996,0.12,0.02,-0.13,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025090,home,Wolverhampton,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,D,38,38,False,26.0,22.0,1.0,1.0,0.0,10.0,11.0,12.0,15.0,2.0,1.0,,,,,,,90.0,50.0,6.0,13.0,0.0403129,,0,,0.14,0.08,-0.43,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14025090,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,55.0,43.0,11.0,3.0,0.0,28.0,30.0,15.0,25.0,6.0,8.0,,,,,,,90.0,78.0,7.1,16.0,0.0214587,,0,,0.25,0.07,-0.09,,3.0,1.0,1.0,2.0,8.0,,1.0,5.0,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
14025090,home,Wolverhampton,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2172,M,856250,EUR,924566400,D,37,37,False,46.0,43.0,5.0,3.0,0.0,31.0,32.0,12.0,14.0,6.0,,,,,,,,75.0,57.0,6.5,3.0,0.00735758,,1,,0.17,0.05,-0.23,,,,,2.0,1.0,,1.0,,,,,,1.0,,,2.0,1.0,1.0,1.0,0.6463,0.0,,,,,,,,,,,,,
14025090,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,52.0,44.0,9.0,4.0,0.0,32.0,35.0,12.0,17.0,10.0,4.0,,,,,,,90.0,66.0,6.3,9.0,0.0102591,,0,,0.09,0.02,-0.27,,,,,4.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,True,4.0,,,,,,,,,,,
14025090,home,Wolverhampton,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,951,M,1031283,EUR,1019520000,D,6,6,False,22.0,16.0,2.0,,0.0,8.0,9.0,8.0,13.0,2.0,2.0,,,,,,,88.0,37.0,6.7,10.0,0.540713,,1,,0.61,0.07,-0.39,,2.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,0.0469,0.01,,1.0,1.0,1.0,1.0,2.0,,,,,,,
14025090,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,45.0,36.0,,,0.0,23.0,26.0,13.0,19.0,2.0,6.0,,,,,,,90.0,69.0,6.6,19.0,0.0036464,,1,,-0.12,0.16,0.35,,2.0,,2.0,10.0,6.0,5.0,,4.0,,1.0,,,,1.0,2.0,1.0,,,1.0,0.0988,0.01,,2.0,1.0,,,,joaogomes.01,1.0,1.0,0.0794,,,
14025090,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,47.0,46.0,2.0,1.0,0.0,29.0,29.0,17.0,18.0,3.0,9.0,,,,,,,90.0,67.0,7.3,7.0,0.0113935,,0,,0.22,0.2,0.29,,3.0,,,2.0,7.0,1.0,,5.0,,1.0,André,,,1.0,2.0,,,,,,,,,,,,,Andre7,,2.0,,,,
14025090,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,M,5,5,False,17.0,12.0,2.0,1.0,0.0,1.0,2.0,11.0,15.0,1.0,2.0,,,,,,,66.0,30.0,6.2,10.0,0.0189522,,1,,0.22,0.06,-0.06,,1.0,,5.0,11.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,0.0938,-0.3,,2.0,,,,,,,1.0,,,,
14025090,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,17.0,10.0,2.0,,0.0,2.0,3.0,8.0,14.0,3.0,1.0,,,,,,,90.0,35.0,6.2,13.0,0.0175852,,1,,-0.21,-0.18,-0.01,,,,,7.0,5.0,3.0,1.0,,,2.0,,,3.0,2.0,,1.0,,1.0,,0.0331,-0.12,,2.0,1.0,,,1.0,,,1.0,,,,
