match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoalsOnTarget,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_totalOffside,captain,stat_bigChanceMissed,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId
12499796,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,28.0,19.0,5.0,4.0,0.0,6.0,10.0,13.0,18.0,1.0,1.0,4.0,,,,,,90.0,37.0,6.8,14.0,0.0637082,2,,Mohamed El Amine Amoura,,,,4.0,1.0,1.0,,,,1.0,,,3.0,0.0449,1.0,1.0,,,0.0577,2.0,,1.0,,,,,1.0,,amoura9
12499796,home,VfL Wolfsburg,Andreas Skov Olsen,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,17.0,4.0,6.7,,6.12e-06,0,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,,,,,0.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,,1.0,,,,,,8.0,4.0,6.5,1.0,0.00064811,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,8.0,4.0,6.6,1.0,0.0007091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,1.0,,,,,,8.0,3.0,6.5,1.0,0.0015941,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,426,M,826057,EUR,930182400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,Mads,Roerslev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,Bence Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499796,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jakub.kaminskii
12499796,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,25.0,21.0,11.0,7.0,0.0,19.0,21.0,2.0,4.0,,,14.0,,5.0,8.0,,,90.0,40.0,9.1,4.0,0.0004363,0,1.0162,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,
12499796,away,Bayer 04 Leverkusen,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6333,M,780014,EUR,878342400,D,23,23,False,68.0,54.0,5.0,1.0,0.0,20.0,25.0,34.0,45.0,2.0,4.0,4.0,,,,,,90.0,85.0,7.0,17.0,0.0539354,1,,,,2.0,,4.0,2.0,2.0,1.0,1.0,,3.0,1.0,1.0,,0.8073,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,
12499796,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,81.0,74.0,8.0,3.0,0.0,36.0,37.0,38.0,44.0,1.0,1.0,2.0,,,,,,90.0,91.0,7.5,8.0,0.0409984,1,,,,,,1.0,,,,1.0,,5.0,,,1.0,0.0093,,,1.0,,,,2.0,1.0,,,,,,,jonatah
12499796,away,Bayer 04 Leverkusen,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2637,M,353130,EUR,803433600,D,5,5,False,67.0,61.0,7.0,4.0,0.0,31.0,33.0,30.0,37.0,3.0,5.0,6.0,,,,,,90.0,86.0,7.5,11.0,0.0303786,2,,,,3.0,,5.0,,2.0,1.0,,,3.0,,,1.0,0.0907,1.0,,,1.0,,2.0,2.0,2.0,,,,,2.0,,
12499796,away,Bayer 04 Leverkusen,Arthur,arthur,Arthur,D,13,173,2973,M,1174761,EUR,1047859200,M,13,13,False,17.0,13.0,,,0.0,4.0,6.0,9.0,13.0,1.0,3.0,1.0,,,,,,60.0,37.0,6.5,12.0,0.0233847,0,,Arthur,,2.0,,6.0,,3.0,,,,2.0,1.0,,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,,,
12499796,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,45.0,40.0,2.0,1.0,0.0,14.0,15.0,26.0,30.0,1.0,2.0,5.0,,,,,,90.0,53.0,7.3,6.0,0.0627078,1,,,,,,3.0,,,,1.0,,,,,1.0,0.0337,2.0,,1.0,1.0,,2.0,2.0,1.0,,,,,,,
12499796,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,72.0,64.0,7.0,4.0,0.0,23.0,26.0,41.0,48.0,1.0,4.0,5.0,,,,,,90.0,90.0,7.3,12.0,0.0996509,2,,,,2.0,,2.0,2.0,,,2.0,,2.0,2.0,1.0,,0.0709,1.0,,,1.0,,,,,,,,,,,Granit_Xhaka
12499796,away,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,40.0,37.0,5.0,5.0,0.0,13.0,14.0,27.0,35.0,,,,,,,,,60.0,52.0,7.1,9.0,0.179006,0,,,,9.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,AlexGarcia97
12499796,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,M,3,3,False,32.0,25.0,4.0,1.0,0.0,7.0,8.0,18.0,26.0,1.0,4.0,4.0,,,,,,90.0,56.0,7.3,13.0,0.0673527,2,,,,2.0,,6.0,1.0,4.0,,1.0,,3.0,3.0,3.0,,0.1958,2.0,,2.0,,,1.0,1.0,,,,,,1.0,1.0,pierohincapie
12499796,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,F,19,19,False,11.0,7.0,,,0.0,,1.0,7.0,13.0,1.0,4.0,1.0,,,,,,75.0,28.0,7.0,12.0,0.00756703,1,,,,3.0,,2.0,,4.0,3.0,,,1.0,,,3.0,0.0498,1.0,1.0,,,0.492,,,,,,,1.0,,,
12499796,away,Bayer 04 Leverkusen,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,22,22,False,20.0,13.0,2.0,1.0,0.0,4.0,5.0,9.0,15.0,,1.0,1.0,,,,,,75.0,30.0,6.5,12.0,0.00850043,2,,,,,,6.0,,2.0,1.0,1.0,,,,,3.0,0.0922,,,,,,2.0,,2.0,,,,1.0,1.0,,boniface_jrn
12499796,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,12.0,10.0,,,0.0,3.0,3.0,8.0,12.0,,1.0,1.0,,,,,,30.0,20.0,6.7,4.0,0.0254931,2,,,,3.0,1.0,1.0,,,,1.0,,,,,,0.064,,,,1.0,,1.0,,,,,,,1.0,,jeremie_frimpong
12499796,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,M,10,10,True,13.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,12.0,,2.0,3.0,,,,,,30.0,28.0,6.4,11.0,0.0390894,1,,,,3.0,,5.0,1.0,5.0,2.0,1.0,,,,,2.0,0.0973,2.0,,,,,,,,,,1.0,1.0,,,FWirtz
12499796,away,Bayer 04 Leverkusen,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7661,M,783126,EUR,851472000,M,16,16,True,11.0,9.0,,,0.0,1.0,2.0,8.0,10.0,,1.0,2.0,,,,,,15.0,15.0,6.9,5.0,0.0884239,0,,,,1.0,,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,EM10Buendia
12499796,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,3.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,,15.0,4.0,6.5,1.0,0.00169509,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,p_shicky
12499796,away,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499796,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edmondtapsoba
12499796,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exepalaciosok
12499796,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amine_ad10
12499796,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
