match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals
11396379,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,,20.0,12.0,,,3.0,3.0,9.0,17.0,3.0,,,80.0,32.0,6.9,17.0,0.265168,1,,,,7.0,2.0,2.0,1.0,,,,,1.0,2.0,5.0,,,,4.0,OMarmoush,4.0,,1.0,0.0257,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,,22.0,16.0,1.0,,7.0,7.0,9.0,16.0,2.0,,,35.0,31.0,6.6,8.0,0.0105886,0,,1.0,1.0,5.0,4.0,1.0,1.0,,1.0,2.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,,27.0,22.0,2.0,1.0,8.0,9.0,14.0,18.0,2.0,,,20.0,32.0,6.4,8.0,0.0600247,0,,,,3.0,,,,,,,,,,,,2.0,,2.0,MarioGotze,1.0,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,30,30,True,,9.0,7.0,,,3.0,3.0,4.0,6.0,1.0,,,10.0,12.0,6.8,2.0,0.00494667,0,,,,,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,Paxten Aaronson,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,18,18,True,,1.0,1.0,,,,,1.0,1.0,,,,10.0,2.0,6.5,,0.00095102,0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,,34.0,20.0,23.0,9.0,19.0,25.0,1.0,9.0,6.0,1.0,1.0,90.0,41.0,6.5,14.0,0.00031316,0,-0.958,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
11396379,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,True,47.0,42.0,5.0,3.0,24.0,25.0,18.0,23.0,7.0,,,90.0,72.0,7.1,10.0,0.0123109,0,,1.0,3.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,5.0,2.0,,,,,,,,,,,,,,1.0,,,,,,
11396379,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,False,,42.0,33.0,5.0,2.0,28.0,32.0,5.0,10.0,9.0,,,90.0,59.0,7.2,10.0,0.0021357,0,,,2.0,2.0,4.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,6.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
11396379,away,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,,66.0,61.0,7.0,5.0,43.0,44.0,18.0,22.0,4.0,,,90.0,77.0,7.1,7.0,0.0430252,0,,,1.0,2.0,1.0,,,2.0,3.0,,,,,,,1.0,2.0,,hiroki_ito38,1.0,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,,44.0,39.0,2.0,1.0,18.0,20.0,22.0,27.0,7.0,,,90.0,88.0,8.0,13.0,0.261628,1,,3.0,2.0,9.0,13.0,6.0,4.0,1.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,0.0159,,,,,,,,,,1.0,1.0,1.0,,,
11396379,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,,15.0,12.0,1.0,1.0,3.0,4.0,13.0,16.0,3.0,,,59.0,36.0,7.0,9.0,0.307389,1,,5.0,1.0,4.0,4.0,3.0,1.0,,1.0,1.0,,1.0,,2.0,2.0,,2.0,1.0,,,4.0,,0.0633,,1.0,,,,,,,,,,1.0,,,
11396379,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,,53.0,45.0,4.0,4.0,25.0,29.0,20.0,25.0,6.0,,,90.0,69.0,7.3,11.0,0.106633,0,,1.0,,3.0,3.0,,,1.0,2.0,,,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,
11396379,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,,43.0,37.0,3.0,1.0,25.0,28.0,12.0,15.0,7.0,,,90.0,56.0,7.1,6.0,0.0154855,2,,,,,5.0,,,,,3.0,2.0,2.0,,,,,2.0,,,,,1.0,0.0848,,1.0,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,27,27,False,,28.0,23.0,2.0,,9.0,9.0,14.0,19.0,6.0,,,60.0,36.0,6.4,8.0,0.0485918,1,,,,6.0,2.0,3.0,1.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,0.3545,,,,,,,,,,,,,,1.0,
11396379,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,F,8,8,False,,31.0,25.0,2.0,1.0,9.0,11.0,16.0,21.0,4.0,,,89.0,48.0,7.9,15.0,0.564186,0,,1.0,1.0,7.0,6.0,5.0,2.0,,,2.0,1.0,1.0,,3.0,3.0,1.0,,4.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,
11396379,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,,25.0,16.0,3.0,1.0,8.0,12.0,8.0,14.0,2.0,,,80.0,35.0,8.6,12.0,0.0205271,4,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,1.0,,,,2.0,1.0,denizundav,1.0,,,0.8482,4.0,,,2.0144,,,,,,,,,,,2.0
11396379,away,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,True,,7.0,6.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,,,31.0,12.0,6.4,4.0,0.413794,1,,,,2.0,,1.0,,,,,,,,1.0,,,,,guirassy19off,1.0,,1.0,0.3472,,,,,,,,,,,,1.0,,1.0,
11396379,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,,6.0,3.0,1.0,,1.0,2.0,2.0,5.0,2.0,,,30.0,10.0,6.6,4.0,0.00495762,0,,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
11396379,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,,2.0,2.0,1.0,1.0,,,2.0,3.0,,,,10.0,11.0,6.1,6.0,0.00155707,1,,1.0,,4.0,1.0,2.0,1.0,,,,,,2.0,,,,,3.0,silas,1.0,,,0.5659,1.0,,,,,,,,,,,,,1.0,
11396379,away,VfB Stuttgart,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,10,10,True,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,602,M,991479,EUR,991094400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396379,away,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
