match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
13981535,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,10.0,7.0,2.0,2.0,0.0,3.0,5.0,4.0,5.0,,1.0,,,,,,78.0,19.0,6.6,7.0,0.0117323,74.233071637432,7.0,53.025,13.545,,1,,-0.03,0.25,-0.01,,,,1.0,3.0,3.0,,,1.0,,,,,,,3.0,0.0714,14.146145234657,1.0,,-0.19,2.0,,,,duvanzapata91,2.0,1.0,,,,,1.0,,1.0,True,,,,
13981535,home,Torino,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,25,25,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,1.0,,,,,,,29.0,14.0,5.8,3.0,0.00165158,17.653064500215,2.0,6.51,8.715,,0,,0.02,0.0,-0.5,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13981535,home,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186,1182,M,907667,EUR,1006473600,M,14,14,True,8.0,3.0,,,0.0,1.0,1.0,2.0,7.0,,1.0,,,,,,24.0,13.0,6.3,7.0,0.00190197,17.21261125777,2.0,17.01,9.24,,0,,-0.06,0.04,-0.07,,,,2.0,3.0,2.0,,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
13981535,home,Torino,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,7,7,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,,24.0,11.0,6.5,5.0,0.00010823,4.3220828312285,1.0,4.2,4.2,,0,,-0.01,0.0,-0.01,,1.0,,,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,zakariaaboukhlal,,,,,,,1.0,,1.0,,,,,
13981535,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,1.0,,,,,,12.0,9.0,6.7,2.0,0.116679,31.789236559914,3.0,27.195,13.65,,0,,0.23,0.11,-0.05,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,15.311126542485,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,
13981535,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,1.0,,,,,,12.0,4.0,6.2,1.0,0.00088721,,,,,,1,,-0.01,,-0.34,,,,,1.0,,,,,,,,,,1.0,,0.1072,,,,0.19,1.0,,,,,,,,1.0,,,,0.5973,,,,1.0,,
13981535,home,Torino,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,37.0,30.0,10.0,4.0,0.0,28.0,31.0,2.0,6.0,,10.0,2.0,1.0,1.0,,,90.0,47.0,7.5,7.0,0.00802005,78.920514125449,12.0,64.47,14.385,0.4002,0,0.4247,0.27,0.05,0.17,0.36,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,
13981535,away,Como,Ivan Smolčić,ivan-smolcic,I. Smolčić,D,28,181,1381,M,974581,EUR,966470400,D,28,28,False,40.0,33.0,4.0,,0.0,13.0,14.0,20.0,26.0,1.0,1.0,,,,,,58.0,51.0,5.7,7.0,0.0111689,57.013480441772,8.0,38.115,15.225,,1,,0.04,0.0,-0.19,,,,,3.0,3.0,,,,,,,3.0,2.0,,,0.3345,,,,-0.75,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,
13981535,away,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,60.0,54.0,7.0,3.0,0.0,40.0,41.0,14.0,19.0,5.0,1.0,,,,,,90.0,75.0,8.9,6.0,0.656328,132.83457287469,18.0,60.795,25.62,,2,,0.42,0.1,0.4,,,,3.0,2.0,8.0,1.0,,,,,2.0,5.0,2.0,,,0.2613,25.853653977726,1.0,1.0,0.49,1.0,,,,,,,1.0,1.0,1.0,,,0.7822,,,1.0,,,
13981535,away,Como,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,34,34,False,80.0,75.0,8.0,5.0,0.0,57.0,59.0,18.0,21.0,7.0,3.0,,,,,,90.0,96.0,6.7,6.0,0.00683477,144.1687404652,20.0,37.38,28.77,,0,,0.16,0.05,-0.04,,,,2.0,7.0,5.0,,,,,,1.0,3.0,1.0,,1.0,,29.150090291455,1.0,,,7.0,,,,,,,,,,,,,,,,,,
13981535,away,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,3,3,False,56.0,53.0,2.0,1.0,0.0,33.0,33.0,20.0,23.0,1.0,5.0,,,,,,90.0,81.0,6.6,10.0,0.0187896,187.7779003574,26.0,63.735,16.38,,0,,0.26,0.04,-0.15,,3.0,,1.0,4.0,3.0,,1.0,,,,3.0,2.0,1.0,,2.0,,,,,,1.0,1.0,,,alexxv_5,1.0,,,,,,,,,,,,,
13981535,away,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,68.0,59.0,5.0,4.0,0.0,36.0,40.0,23.0,28.0,3.0,6.0,,,,,,90.0,84.0,6.8,14.0,0.133458,70.444852786615,12.0,34.545,9.135,,1,,0.1,0.09,0.19,,3.0,1.0,,4.0,2.0,1.0,,,,,,2.0,2.0,,2.0,0.047,,,1.0,0.01,2.0,,,,,1.0,,1.0,,,,,,,True,1.0,,,
13981535,away,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,56.0,52.0,4.0,4.0,2.0,22.0,22.0,30.0,34.0,1.0,2.0,,,,,,83.0,63.0,8.2,6.0,0.552178,63.595484614754,12.0,8.715,7.245,,0,,0.63,0.12,-0.03,,,,,2.0,3.0,1.0,,,,,,2.0,2.0,,1.0,,,,2.0,,,,Maximo Perrone,,maxiperrone16,2.0,1.0,,,,,,,,,2.0,,,
13981535,away,Como,Jayden Addai,jayden-addai,J. Addai,M,42,176,2963,M,1177723,EUR,1125014400,M,42,42,False,23.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,19.0,,2.0,,,,,,90.0,44.0,8.9,15.0,0.0548922,144.44951653041,17.0,71.82,22.575,,3,,-0.33,0.26,-0.05,,2.0,,,5.0,8.0,,1.0,1.0,,1.0,1.0,2.0,,,1.0,0.7701,42.881960672637,2.0,,0.89,,1.0,,,,5.0,2.0,,2.0,2.0,,4.0,1.187,,,,,,
13981535,away,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,10,10,False,46.0,40.0,6.0,5.0,0.0,13.0,15.0,27.0,31.0,,6.0,,,,,,83.0,66.0,8.2,13.0,0.251157,140.41166677728,16.0,95.445,24.78,,2,,0.19,0.28,0.0,,1.0,1.0,1.0,3.0,8.0,,,1.0,,,1.0,2.0,1.0,,5.0,0.3816,44.950647423042,2.0,2.0,0.48,,2.0,,,nicopaz1o,5.0,4.0,,1.0,1.0,,1.0,0.5176,,,,,,
13981535,away,Como,Jesús Rodriguez,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,M,17,17,False,20.0,14.0,2.0,2.0,2.0,5.0,7.0,9.0,13.0,,3.0,,,,,,75.0,39.0,6.8,18.0,0.379499,224.92041576866,21.0,107.205,18.795,,1,,-0.07,0.51,-0.13,,6.0,1.0,1.0,6.0,3.0,,1.0,1.0,,,1.0,,,,2.0,0.4075,102.47319421585,6.0,3.0,-0.57,,2.0,,,,6.0,2.0,,,,,,,,,1.0,1.0,,1.0
13981535,away,Como,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,7,7,False,20.0,17.0,2.0,2.0,0.0,3.0,4.0,14.0,16.0,1.0,1.0,,,,,,75.0,31.0,6.6,8.0,0.128613,15.397232416481,4.0,-6.825,0.0,,3,,0.1,-0.01,0.14,,,,2.0,2.0,2.0,,1.0,2.0,,,,,,,4.0,0.4577,,,1.0,0.07,1.0,,,,ÁMorata,,,,1.0,,,,0.3,,,1.0,2.0,,
13981535,away,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,31,31,True,13.0,12.0,2.0,1.0,0.0,8.0,8.0,4.0,5.0,1.0,,,,,,,32.0,28.0,6.7,4.0,0.00500736,15.277202793759,3.0,3.465,5.355,,1,,-0.01,-0.1,0.13,,1.0,,,,,,,,,,,,,,,0.0649,,,,-0.09,,,,,,,,1.0,,,,,,,,,,,
13981535,away,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,True,18.0,17.0,,,0.0,17.0,18.0,,,2.0,,,,,,,15.0,21.0,6.7,2.0,0.0001131,41.442355596143,6.0,38.745,15.435,,0,,-0.02,0.03,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,15.0,3.0,6.5,,0.00994619,,,,,,0,,0.02,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,27,27,True,9.0,8.0,2.0,1.0,0.0,7.0,7.0,1.0,2.0,,,,,,,,9.0,10.0,6.7,1.0,0.00014456,11.342927666423,2.0,9.24,5.355,,0,,0.0,0.02,-0.01,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13981535,away,Como,Martin Baturina,martin-baturina,M. Baturina,M,20,172,10490,M,1090019,EUR,1045353600,M,20,20,True,6.0,4.0,,,0.0,4.0,4.0,,2.0,,1.0,,,,,,9.0,7.0,7.8,2.0,1.456e-05,35.36764200527,2.0,34.965,29.19,,1,,-0.09,0.43,0.0,,,,,,,,,,,,,,,,,0.0819,29.286865656809,1.0,,0.51,,,,,martinbaturina,,,,1.0,1.0,,,0.1865,,,,,,
13981535,away,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Nikola Čavlina,nikola-cavlina,N. Čavlina,G,44,191,1045,M,1063336,EUR,1022976000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Maxence Caqueret,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174,2326,M,877835,EUR,946684800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981535,away,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
