match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
10385616,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,10.0,8.0,,,1.0,1.0,7.0,10.0,,1.0,,,,,,70.0,20.0,5.8,7.0,0.4506,0.0,0.0630969,1,,,,1.0,6.0,1.0,9.0,3.0,1.0,1.0,,,,2.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,
10385616,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,20.0,3.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,14,14,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,1.0,,,,,,20.0,10.0,6.7,3.0,0.0779,0.0,0.002332,1,,,,,2.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
10385616,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Flynn,Downes,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,home,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,43.0,33.0,15.0,5.0,30.0,31.0,3.0,12.0,,10.0,1.0,1.0,1.0,1.0,1.0,90.0,51.0,6.5,11.0,0.0,0.0,0.00075195,0,-0.8851,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,99.0,83.0,12.0,6.0,33.0,37.0,51.0,65.0,2.0,6.0,,,,,,90.0,124.0,7.2,21.0,0.0805,0.0,0.110404,2,,,,3.0,,1.0,4.0,4.0,2.0,,4.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,2.0,2.0,,,,,,1.0,,
10385616,away,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,False,87.0,75.0,8.0,5.0,46.0,52.0,29.0,35.0,4.0,6.0,,,,,,90.0,102.0,7.7,12.0,0.7657,0.3975,0.0364713,3,,,,,2.0,9.0,6.0,11.0,3.0,,4.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,1.0,
10385616,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,121.0,111.0,10.0,6.0,76.0,79.0,35.0,42.0,7.0,7.0,,,,,,90.0,131.0,7.4,10.0,0.1287,0.0,0.0119528,2,,,,,,9.0,,9.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,
10385616,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,106.0,93.0,7.0,1.0,52.0,57.0,44.0,55.0,,10.0,,,,,,90.0,126.0,7.6,17.0,0.0,0.0,0.308353,0,,,,6.0,2.0,1.0,3.0,3.0,,,1.0,2.0,,,,,1.0,,,3.0,3.0,,,,,,,1.0,,1.0
10385616,away,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,False,48.0,41.0,3.0,1.0,12.0,13.0,30.0,37.0,1.0,4.0,,,,,,59.0,54.0,7.2,8.0,0.0,0.0,0.656254,0,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,3.0,,True,,,,,,,2.0
10385616,away,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,85.0,78.0,1.0,,34.0,35.0,44.0,50.0,3.0,6.0,,,,,,90.0,101.0,7.6,7.0,0.0584,0.1364,0.104209,2,,,,,1.0,1.0,4.0,7.0,2.0,,3.0,4.0,3.0,,2.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,
10385616,away,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,71.0,67.0,1.0,1.0,15.0,16.0,52.0,55.0,,4.0,,,,,,84.0,89.0,6.9,9.0,0.0719,0.0,0.0937631,1,,,,,3.0,1.0,11.0,6.0,2.0,2.0,2.0,5.0,3.0,,,2.0,2.0,,,,3.0,1.0,,,,,,,,
10385616,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,44.0,37.0,4.0,2.0,15.0,17.0,23.0,28.0,,5.0,,,,,,90.0,53.0,7.0,9.0,0.1054,0.0,0.120882,3,,,,1.0,,1.0,,3.0,,,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,1.0,3.0,,,,
10385616,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,42.0,35.0,3.0,2.0,11.0,11.0,24.0,31.0,,7.0,,,,,,78.0,52.0,7.6,10.0,0.0706,0.4866,0.077401,2,,,,,1.0,,2.0,2.0,1.0,,1.0,1.0,,3.0,,,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,
10385616,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,31.0,26.0,,,10.0,13.0,16.0,19.0,,5.0,,,,,,59.0,43.0,6.0,11.0,0.7419,0.0,0.243029,2,,,,1.0,2.0,2.0,4.0,6.0,1.0,,,3.0,3.0,4.0,1.0,1.0,,,,,,2.0,,,,,,,2.0,
10385616,away,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8236,M,thiago6,53825,EUR,671328000,M,6,6,True,31.0,28.0,3.0,2.0,14.0,16.0,14.0,15.0,,4.0,,,,,,31.0,39.0,6.5,5.0,0.0185,0.0,0.0158046,1,,,,,,,3.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,
10385616,away,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,23,23,True,26.0,23.0,1.0,1.0,7.0,7.0,16.0,19.0,,2.0,,,,,,31.0,40.0,6.7,10.0,0.0839,0.0,0.029881,2,,,,,3.0,,8.0,3.0,,2.0,,1.0,,4.0,,2.0,3.0,2.0,,,,1.0,,,,1.0,,,,
10385616,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,True,5.0,3.0,,,,,3.0,5.0,,,,,,,,12.0,6.0,6.4,3.0,0.0,0.0,0.00449703,0,,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,11.0,10.0,,,7.0,7.0,3.0,4.0,,1.0,,,,,,10.0,13.0,6.6,2.0,0.0,0.0,0.00069728,0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
10385616,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385616,away,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
