match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonTackle,stat_errorLeadToAGoal,captain,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork,player_sofascoreId
14065716,home,Lorient,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193.0,273,M,583312,EUR,845856000,G,21,21,False,27.0,20.0,11.0,6.0,0.0,15.0,19.0,5.0,8.0,1.0,1.0,5.0,1.0,4.0,5.0,90.0,39.0,5.0,7.0,0.00216687,0.2638,0,-2.3923,0.02,-0.06,-0.74,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065716,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173.0,235,M,831246,EUR,840585600,D,2,2,False,41.0,36.0,5.0,2.0,0.0,21.0,23.0,15.0,18.0,2.0,7.0,3.0,,,,90.0,65.0,5.8,9.0,0.0438992,,1,,0.15,0.06,-0.79,,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0409,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
14065716,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190.0,3461,M,879618,EUR,896140800,D,3,3,False,35.0,33.0,1.0,1.0,0.0,24.0,26.0,9.0,9.0,,4.0,1.0,,,,90.0,46.0,5.0,4.0,0.0130822,,0,,0.15,0.11,-1.0,,,,1.0,,1.0,,6.0,,2.0,1.0,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,
14065716,home,Lorient,Abdoulaye Faye,faye-abdoulaye,A. Faye,D,25,191.0,1372,M,1529051,EUR,1095811200,D,25,25,False,46.0,39.0,9.0,4.0,0.0,29.0,33.0,10.0,13.0,3.0,4.0,5.0,,,,90.0,63.0,4.3,9.0,0.00632292,,1,,-0.05,-0.2,-1.0,,Abdoulaye Faye,,,,2.0,1.0,9.0,1.0,2.0,2.0,2.0,,3.0,,0.0727,,-0.03,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14065716,home,Lorient,Panos Katseris,panos-katseris,P. Katseris,M,13,175.0,251,M,1402217,EUR,994291200,M,77,77,False,,,,,0.0,,,,,2.0,1.0,1.0,2.0,,,15.0,7.0,6.6,2.0,1.955e-05,,0,,,0.06,0.14,,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14065716,home,Lorient,Arthur Avom Ebong,ebong-arthur-avom,A. A. Ebong,M,62,173.0,2849,M,1465307,EUR,1103068800,M,62,62,False,27.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,13.0,4.0,1.0,4.0,2.0,,,82.0,38.0,6.6,4.0,0.0325429,,0,,0.09,0.15,-0.07,,Arthur Ebong,,,,,1.0,2.0,,,3.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14065716,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170.0,153,M,296434,EUR,728524800,M,6,6,False,58.0,51.0,4.0,3.0,0.0,33.0,35.0,18.0,23.0,3.0,1.0,3.0,1.0,,,90.0,66.0,6.3,9.0,0.036841,,1,,0.21,0.09,-0.41,,,,,,,,4.0,,,,2.0,2.0,3.0,,0.0229,,0.0,1.0,,,1.0,,True,1.0,,,,,,,,,,,,,,
14065716,home,Lorient,Arsène Kouassi,kan-guy-arsene-kouassi,A. Kouassi,D,43,178.0,5287,M,1855502,EUR,1094860800,M,43,43,False,21.0,17.0,3.0,1.0,0.0,7.0,8.0,10.0,13.0,3.0,1.0,3.0,1.0,,,82.0,44.0,6.5,11.0,0.00880838,,0,,-0.16,0.27,-0.17,,Kan Guy Arsène Kouassi,,6.0,,,,1.0,,,1.0,,,,,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,
14065716,home,Lorient,Aiyegun Tosin,aiyegun-tosin,A. Tosin,F,15,179.0,2383,M,875548,EUR,898819200,F,15,15,False,9.0,6.0,,,0.0,3.0,4.0,3.0,5.0,1.0,,1.0,,,,68.0,11.0,7.0,4.0,0.00337223,,1,,-0.04,0.04,0.0,,,,,,1.0,1.0,2.0,,,,,,,,0.435,,0.32,,1.0,,,,,,,1.0,1.0,0.9881,,,,,,,,,,
14065716,home,Lorient,Karim Dermane,karim-dermane,K. Dermane,M,29,193.0,3326,M,1130307,EUR,1072396800,F,29,29,False,22.0,18.0,1.0,,0.0,8.0,9.0,10.0,13.0,7.0,,2.0,4.0,,,90.0,38.0,7.2,11.0,0.0135138,,0,,-0.19,0.31,-0.04,,Karim Dermane,,1.0,,1.0,,6.0,,,1.0,1.0,2.0,1.0,,,,,1.0,2.0,3.0,,,,,2.0,,,,1.0,,,,,,,,,
