match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_wasFouled,captain,stat_totalCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals
11067512,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,23.0,15.0,8.0,15.0,16.0,7.0,8.0,2.0,4.0,90.0,31.0,7.0,8.0,0.0,0.0,7.056e-05,0,-0.2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Manuel Capasso,manuel-capasso,M. Capasso,D,28,188,442,M,,940611,EUR,829872000,D,22,22,False,66.0,51.0,9.0,40.0,41.0,25.0,4.0,,,90.0,74.0,6.5,16.0,0.0,0.0,0.00518446,0,,2.0,11.0,2.0,7.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,60.0,51.0,8.0,42.0,45.0,15.0,4.0,,,90.0,66.0,6.8,9.0,0.0,0.0,0.0118811,0,,2.0,9.0,,4.0,1.0,5.0,,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,62.0,56.0,4.0,28.0,28.0,35.0,8.0,,,90.0,96.0,7.0,18.0,0.0,0.0,0.0236293,0,,3.0,28.0,1.0,3.0,4.0,9.0,,1.0,,1.0,,1.0,1.0,,,2.0,True,1.0,1.0,4.0,2.0,,,,,,,,,,
11067512,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,M,2,2,False,31.0,20.0,4.0,9.0,13.0,24.0,7.0,,,90.0,66.0,7.1,24.0,0.0,0.0,0.0369135,0,,1.0,12.0,1.0,1.0,3.0,7.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,1.0,,6.0,,4.0,1.0,1.0,1.0,,,,,,,,
11067512,home,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,M,25,25,False,32.0,28.0,1.0,13.0,14.0,18.0,5.0,,,60.0,43.0,7.1,7.0,0.0,0.0,0.0169979,0,,1.0,15.0,,1.0,1.0,6.0,,2.0,1.0,1.0,2.0,2.0,,,,2.0,,,,2.0,1.0,,,Marlon Gomes,,,,,,,
11067512,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,False,39.0,35.0,3.0,19.0,20.0,20.0,5.0,,,69.0,54.0,7.2,5.0,0.0738,0.0,0.225332,1,,2.0,16.0,1.0,1.0,4.0,7.0,2.0,,,1.0,2.0,,1.0,,,4.0,,1.0,,2.0,1.0,,1.0,Matheus Carvalho,,1.0,,,,,
11067512,home,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,,849301,EUR,797126400,M,70,70,False,22.0,17.0,3.0,3.0,3.0,20.0,5.0,,,68.0,39.0,6.8,14.0,0.0,0.0,0.0508977,0,,1.0,14.0,,,4.0,5.0,,4.0,2.0,,,4.0,1.0,,,1.0,,1.0,1.0,2.0,2.0,,3.0,,,,,,,,
11067512,home,Vasco da Gama,Luca Orellano,luca-orellano,L. Orellano,M,11,170,1144,M,,965764,EUR,953683200,F,14,14,False,20.0,15.0,2.0,2.0,3.0,17.0,2.0,,,80.0,33.0,6.7,8.0,0.02,0.0,0.053981,1,,,13.0,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,3.0,1.0,1.0,,,,,1.0,,,,,
11067512,home,Vasco da Gama,Erick Marcus,erick-marcus,Erick Marcus,M,77,172,690,M,,1403439,EUR,1078099200,F,16,16,False,17.0,17.0,1.0,8.0,8.0,12.0,2.0,,,60.0,34.0,7.2,4.0,0.0,0.0,0.0147184,0,,1.0,10.0,4.0,1.0,5.0,10.0,,6.0,5.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,,3.0,2.0,1.0,,,,,,,,,
11067512,home,Vasco da Gama,Gabriel Pec,gabriel-pec,G. Pec,F,11,172,4603,M,GabrielPec,995072,EUR,981849600,F,11,11,False,12.0,10.0,1.0,6.0,6.0,10.0,1.0,,,90.0,36.0,6.6,11.0,0.9986,0.1822,0.00657692,5,,1.0,5.0,2.0,1.0,7.0,5.0,1.0,4.0,2.0,,,3.0,1.0,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,
11067512,home,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,,268419,EUR,777859200,M,8,8,True,32.0,27.0,2.0,8.0,8.0,24.0,2.0,,,30.0,34.0,6.7,5.0,0.0,0.0,0.00910872,0,,1.0,19.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,18.0,14.0,2.0,4.0,5.0,13.0,,,,30.0,23.0,6.9,5.0,0.1406,0.0,0.00684565,1,,2.0,10.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,Rayan,,1.0,,,,1.0,
11067512,home,Vasco da Gama,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,,866911,EUR,847152000,F,9,9,True,6.0,5.0,,1.0,1.0,6.0,2.0,,,22.0,11.0,6.9,1.0,0.0341,0.0,0.0958596,1,,,5.0,,1.0,,3.0,,2.0,2.0,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,
11067512,home,Vasco da Gama,Gabriel Carabajal,gabriel-carabajal,Gabriel Carabajal,M,27,178,97,M,,830742,EUR,692236800,M,20,20,True,19.0,17.0,4.0,8.0,8.0,13.0,1.0,,,21.0,25.0,6.7,4.0,0.0,0.0,0.016116,0,,3.0,9.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,
11067512,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,True,6.0,5.0,1.0,,,7.0,,,,10.0,13.0,6.2,5.0,0.0,0.0,0.0066745,0,,,5.0,,,3.0,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Zé Vitor,ze-vitor,Zé Vitor,D,14,192,88,M,,1174625,EUR,1023667200,D,44,44,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Zé Vitor,,,,,,,
11067512,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,,1105790,EUR,997747200,F,15,15,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Figueiredo,,,,,,,
11067512,home,Vasco da Gama,Matías Galarza,matias-galarza,M. Galarza,M,23,175,2146,M,,1105836,EUR,1013385600,M,19,19,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matías Galarza,,,,,,,
11067512,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,D,23,23,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067512,home,Vasco da Gama,Eguinaldo,eguinaldo,Eguinaldo,F,7,175,1189,M,,1390545,EUR,1092009600,F,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Eguinaldo,,,,,,,
11067512,away,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,,124980,EUR,643161600,G,1,1,False,45.0,34.0,21.0,29.0,29.0,16.0,7.0,1.0,1.0,90.0,50.0,7.2,11.0,0.0,0.0,0.00272384,0,0.1822,10.0,5.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
11067512,away,Cruzeiro,William,william,William,D,12,176,2476,M,,604274,EUR,796867200,D,12,12,False,33.0,29.0,5.0,12.0,14.0,21.0,3.0,,,90.0,56.0,7.0,9.0,0.0,0.0,0.0105726,0,,4.0,17.0,,1.0,5.0,7.0,4.0,1.0,,1.0,2.0,1.0,,,,2.0,,2.0,,4.0,2.0,,,,,,,,,,
11067512,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,,840247,EUR,708739200,D,27,27,False,44.0,33.0,12.0,23.0,27.0,17.0,5.0,,,90.0,60.0,7.1,13.0,0.0,0.0,0.00209439,0,,6.0,10.0,2.0,5.0,5.0,7.0,1.0,,,8.0,3.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,
11067512,away,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,,845110,EUR,621648000,D,4,4,False,36.0,23.0,8.0,15.0,19.0,17.0,3.0,,,90.0,48.0,6.9,14.0,0.0,0.0,0.00203045,0,,3.0,8.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
11067512,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,,1112484,EUR,1047081600,D,16,16,False,26.0,20.0,5.0,9.0,13.0,14.0,5.0,,,82.0,60.0,7.1,18.0,0.0,0.0,0.004154,0,,3.0,11.0,,,6.0,8.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,,1.0,1.0,,1.0,1.0,4.0,3.0,,,Kaiki,,,,,,,
11067512,away,Cruzeiro,Matheus Jussa,matheus-jussa,Matheus Jussa,M,22,183,183,M,,794849,EUR,827452800,M,18,18,False,31.0,26.0,6.0,19.0,21.0,10.0,6.0,,,90.0,43.0,6.5,6.0,0.0,0.0,0.00978439,0,,4.0,7.0,1.0,2.0,6.0,3.0,2.0,,,5.0,2.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
11067512,away,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,,985766,EUR,922752000,M,11,11,False,13.0,8.0,1.0,1.0,1.0,14.0,3.0,,,71.0,23.0,6.2,11.0,0.0,0.0,0.0227596,0,,,7.0,4.0,1.0,11.0,3.0,5.0,1.0,1.0,,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,
11067512,away,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,,844601,EUR,822096000,M,23,23,False,54.0,44.0,5.0,24.0,26.0,32.0,7.0,,,90.0,66.0,7.8,15.0,0.061,0.5314,0.0148967,2,,4.0,20.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,4.0,,,,,1.0,,,,,2.0,,,1.0
11067512,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,,823653,EUR,887241600,M,7,7,False,25.0,22.0,2.0,9.0,9.0,16.0,6.0,,,82.0,37.0,6.1,9.0,0.0509,0.0,0.0221351,1,,1.0,13.0,,,8.0,2.0,,2.0,1.0,,,2.0,4.0,,,,,,3.0,1.0,1.0,,1.0,,,,,,1.0,,
11067512,away,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,,1046740,EUR,1049500800,M,22,22,False,12.0,9.0,,3.0,4.0,9.0,3.0,,,63.0,27.0,6.4,11.0,0.1103,0.1367,0.00867269,1,,,6.0,2.0,1.0,7.0,3.0,,1.0,,,,1.0,1.0,,,,,1.0,3.0,2.0,2.0,,,,,,,1.0,,,
11067512,away,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,,817650,EUR,857692800,F,9,9,False,23.0,13.0,,4.0,5.0,18.0,3.0,,,90.0,40.0,6.2,17.0,0.3798,0.0449,0.00950682,1,,,9.0,8.0,1.0,13.0,3.0,1.0,2.0,1.0,2.0,,2.0,1.0,1.0,,1.0,,,2.0,,,,1.0,,,,,1.0,,,
11067512,away,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,,1500254,EUR,1113350400,F,80,80,True,4.0,2.0,1.0,1.0,1.0,3.0,,,,27.0,10.0,6.5,3.0,0.0683,0.0,0.00014483,1,,,1.0,,,2.0,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,Robert,,,,,1.0,,
11067512,away,Cruzeiro,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,,559034,EUR,839289600,M,8,8,True,7.0,5.0,,1.0,1.0,6.0,1.0,,,19.0,10.0,6.4,2.0,0.0,0.0,0.00103464,0,,,4.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,
