match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_punches,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_goals
10382259,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187.0,669,M,943212,EUR,953942400,G,31,31,False,30.0,15.0,21.0,7.0,12.0,17.0,3.0,13.0,1.0,4.0,3.0,2.0,2.0,90.0,38.0,6.0,15.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382259,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,D,12,12,False,28.0,17.0,3.0,,11.0,19.0,8.0,12.0,3.0,10.0,,,,90.0,63.0,5.9,24.0,1.0,0,True,3.0,2.0,2.0,3.0,7.0,4.0,1.0,5.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
10382259,home,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191.0,291,M,905458,EUR,973814400,D,14,14,False,24.0,19.0,3.0,,15.0,16.0,4.0,8.0,7.0,2.0,,,,90.0,38.0,6.6,6.0,,0,,,,,2.0,4.0,4.0,,,,,1.0,Rodrigo,Guth,2.0,2.0,1.0,4.0,,,,,,,,,,,,
10382259,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191.0,184,M,41165,EUR,590284800,D,33,33,False,32.0,25.0,5.0,2.0,22.0,23.0,3.0,9.0,2.0,3.0,,,,90.0,37.0,6.1,7.0,,0,,,,1.0,2.0,2.0,2.0,,,,1.0,,Dimitrios,Siovas,,,,,1.0,,,,,,,,,,,
10382259,home,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171.0,91,M,920556,EUR,884736000,D,5,5,False,24.0,13.0,9.0,3.0,8.0,13.0,5.0,13.0,1.0,7.0,,,,82.0,44.0,6.0,17.0,,1,,2.0,,,,3.0,2.0,,,,,2.0,George,Cox,1.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,
10382259,home,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182.0,365,M,796658,EUR,892080000,M,8,8,False,25.0,17.0,3.0,,6.0,9.0,11.0,18.0,1.0,6.0,,,,90.0,36.0,6.3,14.0,,1,,2.0,,1.0,,4.0,2.0,,1.0,1.0,,3.0,,,,1.0,1.0,,3.0,,,,1.0,,,,,,,
10382259,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177.0,217,M,921089,EUR,931046400,M,6,6,False,28.0,18.0,9.0,5.0,8.0,10.0,10.0,18.0,3.0,5.0,,,,90.0,40.0,6.5,11.0,,1,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,
10382259,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177.0,1224,M,1069244,EUR,931305600,M,77,77,False,19.0,13.0,4.0,1.0,7.0,10.0,6.0,11.0,3.0,9.0,,,,82.0,52.0,6.7,17.0,2.0,2,,2.0,,2.0,,11.0,8.0,4.0,5.0,4.0,4.0,4.0,,,,4.0,4.0,3.0,1.0,,,1.0,2.0,,,,,,,
10382259,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168.0,71,M,548088,EUR,873590400,M,19,19,False,14.0,10.0,2.0,1.0,2.0,3.0,8.0,11.0,1.0,5.0,,,,61.0,26.0,6.3,10.0,1.0,1,,,,,2.0,8.0,5.0,2.0,1.0,,1.0,3.0,,,,1.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,,
10382259,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170.0,335,M,901857,EUR,989107200,M,85,85,False,8.0,5.0,,,3.0,4.0,3.0,5.0,,2.0,,,,62.0,23.0,6.9,9.0,1.0,1,,1.0,1.0,,1.0,3.0,6.0,1.0,1.0,,,4.0,,,,3.0,2.0,1.0,,,2.0,,,1.0,,,,,,
10382259,home,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,F,29,29,False,16.0,12.0,4.0,3.0,4.0,5.0,9.0,13.0,,6.0,,,,82.0,23.0,6.9,6.0,1.0,1,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,Thomas,Buitink,,,,,,1.0,,,,,,,,,,
10382259,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,61,M,148615,EUR,700876800,F,11,11,True,13.0,9.0,1.0,,3.0,4.0,6.0,9.0,1.0,1.0,,,,29.0,20.0,6.5,5.0,,2,,,,1.0,4.0,3.0,6.0,,,,,,,,,2.0,2.0,1.0,1.0,,,,,2.0,,,,,,
10382259,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170.0,144,M,1035696,EUR,986083200,D,61,61,True,7.0,6.0,,,4.0,4.0,2.0,4.0,,4.0,,,,28.0,15.0,6.1,3.0,,0,,1.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
10382259,home,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187.0,18,M,1010516,EUR,920764800,D,18,18,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,,8.0,9.0,6.2,2.0,1.0,0,,1.0,,,,3.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
