match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,stat_penaltyConceded,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_keyPass,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_penaltyMiss
10385528,home,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,34.0,11.0,30.0,7.0,7.0,10.0,4.0,24.0,2.0,13.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,90.0,52.0,8.2,23.0,0.0,0.0,0.00480912,0,2.1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,37.0,29.0,3.0,,23.0,25.0,6.0,12.0,2.0,,,,,,,,,,90.0,45.0,6.8,8.0,0.0,0.0,0.00776314,0,,True,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,24.0,17.0,4.0,2.0,12.0,17.0,5.0,7.0,7.0,2.0,,,,,,,,,79.0,38.0,6.9,8.0,0.2634,0.7179,0.00399554,3,,,4.0,7.0,8.0,8.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,22.0,11.0,3.0,1.0,8.0,12.0,3.0,10.0,4.0,2.0,,,,,,,,,90.0,36.0,6.7,14.0,0.0,0.0,0.003099,0,,,1.0,5.0,2.0,6.0,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,M,7,7,False,30.0,16.0,7.0,1.0,8.0,11.0,11.0,28.0,4.0,6.0,,,,,,,,,90.0,76.0,8.4,25.0,0.2863,1.0988,0.257922,4,,,,,4.0,9.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,9.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,
10385528,home,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,23.0,20.0,3.0,2.0,10.0,10.0,10.0,15.0,,1.0,,,,,,,,,84.0,34.0,6.9,7.0,0.0314,0.0,0.0119483,1,,,1.0,1.0,5.0,3.0,1.0,,1.0,,1.0,,,,,2.0,1.0,,2.0,,1.0,,,,1.0,,,1.0,,,
10385528,home,Nottingham Forest,Lewis O'Brien,,,lewis-obrien,L. O'Brien,M,27,173,306,M,,920936,EUR,908323200,M,14,14,False,24.0,19.0,1.0,,9.0,9.0,10.0,17.0,1.0,12.0,,,,,,,,,90.0,41.0,6.8,11.0,0.0,0.0,0.0111839,0,,,,,5.0,7.0,1.0,,5.0,3.0,1.0,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,,,,,,,
10385528,home,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,M,15,15,False,29.0,19.0,5.0,,6.0,10.0,14.0,20.0,4.0,6.0,,,,,,,,,90.0,48.0,6.8,14.0,0.0,0.0,0.260851,0,,,3.0,2.0,5.0,3.0,,1.0,,,,,,,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,,
10385528,home,Nottingham Forest,Jesse Lingard,,,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,F,11,11,False,23.0,19.0,1.0,,7.0,8.0,12.0,16.0,,4.0,,,,,,,,,90.0,34.0,6.9,8.0,0.2152,0.0,0.0299974,1,,,,,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,2.0,,,,
10385528,home,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,16.0,12.0,1.0,1.0,6.0,6.0,6.0,14.0,,4.0,,,,,,,,,90.0,34.0,7.1,13.0,0.0857,0.067,0.0121137,2,,,4.0,,5.0,,,,,,,,1.0,1.0,5.0,1.0,,,4.0,,,,,1.0,,,1.0,,1.0,,
10385528,home,Nottingham Forest,Taiwo Awoniyi,,,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,16.0,12.0,,,3.0,4.0,9.0,13.0,1.0,3.0,,,,,,,,,72.0,34.0,7.1,12.0,0.4775,0.9275,0.0116095,2,,,6.0,,11.0,4.0,,,,,3.0,,1.0,1.0,3.0,1.0,,,1.0,,2.0,3.0,1.0,,,,,,2.0,1.0,
10385528,home,Nottingham Forest,Sam Surridge,,,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,5.0,1.0,1.0,,,1.0,1.0,4.0,,2.0,,,,,,,,,18.0,14.0,6.4,9.0,0.0,0.0,0.00066861,0,,,,,4.0,3.0,1.0,,1.0,,1.0,,,,2.0,,,,,,3.0,1.0,1.0,,,,,,,,
10385528,home,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,5,185,134,M,,42707,EUR,672019200,D,3,3,True,3.0,2.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,11.0,8.0,6.7,1.0,0.0,0.0,0.00168289,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Cafú,,,cafu,Cafú,M,8,185,210,M,,110956,EUR,730684800,M,18,18,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,15.0,3.0,6.5,,0.0,0.0,0.0024304,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Wayne Hennessey,,,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,276,M,,904992,EUR,992390400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Giulian Biancone,,,giulian-biancone,G. Biancone,D,4,187,614,M,,965331,EUR,954460800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385528,home,Nottingham Forest,Oliver Hammond,Oliver Hammond,,oliver-hammond,O. Hammond,M,27,179,47,M,,1133427,EUR,1037145600,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
