match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_outfielderBlock,stat_fouls,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_ownGoals
12499515,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,False,35.0,10.0,32.0,7.0,0.0,3.0,5.0,7.0,30.0,4.0,2.0,2.0,90.0,36.0,5.6,25.0,0.00145056,0,-1.7491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499515,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,False,12.0,7.0,2.0,,0.0,4.0,5.0,3.0,8.0,5.0,,,69.0,32.0,6.7,8.0,0.00271416,1,,,,1.0,3.0,1.0,6.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.2243,,,,,,,,,,,,,,,,,,,
12499515,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,25.0,17.0,3.0,,0.0,10.0,11.0,7.0,14.0,3.0,,,90.0,40.0,6.9,10.0,0.131153,0,,,,,5.0,1.0,7.0,5.0,2.0,,,2.0,4.0,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
12499515,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,42.0,35.0,9.0,4.0,0.0,18.0,18.0,17.0,24.0,2.0,,,90.0,58.0,6.6,9.0,0.0434476,0,,,,,,1.0,3.0,2.0,,,,4.0,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,
12499515,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,False,28.0,19.0,3.0,,0.0,8.0,11.0,11.0,17.0,4.0,,,90.0,39.0,6.5,9.0,0.00813981,0,,,,,,2.0,2.0,4.0,1.0,,,5.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12499515,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,13.0,4.0,2.0,,0.0,2.0,4.0,3.0,11.0,4.0,,,81.0,24.0,6.8,14.0,0.567562,0,,,,2.0,2.0,1.0,5.0,2.0,1.0,2.0,,,,,,2.0,,,,,,doanritsu,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
12499515,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,28.0,24.0,1.0,,0.0,11.0,13.0,13.0,15.0,4.0,,,90.0,46.0,7.6,7.0,0.00899495,1,,,,,1.0,1.0,2.0,4.0,,,,1.0,2.0,3.0,3.0,2.0,,0.0288,,1.0,,,,,,,,1.0,1.0,0.0713,,,,,,,
12499515,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,32.0,30.0,,,0.0,14.0,14.0,16.0,19.0,7.0,,,90.0,43.0,6.4,6.0,0.0232117,1,,,,1.0,,,3.0,3.0,1.0,1.0,,,,1.0,,1.0,2.0,0.2878,,,,,,1.0,,,,1.0,,0.2167,1.0,,,,,,
12499515,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,32.0,25.0,1.0,,0.0,10.0,12.0,15.0,24.0,6.0,,,89.0,47.0,6.9,13.0,0.0213219,2,,,,4.0,,,3.0,4.0,,1.0,,1.0,1.0,3.0,2.0,,1.0,0.0641,,1.0,,,,1.0,,,,1.0,,0.0437,,True,1.0,,,,
12499515,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,F,44,44,False,22.0,14.0,2.0,1.0,0.0,3.0,4.0,11.0,18.0,4.0,,,69.0,36.0,6.9,12.0,0.298685,1,,Johan Manzambi,,,1.0,2.0,6.0,5.0,,,1.0,,2.0,1.0,1.0,1.0,2.0,0.1074,,2.0,,,,3.0,,,1.0,,,,1.0,,,,,,
