match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_shotValueNormalized,captain,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_errorLeadToAGoal
14641638,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178.0,401,M,1164381,EUR,1149206400,F,40,40,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,1.0,,,,16.0,6.0,6.3,3.0,,0,-0.11,-0.38,-0.01,,Seydou,Fini,1.0,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14641638,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186.0,150,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Benjamin Siegrist,benjamin-siegrist,B. Siegrist,G,31,194.0,173,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Sebastian Otoa,otoa-sebastian,S. Otoa,D,34,198.0,370,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181.0,1219,M,1087514,EUR,1073865600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Hugo Cuenca,hugo-cuenca,H. Cuenca,M,30,183.0,1113,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181.0,4747,M,195850,EUR,736473600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,malinovskyi18,,,,,
14641638,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182.0,432,M,933203,EUR,1015804800,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182.0,865,M,309156,EUR,764380800,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183.0,2272,M,1093695,EUR,953078400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191.0,51,M,794784,EUR,872121600,G,1,1,False,55.0,36.0,24.0,7.0,0.0,32.0,40.0,4.0,15.0,8.0,,1.0,3.0,90.0,63.0,6.6,19.0,0.432,0,0.1,0.24,-0.18,0.22,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14641638,away,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187.0,664,M,580512,EUR,819072000,D,24,24,False,27.0,25.0,1.0,1.0,0.0,22.0,24.0,3.0,3.0,4.0,,,,67.0,44.0,6.3,5.0,,0,0.06,0.06,-0.13,,,,1.0,,,2.0,,,1.0,,3.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,
14641638,away,Empoli,Gabriele Guarino,gabriele-guarino,G. Guarino,D,34,193.0,201,M,1137373,EUR,1081900800,D,34,34,False,47.0,44.0,2.0,1.0,0.0,41.0,42.0,3.0,5.0,4.0,,,,90.0,67.0,6.0,4.0,,1,0.03,0.04,-0.54,,,,,,6.0,6.0,9.0,,,,13.0,,3.0,1.0,,,2.0,,,5.0,-0.55,,1.0,,,,1.0,,,,,1.0,1.0
14641638,away,Empoli,Nosa Edward Obaretin,obaretin-nosa-edward,N. E. Obaretin,D,5,193.0,311,M,1068241,EUR,1043539200,D,5,5,False,14.0,11.0,2.0,,0.0,8.0,8.0,3.0,6.0,1.0,,,,90.0,28.0,5.8,6.0,,0,0.01,0.0,-0.54,,,,,,2.0,1.0,2.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,
14641638,away,Empoli,Brando Moruzzi,moruzzi-brando,B. Moruzzi,D,27,184.0,91,M,1397217,EUR,1072915200,M,27,27,False,22.0,11.0,2.0,1.0,0.0,6.0,11.0,5.0,11.0,2.0,,,,90.0,37.0,6.2,15.0,,2,-0.18,0.14,-0.23,,,,3.0,1.0,1.0,7.0,5.0,,1.0,,,,2.0,1.0,2.0,,4.0,1.0,,2.0,-0.29,,1.0,,1.0,,,,,,,,
14641638,away,Empoli,Luca Belardinelli,luca-belardinelli,L. Belardinelli,M,57,190.0,74,M,941601,EUR,984528000,M,8,8,False,61.0,43.0,7.0,1.0,0.0,30.0,38.0,13.0,23.0,6.0,,,,90.0,73.0,6.2,21.0,,1,0.06,0.06,-0.25,,,,1.0,,3.0,6.0,7.0,,1.0,,2.0,,1.0,1.0,3.0,,3.0,,,2.0,-0.1,True,1.0,,,,1.0,,,,,,
14641638,away,Empoli,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170.0,97,M,1067220,EUR,1030233600,M,14,14,False,39.0,34.0,3.0,1.0,0.0,20.0,22.0,14.0,17.0,4.0,,,,67.0,48.0,6.8,7.0,,1,0.09,0.07,0.16,,,,,,,1.0,3.0,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,-0.03,,1.0,,,1.0,1.0,,,,,,
14641638,away,Empoli,Franco Carboni,carboni-franco,F. Carboni,M,29,190.0,981,M,1086199,EUR,1049414400,M,79,79,False,15.0,8.0,4.0,,0.0,6.0,9.0,2.0,6.0,1.0,,,,59.0,27.0,5.9,13.0,,0,0.12,0.06,-0.38,,,,2.0,1.0,1.0,9.0,2.0,4.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,2.0,,,3.0,1.0,,,,,,,,,
14641638,away,Empoli,Rareș Ilie,rares-ilie,R. Ilie,M,10,186.0,675,M,1092074,EUR,1050710400,F,10,10,False,27.0,23.0,1.0,1.0,0.0,13.0,14.0,10.0,13.0,5.0,,,,90.0,52.0,6.5,17.0,,0,0.07,0.25,0.16,,,,3.0,,,8.0,5.0,1.0,4.0,1.0,1.0,,3.0,2.0,1.0,1.0,3.0,,,,,,6.0,1.0,,,,,,,,,
14641638,away,Empoli,Edoardo Saporiti,edoardo-saporiti,E. Saporiti,F,70,186.0,67,M,1011758,EUR,1000684800,F,70,70,False,22.0,18.0,1.0,1.0,0.0,6.0,8.0,12.0,14.0,3.0,,,,80.0,36.0,8.0,11.0,,3,0.39,0.13,-0.02,,,,4.0,2.0,,5.0,2.0,1.0,2.0,,,,2.0,1.0,,2.0,,2.0,1.0,2.0,0.71,,2.0,1.0,,,1.0,,1.0,,,1.0,
14641638,away,Empoli,Bogdan Popov,bogdan-popov,B. Popov,F,77,193.0,733,M,1618565,EUR,1175644800,F,77,77,False,12.0,7.0,,,0.0,6.0,6.0,1.0,6.0,2.0,,,,59.0,25.0,6.4,11.0,,2,-0.27,0.17,0.17,,,,,,1.0,6.0,3.0,,,,2.0,,1.0,1.0,1.0,2.0,5.0,,,,-0.18,,5.0,1.0,,,2.0,,1.0,,,,
14641638,away,Empoli,Edoardo Zanaga,edoardo-zanaga,E. Zanaga,F,48,184.0,30,M,1870780,EUR,1205366400,F,48,48,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,,,,31.0,7.0,6.5,2.0,,0,-0.03,0.0,0.14,,Edoardo Zanaga,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
14641638,away,Empoli,Stiven Shpendi,stiven-shpendi,S. Shpendi,F,11,181.0,409,M,1142825,EUR,1053302400,F,11,11,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,31.0,9.0,6.3,5.0,,0,0.0,-0.03,0.0,,,,,,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,3.0,,,,,,,,,,
14641638,away,Empoli,Gabriele Indragoli,gabriele-indragoli,G. Indragoli,D,28,183.0,24,M,1067399,EUR,1077235200,D,28,28,True,8.0,6.0,2.0,,0.0,5.0,5.0,1.0,3.0,2.0,,,,23.0,15.0,6.5,2.0,,0,0.01,0.0,-0.11,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14641638,away,Empoli,Lorenzo Ignacchiti,ignacchiti-lorenzo,L. Ignacchiti,M,25,184.0,80,M,1122483,EUR,1082851200,M,25,25,True,15.0,12.0,,,0.0,8.0,8.0,4.0,7.0,2.0,,,,23.0,17.0,6.6,3.0,,0,0.09,0.08,-0.05,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
14641638,away,Empoli,Thomas Campaniello,thomas-campaniello,T. Campaniello,F,89,185.0,381,M,1825909,EUR,1204243200,F,89,89,True,5.0,2.0,,,0.0,,1.0,2.0,4.0,1.0,,,,10.0,7.0,6.5,3.0,,0,-0.06,-0.1,0.14,,,,,,1.0,2.0,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
14641638,away,Empoli,Manuel Gasparini,manuel-gasparini,M. Gasparini,G,12,186.0,53,M,912647,EUR,1021766400,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Francesco Versari,francesco-versari,F. Versari,G,22,186.0,13,M,1870789,EUR,1172361600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,Francesco Versari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188.0,82,M,1466118,EUR,1138492800,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Kevin Pasalic,kevin-pasalic,K. Pasalic,D,42,195.0,53,M,1823946,EUR,1169510400,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,Kevin Pasalic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Ernesto Perin,ernesto-perin,E. Perin,M,31,,30,M,1587208,EUR,1173744000,M,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,Ernesto,Perin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Giovanni Lauricella,giovanni-lauricella,G. Lauricella,M,37,,32,M,1825906,EUR,1168473600,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Danilo Busiello,danilo-busiello,D. Busiello,M,53,,60,M,1931448,EUR,1214092800,M,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,Danilo Busiello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641638,away,Empoli,Andrea Orlandi,andrea-orlandi,A. Orlandi,F,96,172.0,57,M,1799447,EUR,1169596800,M,96,96,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
