match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalClearance,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,player_sofascoreId,stat_penaltyConceded,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_goalAssist,stat_totalOffside
10434068,home,Alanyaspor,Wilson Eduardo,,,wilson-eduardo,W. Eduardo,F,7,179.0,143,M,105404,EUR,647395200,F,17,17,False,5.0,4.0,,,4.0,4.0,,2.0,,,,,78.0,8.0,6.5,2.0,0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Idrissa Doumbia,,,idrissa-doumbia,I. Doumbia,M,,187.0,469,M,842255,EUR,892512000,M,98,98,True,24.0,21.0,6.0,5.0,1.0,2.0,20.0,22.0,,,,,31.0,26.0,6.8,3.0,0,,,1.0,2.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Arnaud Lusamba,,,arnaud-lusamba,A. Lusamba,M,11,180.0,155,M,361342,EUR,852336000,M,97,97,True,19.0,16.0,1.0,1.0,,,16.0,19.0,1.0,,,,31.0,23.0,6.1,6.0,0,,,5.0,,2.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183.0,3386,M,999396,EUR,972604800,F,70,70,True,22.0,21.0,,,4.0,4.0,19.0,24.0,2.0,,,,30.0,33.0,7.2,8.0,1,6.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Yusuf Özdemir,Yusuf Ozdemir,,yusuf-ozdemir,Y. Özdemir,M,88,181.0,160,M,1084884,EUR,979084800,M,88,88,True,29.0,27.0,3.0,2.0,6.0,6.0,21.0,25.0,3.0,,,,30.0,37.0,6.9,5.0,0,2.0,1.0,4.0,3.0,1.0,,,3.0,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186.0,702,M,989168,EUR,1012780800,F,9,9,True,1.0,,,,,1.0,,,,,,,12.0,4.0,6.8,2.0,2,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10434068,home,Alanyaspor,Marafona,,,marafona,Marafona,G,28,190.0,49,M,59715,EUR,547430400,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Çağan Kayra Erciyas,,,erciyas-cagan-kayra,Ç. K. Erciyas,D,22,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Miha Mevlja,,,miha-mevlja,M. Mevlja,D,,190.0,60,,604754,EUR,645148800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Mert-Yusuf Torlak,,,mert-yusuf-torlak,M. Torlak,M,37,173.0,19,M,1015654,EUR,1026950400,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,home,Alanyaspor,Ismail Zehir,Ismail Zehir,,ismail-zehir,I. Zehir,M,,,3,M,1138143,EUR,1056844800,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195.0,1601,M,913656,EUR,978307200,G,1,1,False,24.0,8.0,20.0,4.0,4.0,5.0,4.0,19.0,7.0,2.0,1.0,1.0,90.0,32.0,5.7,16.0,0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,
10434068,away,Beşiktaş JK,Valentin Rosier,,,valentin-rosier,V. Rosier,D,19,175.0,797,M,842419,EUR,840412800,D,2,2,False,18.0,16.0,3.0,1.0,5.0,6.0,11.0,12.0,5.0,,,,90.0,35.0,6.2,6.0,0,,,3.0,3.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Emrecan Uzunhan,,,emrecan-uzunhan,E. Uzunhan,D,24,189.0,228,M,997684,EUR,983145600,D,14,14,False,8.0,7.0,,,6.0,6.0,1.0,2.0,1.0,,,,37.0,11.0,5.1,3.0,0,,,3.0,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Romain Saïss,,,romain-saiss,R. Saiss,D,29,190.0,7992,M,187729,EUR,638409600,D,26,26,False,28.0,20.0,11.0,6.0,13.0,16.0,7.0,12.0,3.0,,,,90.0,37.0,6.1,8.0,0,,1.0,3.0,2.0,,,1.0,,,,1.0,1.0,1.0,5.0,,,1.0,,,,,,1.0,romain_saiss27,,,,,,,,1.0,,
10434068,away,Beşiktaş JK,Arthur Masuaku,,,arthur-masuaku,A. Masuaku,D,29,179.0,10392,M,174975,EUR,752630400,D,25,25,False,18.0,13.0,4.0,2.0,10.0,12.0,3.0,9.0,6.0,,,,90.0,35.0,6.5,11.0,0,3.0,,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,masuaku26,,,,,,,,,,
10434068,away,Beşiktaş JK,Berkay Vardar,,,vardar-berkay,B. Vardar,M,,188.0,83,M,1144933,EUR,1042502400,M,22,22,False,5.0,1.0,3.0,,,1.0,1.0,4.0,4.0,,,,82.0,24.0,7.3,6.0,0,,,2.0,13.0,3.0,2.0,2.0,5.0,4.0,1.0,6.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Rachid Ghezzal,,,rachid-ghezzal,R. Ghezzal,M,18,182.0,3141,M,123228,EUR,705369600,M,18,18,False,12.0,9.0,2.0,2.0,3.0,3.0,7.0,11.0,4.0,,,,45.0,21.0,8.0,7.0,2,2.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,2.0,1.0,,,True,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,
10434068,away,Beşiktaş JK,Salih Uçan,,,salih-ucan,S. Uçan,M,8,182.0,1367,M,135695,EUR,757814400,M,8,8,False,15.0,14.0,1.0,1.0,3.0,4.0,12.0,12.0,7.0,,,,45.0,32.0,7.7,4.0,2,1.0,,4.0,6.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Gedson Fernandes,,,gedson-fernandes,G. Fernandes,M,83,184.0,5286,M,862055,EUR,915840000,M,83,83,False,12.0,7.0,1.0,,3.0,7.0,4.0,5.0,6.0,,,,89.0,24.0,5.6,10.0,0,,1.0,10.0,6.0,,,,1.0,,1.0,4.0,4.0,2.0,,1.0,,1.0,,,3.0,,,,gedson_83,1.0,,,,,,,,,
10434068,away,Beşiktaş JK,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,14,172.0,2384,M,342909,EUR,792633600,M,7,7,False,8.0,7.0,1.0,,,,7.0,8.0,,,,,45.0,16.0,7.1,3.0,1,,,1.0,2.0,2.0,2.0,,,,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,3.0
10434068,away,Beşiktaş JK,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197.0,6789,M,252215,EUR,713145600,F,10,10,False,13.0,9.0,2.0,1.0,4.0,5.0,5.0,8.0,4.0,,,,90.0,35.0,7.0,12.0,0,,3.0,12.0,13.0,1.0,,1.0,2.0,2.0,2.0,6.0,3.0,1.0,3.0,1.0,,5.0,,,4.0,,,,wout.weghorst,,,,1.0,,,,,1.0,
10434068,away,Beşiktaş JK,Francisco Montero,,,francisco-montero,F. Montero,D,20,185.0,228,M,927376,EUR,916272000,D,4,4,True,5.0,3.0,1.0,,3.0,3.0,,2.0,2.0,,,,45.0,18.0,6.6,3.0,0,,,,3.0,,,1.0,2.0,,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Necip Uysal,,,necip-uysal,N. Uysal,D,20,180.0,1755,M,43394,EUR,664675200,D,20,20,True,6.0,4.0,1.0,,4.0,5.0,,1.0,2.0,,,,45.0,13.0,6.5,2.0,0,,,,3.0,,,,3.0,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Tyler Boyd,,,tyler-boyd,T. Boyd,M,11,177.0,164,M,277437,EUR,788745600,F,30,30,True,5.0,4.0,,,4.0,4.0,,1.0,1.0,,,,45.0,11.0,6.3,5.0,0,,,5.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Kenan Karaman,,,kenan-karaman,K. Karaman,F,19,189.0,1019,M,168943,EUR,762825600,F,28,28,True,1.0,,,,,,,1.0,1.0,,,,8.0,5.0,6.7,3.0,1,,,1.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Kartal Kayra Yılmaz,,,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177.0,1042,M,966811,EUR,973296000,M,6,6,True,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188.0,485,M,1050730,EUR,1077753600,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Umut Meraş,,,umut-meras,U. Meraş,D,77,178.0,155,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Emirhan Delibaş,Emirhan Delibas,,emirhan-delibas,E. Delibaş,F,,184.0,93,M,1084867,EUR,1041379200,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Oğuzhan Akgün,,,oguzhan-akgun,O. Akgün,F,11,178.0,86,M,902034,EUR,994982400,F,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434068,away,Beşiktaş JK,Jackson Muleka,,,jackson-muleka,J. Muleka,F,40,180.0,3690,M,927649,EUR,938995200,F,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
