match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot
12499609,home,SV Werder Bremen,Julián Malatini,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,1.0,,,,,,,1.0,6.0,,,0.0012779,0,,,,,,,,,,,,,,,,,,,,,,,,Julian Malatini,,,,,,,
12499609,home,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,10.0,9.0,,,0.0,7.0,7.0,2.0,3.0,1.0,1.0,,,,,,,1.0,10.0,,1.0,0.0007962,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,Skelly Alvero,,,,,,,
12499609,home,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Mio Backhaus,,,,,,,
12499609,home,SV Werder Bremen,Amos Pieper,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499609,home,SV Werder Bremen,Abdenego Nankishi,abdenego-nankishi,A. Nankishi,M,17,178,65,M,1064081,EUR,1025913600,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499609,home,SV Werder Bremen,Patrice Čović,patrice-covic,P. Čović,M,24,182,572,M,1596105,EUR,1182729600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Patrice,Čović,,,,,,
12499609,away,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,False,23.0,16.0,12.0,5.0,0.0,14.0,15.0,2.0,8.0,,,,8.0,,1.0,1.0,,90.0,31.0,6.1,7.0,0.000217,0,-1.0885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499609,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,42.0,38.0,4.0,1.0,0.0,24.0,26.0,14.0,16.0,2.0,3.0,3.0,5.0,,,,,90.0,53.0,6.3,5.0,0.00908835,3,,3.0,,,1.0,1.0,,,2.0,,,,1.0,,1.0,,,,1.0,,0.4005,0.6811,,,,,1.0,2.0,,,
12499609,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,50.0,38.0,12.0,5.0,0.0,28.0,30.0,10.0,20.0,1.0,2.0,4.0,5.0,,,,,90.0,60.0,6.3,12.0,0.250551,1,,2.0,,,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,0.0263,0.0556,,,,,1.0,,,,
12499609,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,53.0,45.0,11.0,5.0,0.0,22.0,23.0,23.0,30.0,2.0,10.0,2.0,3.0,,,,,90.0,72.0,7.1,12.0,0.36432,0,,4.0,,,4.0,5.0,4.0,,3.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0
12499609,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,18.0,10.0,3.0,,0.0,5.0,9.0,6.0,11.0,,,,,,,,,45.0,30.0,6.4,12.0,0.0974353,0,,1.0,,,3.0,,,True,,1.0,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,
12499609,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,38.0,30.0,1.0,1.0,0.0,16.0,18.0,14.0,21.0,1.0,7.0,1.0,4.0,,,,,71.0,56.0,7.6,11.0,0.0274534,1,,4.0,,,2.0,4.0,3.0,,1.0,,2.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,0.2707,0.7527,1.0,,,,,,,,
12499609,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,29.0,28.0,1.0,1.0,0.0,13.0,13.0,15.0,16.0,,2.0,,3.0,,,,,71.0,34.0,6.5,2.0,0.0797433,1,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,0.0389,,1.0,,,,,1.0,,,
12499609,away,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,1210666,EUR,1099008000,M,15,15,False,39.0,28.0,,,1.0,13.0,18.0,16.0,24.0,4.0,8.0,,6.0,,,,,90.0,57.0,6.9,16.0,0.410765,0,,4.0,1.0,,,4.0,1.0,,2.0,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,1.0,,,,1.0,
12499609,away,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,F,24,24,False,16.0,11.0,1.0,,0.0,3.0,4.0,8.0,15.0,1.0,2.0,,3.0,,,,,45.0,24.0,6.5,12.0,0.00852096,0,,3.0,,,,1.0,1.0,,,,2.0,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,
12499609,away,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,7,7,False,26.0,17.0,1.0,,0.0,7.0,9.0,10.0,18.0,,4.0,1.0,5.0,,,,,79.0,51.0,6.1,20.0,0.0444677,5,,12.0,,,,,,,2.0,1.0,9.0,,2.0,2.0,2.0,,1.0,1.0,,,0.179,,2.0,,,,,4.0,,,
12499609,away,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,False,38.0,31.0,,,0.0,7.0,7.0,25.0,32.0,2.0,8.0,1.0,7.0,,,,,90.0,65.0,7.0,19.0,0.442981,2,,12.0,2.0,,,1.0,1.0,,,5.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,,,0.3018,,2.0,,,1.0,1.0,,,,
12499609,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,D,18,18,True,19.0,17.0,1.0,,0.0,6.0,6.0,13.0,19.0,,3.0,1.0,5.0,,,,,45.0,35.0,6.9,8.0,0.0694789,0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,6.0,,,,,,2.0,,,2.0,,,,,
12499609,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,14.0,10.0,,,0.0,3.0,3.0,7.0,12.0,,2.0,1.0,2.0,,,,,45.0,26.0,6.9,8.0,0.228807,2,,2.0,,,1.0,,,,,,3.0,,,1.0,,1.0,1.0,,1.0,,0.0882,0.0804,1.0,,,,,1.0,,,
12499609,away,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,True,21.0,19.0,1.0,1.0,0.0,5.0,6.0,14.0,15.0,,,,1.0,,,,,19.0,24.0,6.5,4.0,0.0138147,0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,Aljoscha Kemlein,,,,,,,
12499609,away,1. FC Union Berlin,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,True,14.0,10.0,1.0,1.0,0.0,3.0,4.0,7.0,10.0,1.0,2.0,,2.0,,,,,19.0,23.0,6.6,7.0,0.031486,1,,2.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,0.039,,,,,,,,,,
12499609,away,1. FC Union Berlin,Ivan Prtajin,prtajin-ivan,I. Prtajin,F,9,189,858,M,796672,EUR,832032000,F,9,9,True,9.0,6.0,1.0,,0.0,2.0,2.0,4.0,7.0,,,,,,,,,11.0,12.0,6.3,6.0,0.00897017,0,,3.0,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,
12499609,away,1. FC Union Berlin,Carl Klaus,carl-klaus,C. Klaus,G,25,189,47,M,148167,EUR,758678400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499609,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499609,away,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kevin,Volland,,,,,,
12499609,away,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
