match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_totalOffside,captain,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_clearanceOffLine
11806461,home,1. FC Kaiserslautern,Julian Krahl,julian-krahl,J. Krahl,G,1,194,162,M,944100,EUR,948499200,G,18,18,False,24.0,16.0,15.0,8.0,10.0,16.0,6.0,8.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,90.0,32.0,7.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Almamy Touré,almamy-toure,A. Touré,D,,182,275,M,580952,EUR,830649600,D,6,6,False,64.0,54.0,2.0,1.0,36.0,39.0,18.0,26.0,3.0,9.0,2.0,8.0,,,,90.0,81.0,7.7,12.0,1,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Nikola Soldo,nikola-soldo,N. Soldo,D,4,189,229,M,991290,EUR,980380800,D,14,14,False,37.0,29.0,4.0,1.0,23.0,24.0,6.0,13.0,3.0,6.0,8.0,3.0,,,,90.0,52.0,7.0,9.0,0,,2.0,5.0,1.0,,,,,1.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Jan Elvedi,jan-elvedi,J. Elvedi,D,15,186,81,M,576154,EUR,844041600,D,33,33,False,43.0,34.0,5.0,2.0,26.0,29.0,8.0,14.0,4.0,7.0,,4.0,,,,90.0,48.0,7.0,9.0,0,,3.0,5.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Jean Zimmer,jean-zimmer,J. Zimmer,M,8,171,54,M,136935,EUR,755136000,M,8,8,False,51.0,39.0,6.0,3.0,22.0,26.0,20.0,31.0,,4.0,,6.0,,,,84.0,74.0,7.1,17.0,0,6.0,2.0,6.0,2.0,,1.0,,,1.0,2.0,1.0,2.0,,,1.0,1.0,2.0,,True,1.0,3.0,1.0,,,,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Boris Tomiak,boris-tomiak,B. Tomiak,D,3,197,126,M,877306,EUR,905472000,M,2,2,False,32.0,26.0,3.0,1.0,9.0,10.0,18.0,23.0,1.0,6.0,,7.0,,,,90.0,46.0,7.3,8.0,3,1.0,1.0,6.0,2.0,1.0,2.0,1.0,,,,,1.0,,,,1.0,4.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Tobias Raschl,raschl-tobias,T. Raschl,M,32,179,169,M,904840,EUR,951091200,M,20,20,False,48.0,32.0,5.0,,12.0,15.0,20.0,33.0,1.0,8.0,,3.0,,,,90.0,67.0,6.7,22.0,1,,2.0,9.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
11806461,home,1. FC Kaiserslautern,Tymoteusz Puchacz,tymoteusz-puchacz,T. Puchacz,M,27,180,3578,M,867493,EUR,917049600,M,15,15,False,19.0,15.0,1.0,1.0,5.0,6.0,14.0,21.0,2.0,3.0,1.0,2.0,,,,90.0,49.0,7.4,14.0,4,8.0,,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,3.0,,,2.0,,,,,,4.0,2.0,1.0,2.0,,puszka.27,2.0,,,,,,,
11806461,home,1. FC Kaiserslautern,Richmond Tachie,richmond-tachie,R. Tachie,F,18,179,158,M,941562,EUR,924652800,F,29,29,False,22.0,16.0,,,1.0,3.0,15.0,23.0,,2.0,,3.0,,,,88.0,50.0,8.1,21.0,4,4.0,1.0,7.0,2.0,,5.0,2.0,1.0,1.0,,,1.0,,,8.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,
11806461,home,1. FC Kaiserslautern,Marlon Ritter,marlon-ritter,M. Ritter,M,7,173,263,M,169233,EUR,782092800,F,7,7,False,29.0,19.0,7.0,2.0,5.0,7.0,15.0,30.0,,3.0,,7.0,,,,88.0,51.0,7.1,23.0,3,8.0,1.0,6.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,,2.0,1.0,,,,,1.0,,,,,
11806461,home,1. FC Kaiserslautern,Terrence Boyd,terrence-boyd,T. Boyd,F,13,185,159,M,50968,EUR,666662400,F,13,13,False,13.0,9.0,2.0,1.0,4.0,5.0,5.0,9.0,3.0,6.0,3.0,3.0,,,,64.0,25.0,7.0,7.0,1,1.0,3.0,3.0,,,1.0,1.0,,,,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,
