match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wonContest,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside
10408435,home,Real Betis,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,False,18.0,14.0,1.0,1.0,3.0,3.0,11.0,15.0,,1.0,,,,,,63.0,26.0,6.9,9.0,0.0832,0.1465,0.0791525,1,,2.0,5.0,,,,,,1.0,,,,,3.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,
10408435,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,28,28,True,18.0,16.0,1.0,1.0,2.0,2.0,14.0,17.0,,4.0,,2.0,,,,27.0,27.0,7.5,6.0,0.0,0.0,0.0821769,0,,,2.0,5.0,,1.0,1.0,,,3.0,1.0,,,,,,,2.0,,,1.0,,1.0,1.0,,,
10408435,home,Real Betis,Joaquín,,,joaquin,Joaquín,M,,181,477,,1749,EUR,364521600,M,17,17,True,13.0,11.0,,,4.0,5.0,7.0,8.0,,1.0,,1.0,,,,9.0,16.0,6.8,3.0,0.0,0.0,0.0192988,0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
10408435,home,Real Betis,Paul Akouokou,,,paul-akouokou,P. Akouokou,M,24,190,438,M,839309,EUR,882576000,M,4,4,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,1.0,,,,9.0,5.0,6.5,,0.0,0.0,7.898e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,8.0,1.0,6.5,,0.0,0.0,3.167e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10408435,home,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Dani Martín,,,dani-martin,D. Martín,G,1,186,54,M,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Abner Vinícius,,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Félix Garreta,Félix Garreta,,felix-garreta,F. Garreta,D,35,183,97,M,1392077,EUR,1082505600,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Fran Delgado,Fran Delgado,,fran-delgado,F. Delgado,D,2,181,27,M,1066011,EUR,994809600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Juan Cruz,,,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,home,Real Betis,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,False,23.0,21.0,6.0,4.0,18.0,18.0,3.0,5.0,,,,4.0,3.0,5.0,,90.0,31.0,6.7,2.0,0.0,0.0,0.00081395,0,-0.9137,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Rubén Sánchez,,,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,1021165,EUR,981244800,D,27,27,False,14.0,9.0,1.0,,4.0,5.0,6.0,16.0,1.0,3.0,,3.0,,,,79.0,33.0,6.1,15.0,0.0,0.0,0.00787028,0,,,4.0,1.0,,1.0,2.0,1.0,2.0,,7.0,1.0,,1.0,,,,,,,1.0,,,,,,
10408435,away,Espanyol,César Montes,,,cesar-montes,C. Montes,D,23,195,1738,M,818406,EUR,856742400,D,23,23,False,53.0,44.0,6.0,3.0,36.0,39.0,8.0,14.0,3.0,5.0,5.0,5.0,,,,90.0,68.0,7.3,10.0,0.1711,0.4182,0.00633162,3,,1.0,4.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,,,,1.0,,,,,,,
10408435,away,Espanyol,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,24,24,False,49.0,45.0,3.0,1.0,39.0,41.0,6.0,8.0,1.0,3.0,3.0,4.0,,,,90.0,60.0,6.7,6.0,0.0,0.0,0.00132078,0,,2.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,
10408435,away,Espanyol,Leandro Cabrera,,,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,4,4,False,42.0,34.0,2.0,1.0,22.0,24.0,12.0,19.0,,3.0,,4.0,,,,90.0,55.0,6.2,12.0,0.0,0.0,0.0178948,0,,1.0,4.0,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,
10408435,away,Espanyol,Nicolás Melamed,,,nicolas-melamed,N. Melamed,M,10,173,234,M,989878,EUR,986947200,M,21,21,False,18.0,17.0,,,5.0,5.0,16.0,22.0,,5.0,,6.0,,,,59.0,46.0,6.8,15.0,0.0192,0.2815,0.17275,2,,,8.0,7.0,,,3.0,3.0,1.0,2.0,9.0,4.0,1.0,1.0,1.0,,,2.0,,,3.0,,,,,1.0,
10408435,away,Espanyol,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,False,34.0,29.0,,,17.0,18.0,12.0,16.0,3.0,9.0,1.0,2.0,,,,79.0,46.0,6.8,9.0,0.1031,0.0,0.0601453,0,,1.0,7.0,,,,6.0,5.0,1.0,,,,4.0,1.0,,,,1.0,,,3.0,,1.0,,,,
10408435,away,Espanyol,Sergi Darder,,,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,44.0,36.0,6.0,2.0,19.0,22.0,21.0,29.0,1.0,3.0,1.0,6.0,,,,79.0,57.0,7.0,12.0,0.0,0.0,0.238372,0,,1.0,4.0,,,1.0,1.0,,1.0,,7.0,4.0,2.0,,,,1.0,5.0,,,1.0,True,,,,,
10408435,away,Espanyol,Martin Braithwaite,,,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,False,25.0,19.0,,,5.0,5.0,14.0,21.0,1.0,2.0,,2.0,,,,90.0,35.0,6.5,11.0,0.2293,0.2958,0.0161886,1,,1.0,4.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,braithwaite,,2.0,,,,,,1.0
10408435,away,Espanyol,Joselu,,,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,False,19.0,13.0,,,6.0,7.0,8.0,13.0,6.0,9.0,,1.0,,,,90.0,34.0,7.0,9.0,0.3487,0.0,0.00819453,7,,4.0,6.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,2.0,,joselumato,5.0,1.0,,,,,2.0,2.0
10408435,away,Espanyol,Javi Puado,,,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,F,7,7,False,22.0,20.0,3.0,2.0,6.0,7.0,14.0,17.0,,1.0,,7.0,,,,68.0,28.0,6.6,6.0,0.0,0.0,0.0702339,0,,2.0,5.0,1.0,,,,,,,2.0,,1.0,1.0,,,1.0,2.0,,,,,,,,,
10408435,away,Espanyol,Denis Suárez,,,denis-suarez,D. Suárez,M,4,176,1456,M,138383,EUR,757814400,M,6,6,True,13.0,8.0,1.0,1.0,3.0,6.0,5.0,9.0,,2.0,,,,,,31.0,22.0,6.5,9.0,0.0,0.0,0.0225826,0,,,2.0,2.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,2.0,2.0,,,,,2.0,2.0,,1.0,,2.0,,,,22.0,6.0,6.5,1.0,0.0,0.0,0.00253302,0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
10408435,away,Espanyol,Keidi Bare,,,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,12.0,9.0,3.0,1.0,2.0,2.0,7.0,10.0,,,,,,,,11.0,15.0,6.4,4.0,0.0,0.0,0.00718593,0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
10408435,away,Espanyol,Dani Gómez,,,dani-gomez,D. Gómez,F,9,177,229,M,888930,EUR,901756800,F,19,19,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,,11.0,10.0,6.0,4.0,0.0,0.0,0.00468355,0,,,5.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,
10408435,away,Espanyol,Ronaël Pierre-Gabriel,,,ronael-pierre-gabriel,R. Pierre-Gabriel,D,18,175,899,M,826293,EUR,897696000,D,18,18,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,,11.0,5.0,6.6,,0.0,0.0,0.430887,0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
10408435,away,Espanyol,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Joan García,,,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Wassim Keddari,Wassim Keddari,,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Joan Puig,,,joan-puig,J. Puig,D,22,184,18,M,1106689,EUR,1037404800,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,Edu Expósito,,,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,José Gragera,,,jose-gragera,J. Gragera,M,16,186,129,M,966940,EUR,958262400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408435,away,Espanyol,José Carlos Lazo,,,jose-carlos-lazo,J. C. Lazo,M,16,177,91,M,605510,EUR,824428800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
