match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_penaltyConceded,stat_totalCross,stat_onTargetScoringAttempt,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_hitWoodwork,stat_goalAssist
10835054,home,FC Den Bosch,Wouter van der Steen,wouter-van-der-steen,W. v. d. Steen,G,21,187.0,32,M,137941,EUR,644371200,G,1,1,False,True,29.0,15.0,24.0,10.0,8.0,9.0,7.0,20.0,1.0,1.0,2.0,1.0,2.0,1.0,90.0,33.0,6.4,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Rik Mulders,rik-mulders,R. Mulders,D,16,170.0,22,M,993061,EUR,965520000,D,18,18,False,,27.0,23.0,2.0,2.0,13.0,15.0,10.0,12.0,7.0,2.0,,,,,90.0,55.0,6.8,13.0,0,,,5.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Teun van Grunsven,teun-van-grunsven,T. v. Grunsven,D,4,194.0,26,M,1048226,EUR,941241600,D,15,15,False,,22.0,18.0,7.0,3.0,11.0,13.0,7.0,9.0,8.0,5.0,,,,,90.0,37.0,7.0,5.0,0,Teun van Grunsven,,1.0,5.0,,,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Victor van den Bogert,victor-van-den-bogert,V. v. d. Bogert,D,,185.0,17,M,867630,EUR,934416000,D,3,3,False,,33.0,28.0,9.0,5.0,20.0,22.0,8.0,11.0,5.0,2.0,,,,,90.0,39.0,6.5,5.0,0,,,2.0,1.0,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Stan Maas,stan-maas,S. Maas,D,3,182.0,21,M,1067996,EUR,982108800,D,24,24,False,,14.0,6.0,7.0,,4.0,8.0,2.0,6.0,5.0,4.0,,,,,90.0,44.0,6.3,15.0,0,Stan Maas,,3.0,3.0,1.0,,,1.0,3.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Steven van der Heijden,steven-van-der-heijden,S. v. d. Heijden,M,8,171.0,13,M,928525,EUR,925084800,M,8,8,False,,16.0,10.0,3.0,,8.0,10.0,2.0,6.0,1.0,2.0,,,,,90.0,23.0,6.1,9.0,0,Steven,van der Heijden,6.0,3.0,3.0,,,,3.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Dino Halilović,dino-halilovic,D. Halilović,M,6,181.0,87,M,574632,EUR,886896000,M,6,6,False,,15.0,9.0,4.0,1.0,5.0,8.0,4.0,7.0,3.0,4.0,,,,,66.0,25.0,6.3,6.0,0,,,3.0,2.0,,,,,2.0,,,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Faris Hammouti,faris-hammouti,F. Hammouti,D,4,186.0,218,M,869971,EUR,853804800,M,22,22,False,,24.0,16.0,6.0,3.0,9.0,12.0,7.0,13.0,1.0,5.0,,,,,77.0,40.0,7.0,12.0,1,,,3.0,5.0,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
10835054,home,FC Den Bosch,Danny Verbeek,danny-verbeek,D. Verbeek,M,11,182.0,20,M,73501,EUR,650678400,M,11,11,False,,29.0,20.0,1.0,,7.0,10.0,14.0,22.0,,10.0,,,,,89.0,49.0,6.4,18.0,1,,,7.0,6.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,,,,3.0,,,,3.0,,1.0,1.0,,,,,,,,,
10835054,home,FC Den Bosch,Anass Ahannach,anass-ahannach,A. Ahannach,M,24,179.0,47,M,893366,EUR,886809600,M,7,7,False,,27.0,18.0,6.0,1.0,11.0,14.0,7.0,15.0,1.0,7.0,,,,,77.0,40.0,6.4,12.0,1,,,7.0,6.0,1.0,,,1.0,5.0,,,1.0,,1.0,,3.0,1.0,4.0,,2.0,,,1.0,,,,,,,,,
10835054,home,FC Den Bosch,Joey Konings,joey-konings,J. Konings,F,21,178.0,87,M,826323,EUR,893116800,F,10,10,False,,15.0,8.0,,,4.0,6.0,4.0,10.0,,4.0,,,,,90.0,20.0,6.4,11.0,0,,,3.0,3.0,1.0,,,,,2.0,,,,3.0,,,2.0,,,1.0,,,,,,,,,,,,
10835054,home,FC Den Bosch,Sebastiaan van Bakel,sebastiaan-van-bakel,S. v. Bakel,F,17,178.0,13,M,1096722,EUR,992217600,F,19,19,True,,7.0,3.0,,,1.0,3.0,2.0,4.0,,,,,,,24.0,11.0,6.8,4.0,0,Sebastiaan van Bakel,,,4.0,,1.0,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10835054,home,FC Den Bosch,Ryan Yang Leijten,ryan-yang-leijten,R. Y. Leijten,M,20,191.0,36,M,1120952,EUR,1063843200,M,20,20,True,,9.0,8.0,1.0,,6.0,7.0,2.0,2.0,,2.0,,,,,13.0,12.0,6.4,2.0,0,Ryan Lejten,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
