match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13473380,home,Corinthians,Matheus Donelli,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,False,27.0,21.0,8.0,2.0,0.0,20.0,22.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,90.0,32.0,6.5,6.0,9.405e-05,0,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Léo Mana,leo-mana,L. Mana,D,33,179,2313,M,1170769,EUR,1081209600,D,33,33,False,53.0,47.0,5.0,4.0,0.0,27.0,30.0,20.0,23.0,1.0,6.0,,,,90.0,78.0,7.2,13.0,0.0105052,0,,1.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,881848,EUR,852940800,D,3,3,False,89.0,81.0,12.0,6.0,0.0,66.0,71.0,15.0,18.0,1.0,8.0,,,,90.0,99.0,6.8,10.0,0.00636151,0,,,1.0,5.0,2.0,,,,5.0,1.0,,2.0,4.0,,,,,felix_torres,2.0,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,243181,EUR,732931200,D,13,13,False,83.0,76.0,8.0,6.0,0.0,63.0,68.0,13.0,15.0,6.0,4.0,,,,90.0,94.0,7.0,8.0,0.00807463,2,,,3.0,,5.0,,,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,0.0625,,,,,,,,,,,,,,
13473380,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,311462,EUR,763689600,D,26,26,False,41.0,33.0,2.0,2.0,0.0,20.0,22.0,13.0,19.0,2.0,5.0,,,,90.0,73.0,7.1,13.0,0.0101795,0,,1.0,1.0,3.0,5.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
13473380,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,115182,EUR,676857600,M,19,19,False,62.0,56.0,5.0,5.0,0.0,28.0,30.0,28.0,32.0,,5.0,,,,70.0,70.0,7.7,7.0,0.330082,0,,1.0,,1.0,4.0,,,,,2.0,1.0,1.0,1.0,,4.0,,,18andrecarrillo,,,,,,,1.0,1.0,2.0,,,,,,,,,,
13473380,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,34.0,31.0,2.0,1.0,0.0,16.0,17.0,15.0,17.0,1.0,3.0,,,,78.0,48.0,7.1,5.0,0.13328,0,,,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,,R14niele,,,,,,,,,2.0,1.0,,,,,,,,,
13473380,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,1199261,EUR,1108857600,M,27,27,False,32.0,27.0,2.0,1.0,0.0,17.0,18.0,10.0,14.0,,5.0,,,,70.0,43.0,6.6,8.0,0.102786,0,,2.0,,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,BrenoBidon,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,
13473380,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,False,21.0,20.0,1.0,1.0,1.0,5.0,5.0,15.0,16.0,,1.0,,,,78.0,35.0,7.7,5.0,0.109638,3,,,1.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,3.0,,,ÁRomero,1.0,1.0,1.0,,0.3135,,,2.0,2.0,,True,1.0,1.0,0.0735,,,,,
13473380,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,15.0,8.0,1.0,,0.0,4.0,5.0,4.0,10.0,,5.0,,,,89.0,29.0,6.9,11.0,0.0318446,6,,,3.0,1.0,6.0,,,2.0,,,,4.0,,1.0,2.0,,,yurialberto,1.0,3.0,2.0,,0.9421,2.0,,,1.0,,,1.0,,0.1067,2.0,,,,
13473380,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,138833,EUR,761097600,F,10,10,False,34.0,21.0,4.0,2.0,0.0,5.0,9.0,16.0,25.0,,4.0,,,,90.0,54.0,8.9,21.0,0.392526,6,,4.0,,3.0,4.0,,3.0,1.0,,1.0,,1.0,,,3.0,,,Memphis,,4.0,,,0.844,1.0,1.0,,2.0,,,2.0,,1.1937,,2.0,,,
13473380,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,831778,EUR,868924800,M,7,7,True,12.0,11.0,2.0,1.0,0.0,9.0,9.0,2.0,3.0,1.0,2.0,,,,20.0,24.0,6.9,4.0,0.00132681,0,,,,3.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
13473380,home,Corinthians,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,10.0,8.0,,,0.0,6.0,8.0,2.0,2.0,1.0,1.0,,,,20.0,12.0,6.6,2.0,0.00113986,0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,1170779,EUR,1058227200,M,37,37,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,3.0,,,,12.0,8.0,6.5,1.0,0.00106138,0,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
13473380,home,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,1916131,EUR,1189900800,M,61,61,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,12.0,5.0,6.4,1.0,4.241e-05,0,,,,3.0,,,1.0,,,,,,1.0,,,Diego,da Cruz Lopes,,1.0,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Héctor Hernández,hector-hernandez,H. Hernández,F,22,180,2848,M,352448,EUR,811036800,F,22,22,True,,,,,0.0,,,,,,,,,,1.0,1.0,,,,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,148155,EUR,698198400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Gabriel Caipira,gabriel-caipira,G. Caipira,D,53,171,369,M,1485308,EUR,1108425600,D,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,845178,EUR,835142400,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,1922597,EUR,1170720000,F,56,56,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,away,Sport Recife,Caíque França,caique-franca,C. França,G,22,186,465,M,799667,EUR,802137600,G,22,22,False,27.0,22.0,10.0,5.0,0.0,18.0,18.0,4.0,9.0,1.0,7.0,2.0,2.0,1.0,90.0,38.0,6.7,5.0,0.00031773,0,-0.6261,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,1.0,1.0,1.0
13473380,away,Sport Recife,Diogo Hereda,diogo-hereda,D. Hereda,D,32,178,202,M,981295,EUR,906249600,D,32,32,False,37.0,30.0,3.0,2.0,1.0,9.0,12.0,21.0,25.0,1.0,5.0,,,,90.0,68.0,7.2,17.0,0.0943676,1,,5.0,,5.0,7.0,1.0,,4.0,2.0,3.0,3.0,2.0,2.0,,1.0,,,,,1.0,,,0.0191,2.0,1.0,,2.0,,,,,,,,,,
13473380,away,Sport Recife,João Silva,joao-silva,J. Silva,D,44,187,283,M,1068519,EUR,916272000,D,6,6,False,35.0,28.0,4.0,1.0,0.0,18.0,20.0,10.0,15.0,2.0,1.0,,,,90.0,42.0,6.3,8.0,0.00234367,1,,,1.0,3.0,1.0,2.0,,,2.0,,,1.0,1.0,,,,,,,1.0,,,0.0244,,,,,,,,,,,,,,
13473380,away,Sport Recife,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,794139,EUR,853977600,D,3,3,False,35.0,32.0,4.0,4.0,0.0,26.0,26.0,6.0,9.0,5.0,1.0,,,,90.0,44.0,7.0,3.0,0.00346433,0,,,1.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,
13473380,away,Sport Recife,Chico,chico,Chico,D,4,188,327,M,877904,EUR,905731200,D,44,44,False,29.0,18.0,2.0,,0.0,12.0,17.0,6.0,12.0,2.0,6.0,,,,90.0,52.0,6.6,13.0,0.00362864,1,,,,4.0,4.0,,,2.0,2.0,3.0,2.0,,,,,,,,3.0,1.0,,,0.0388,1.0,,,,1.0,,,,,,,,,
13473380,away,Sport Recife,Christian Rivera,christian-rivera,C. Rivera,M,16,184,617,M,832662,EUR,821577600,M,14,14,False,45.0,39.0,6.0,5.0,0.0,24.0,27.0,15.0,18.0,,8.0,,,,70.0,58.0,6.6,11.0,0.0131892,0,,,1.0,3.0,7.0,,2.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,
13473380,away,Sport Recife,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,1035765,EUR,994291200,M,30,30,False,20.0,14.0,,,0.0,7.0,7.0,7.0,13.0,,4.0,,,,55.0,38.0,7.0,12.0,0.00568214,2,,2.0,,5.0,5.0,,3.0,2.0,2.0,3.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,0.053,1.0,,,1.0,,,,1.0,,,,,,
13473380,away,Sport Recife,Du Queiroz,du-queiroz,D. Queiroz,M,37,172,752,M,1128129,EUR,947203200,M,37,37,False,35.0,31.0,1.0,,0.0,9.0,10.0,22.0,25.0,,3.0,,,,90.0,44.0,6.7,6.0,0.113863,0,,3.0,,5.0,,1.0,1.0,,2.0,,,,3.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
13473380,away,Sport Recife,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,False,30.0,22.0,3.0,,0.0,15.0,18.0,7.0,12.0,,,,,,64.0,35.0,6.7,10.0,0.0104047,2,,,,3.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,0.1295,,,,,,,1.0,,0.917,,1.0,,,
13473380,away,Sport Recife,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,M,17,17,False,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,64.0,15.0,6.7,2.0,0.0145828,0,,,,1.0,1.0,,,,3.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
13473380,away,Sport Recife,Arthur Sousa,arthur-sousa,A. Sousa,F,39,183,412,M,1170780,EUR,1047427200,F,38,38,False,2.0,2.0,,,0.0,2.0,2.0,,,,1.0,,,,55.0,10.0,6.3,4.0,6.606e-05,0,,,,6.0,2.0,,2.0,,1.0,,,1.0,1.0,,1.0,,,,3.0,,,1.0,,,,,2.0,,,,,,,,,,
13473380,away,Sport Recife,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,10,10,True,21.0,18.0,1.0,1.0,0.0,2.0,2.0,16.0,19.0,,,,,,35.0,28.0,6.7,8.0,0.0595838,0,,4.0,,5.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
13473380,away,Sport Recife,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1125,M,138890,EUR,775699200,F,7,7,True,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,,,,,35.0,13.0,6.8,2.0,0.0127712,2,,,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,2.0,,,0.0636,,,,1.0,,,,,,,,,,
13473380,away,Sport Recife,Lenny Lobato,lenny-lobato,L. Lobato,M,70,174,420,M,1104316,EUR,981158400,F,77,77,True,7.0,6.0,,,0.0,,,6.0,7.0,,1.0,,,,26.0,13.0,6.7,4.0,0.0362747,0,,3.0,,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,Lenny Lobato,,,,,,,,1.0,,,,,,,,,,,,,
13473380,away,Sport Recife,Christian Ortíz,christian-ortiz,C. Ortíz,F,8,170,251,M,293235,EUR,714355200,F,59,59,True,9.0,5.0,,,0.0,2.0,2.0,3.0,7.0,,1.0,,,,26.0,20.0,6.5,8.0,0.00387208,1,,1.0,,5.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,0.0655,1.0,,,,,,1.0,,0.1058,,,,,
13473380,away,Sport Recife,Zé Lucas,ze-lucas,Zé Lucas,M,58,174,3013,M,2040561,EUR,1206144000,M,58,58,True,18.0,15.0,2.0,1.0,0.0,3.0,4.0,12.0,14.0,1.0,4.0,,,,20.0,24.0,6.9,4.0,0.0165499,0,,1.0,1.0,1.0,4.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,
13473380,away,Sport Recife,Davi Medeiros Serrano Lira,davi-medeiros-serrano-lira,D. M. S. Lira,G,1,192,47,M,1633504,EUR,1111536000,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,away,Sport Recife,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,871291,EUR,922406400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,away,Sport Recife,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473380,away,Sport Recife,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
