match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,captain,stat_accurateCross,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_penaltyWon,stat_bigChanceMissed,stat_clearanceOffLine,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated
10411607,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,9.0,8.0,1.0,,3.0,4.0,5.0,5.0,4.0,,,,26.0,17.0,6.7,4.0,0.0093,0.0,0.0122478,1,,59,,,4.0,3.0,,,,1.0,2.0,1.0,,,,,,,,4.0,,1.0,1.0,,,,,,1.0,,,,,,,,,
10411607,home,Roma,Nemanja Matić,nemanja-matic,N. Matić,M,194,3565,M,Mati,44241,EUR,586396800,M,8,8,True,10.0,7.0,,,3.0,4.0,4.0,6.0,,,,,26.0,12.0,6.6,3.0,0.0,0.0,0.00153583,0,,18,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10411607,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,6.0,3.0,,,1.0,2.0,2.0,4.0,2.0,,,,16.0,14.0,6.4,7.0,0.0,0.0,0.00420022,0,,15,,,3.0,2.0,2.0,,,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10411607,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Matías Viña,matias-vina,M. Viña,D,180,7106,M,matiasv17,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,,893642,EUR,949968000,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,D,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Mady Camara,mady-camara,M. M. Camara,M,182,1756,M,,867546,EUR,857088000,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,,1155625,EUR,1068854400,M,62,62,True,,,,,,,,,,,,,,,,,,0.0,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Jordan Majchrzak,majchrzak-jordan,J. Majchrzak,F,189,477,M,,1133052,EUR,1097193600,F,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,190,31540,M,,791355,EUR,804384000,F,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,30.0,25.0,10.0,7.0,23.0,26.0,2.0,4.0,12.0,3.0,1.0,1.0,90.0,45.0,6.9,5.0,0.0,0.0,0.00054117,0,1.1982,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,
10411607,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,188,1364,M,,355486,EUR,863568000,D,3,3,False,57.0,45.0,9.0,3.0,25.0,27.0,20.0,33.0,6.0,,,,82.0,85.0,7.3,21.0,0.0,0.0,0.0207872,0,,4,3.0,,,7.0,,,1.0,,4.0,5.0,,2.0,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10411607,away,Bologna,Adama Soumaoro,adama-soumaoro,A. Soumaoro,D,187,123,M,,158573,EUR,708825600,D,5,5,False,61.0,56.0,2.0,2.0,49.0,51.0,7.0,10.0,8.0,,,,90.0,67.0,6.6,6.0,0.0,0.0,0.00507787,0,,,,2.0,1.0,3.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,
10411607,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,185,4571,M,,818481,EUR,898819200,D,26,26,False,79.0,67.0,11.0,9.0,47.0,54.0,20.0,25.0,16.0,,,,90.0,91.0,7.1,14.0,0.202,0.0186,0.0122316,2,,26,,4.0,4.0,6.0,,,,,2.0,2.0,2.0,,1.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,
10411607,away,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,188,706,M,,98212,EUR,751248000,D,22,22,False,37.0,29.0,3.0,1.0,15.0,21.0,15.0,19.0,2.0,,,,65.0,54.0,6.8,14.0,0.0135,0.0,0.080918,1,,22,3.0,,2.0,2.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
10411607,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,181,1972,M,,907152,EUR,935452800,M,19,19,False,45.0,39.0,1.0,,21.0,22.0,18.0,24.0,3.0,,,,90.0,59.0,6.8,9.0,0.2747,0.0,0.0123054,2,,19,1.0,,2.0,2.0,,2.0,,,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,
10411607,away,Bologna,Gary Medel,gary-medel,G. Medel,D,171,1848,M,,22975,EUR,554947200,M,17,17,False,46.0,43.0,2.0,1.0,24.0,24.0,19.0,22.0,6.0,,,,65.0,48.0,6.7,3.0,0.0,0.0,0.00732336,0,,17,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10411607,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,183,5740,M,,793645,EUR,854064000,M,7,7,False,40.0,29.0,11.0,9.0,10.0,13.0,20.0,32.0,2.0,,,,90.0,63.0,6.6,24.0,0.1265,0.0,0.0902494,2,,7,5.0,,8.0,3.0,4.0,1.0,,,,3.0,1.0,2.0,,,,3.0,2.0,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,
10411607,away,Bologna,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,179,3183,M,,871765,EUR,898992000,M,8,8,False,59.0,44.0,6.0,4.0,23.0,28.0,21.0,32.0,6.0,,,,90.0,81.0,7.1,20.0,0.0,0.0,0.396468,0,,16,1.0,1.0,7.0,8.0,2.0,,,,5.0,,,2.0,,,,3.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,1.0,,
10411607,away,Bologna,Roberto Soriano,roberto-soriano,R. Soriano,M,182,251,,,80406,EUR,665971200,M,21,21,False,27.0,24.0,,,9.0,10.0,15.0,17.0,1.0,,,,57.0,34.0,6.7,4.0,0.0,0.0,0.0234784,0,,,,,2.0,4.0,1.0,,,,3.0,,1.0,,,,,,,,,3.0,1.0,,True,,,,,,,,,,,,,
10411607,away,Bologna,Marko Arnautović,marko-arnautovic,M. Arnautović,F,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,False,28.0,23.0,,,8.0,9.0,15.0,19.0,1.0,,,,90.0,36.0,6.6,9.0,0.0366,0.0,0.0616836,1,,89,,,4.0,3.0,1.0,,,,,2.0,1.0,,,,,3.0,1.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,
10411607,away,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,182,1236,M,,850891,EUR,852508800,M,20,20,True,32.0,31.0,3.0,2.0,6.0,6.0,26.0,27.0,3.0,,,,33.0,36.0,6.7,3.0,0.0,0.0,0.0477558,0,,20,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
10411607,away,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,50,50,True,24.0,23.0,1.0,1.0,12.0,12.0,11.0,12.0,3.0,,,,25.0,38.0,6.5,7.0,0.0,0.0,0.0160989,0,,27,,,5.0,2.0,,,1.0,,2.0,4.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10411607,away,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,185,1247,M,,844234,EUR,853027200,M,30,30,True,27.0,24.0,2.0,1.0,7.0,9.0,17.0,18.0,1.0,,,,25.0,32.0,7.3,3.0,0.0531,0.0,0.0496099,1,,22,,1.0,1.0,2.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0
10411607,away,Bologna,Niklas Pyyhtiä,niklas-pyyhtia,N. Pyyhtiä,M,186,252,M,,1000018,EUR,1064448000,M,25,25,True,5.0,4.0,,,2.0,3.0,2.0,2.0,2.0,,,,8.0,7.0,6.0,1.0,0.0877,0.0,0.00747572,2,,18,,,2.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
10411607,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,away,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,189,503,M,,1015274,EUR,1010620800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,182,2495,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411607,away,Bologna,Nicola Sansone,nicola-sansone,N. Sansone,F,175,193,M,,100580,EUR,684460800,F,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Nicola,Sansone,,,,,,,,,,,,,,,,,,,,,
10411607,away,Bologna,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,185,362,M,,1121578,EUR,1079568000,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,9,,,,,,,,,,,,,,Antonio Raimondo,,,,,,,,,,,,,,,,,,,,,,
