match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine
13472873,home,Fortaleza,Breno Lopes,,,breno-lopes,B. Lopes,M,26,178.0,1395,M,937552,EUR,822441600,F,26,26,False,13.0,8.0,1.0,1.0,0.0,5.0,6.0,3.0,7.0,4.0,,,,45.0,21.0,6.6,10.0,0.00166807,1,,,,,2.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,,1.0,0.023,,2.0,,,,1.0,,,,,
13472873,home,Fortaleza,Lucca Prior,Lucca Prior,,lucca-prior,L. Prior,M,38,173.0,241,M,1631235,EUR,1076544000,M,38,38,True,30.0,25.0,1.0,1.0,0.0,6.0,6.0,19.0,24.0,4.0,,,,61.0,52.0,7.5,13.0,0.349029,3,,,4.0,,13.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,1.0,,,,4.0,0.1565,0.0791,4.0,1.0,4.0,2.0,3.0,2.0,1.0,,,
13472873,home,Fortaleza,José Herrera,José Herrera,,jose-herrera,J. Herrera,F,32,172.0,470,M,1179171,EUR,1050451200,F,80,80,True,18.0,13.0,1.0,,0.0,2.0,3.0,11.0,15.0,1.0,,,,45.0,26.0,7.1,7.0,0.0412874,2,,,1.0,1.0,3.0,2.0,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,0.105,0.118,,,1.0,,1.0,1.0,,,,
13472873,home,Fortaleza,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,22,170.0,1544,M,363688,EUR,707702400,M,22,22,True,8.0,8.0,,,0.0,,,8.0,8.0,,,,,20.0,13.0,6.6,2.0,0.0862588,0,,,,,1.0,2.0,,,,,,1.0,,,,,,,2.0,,1.0,,,2.0,,,1.0,,,,,,
13472873,home,Fortaleza,Matheus Rossetto,,,matheus-rossetto,M. Rossetto,M,20,180.0,350,M,842682,EUR,833760000,M,20,20,True,12.0,10.0,,,0.0,5.0,5.0,5.0,7.0,1.0,,,,9.0,15.0,6.7,2.0,0.00294282,0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Adam Bareiro,,,adam-bareiro,A. Bareiro,F,9,184.0,1245,M,871580,EUR,838339200,F,27,27,True,7.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,,,,,9.0,13.0,6.3,4.0,0.00517682,1,,,,2.0,2.0,2.0,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,0.1155,0.2125,,,,,1.0,,,,,
13472873,home,Fortaleza,Vinicius Silvestre,,,vinicius-silvestre,Vinicius,G,25,195.0,227,M,559582,EUR,764812800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Bruno Pacheco,,,bruno-pacheco,B. Pacheco,D,91,174.0,374,M,870691,EUR,692150400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Eros Mancuso,Eros Mancuso,,eros-mancuso,E. Mancuso,D,40,171.0,489,M,1116624,EUR,924307200,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Gustavo Mancha,,,gustavo-mancha,G. Mancha,D,39,190.0,583,M,2034540,EUR,1089849600,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Rodrigo Santos,Rodrigo Santos,,rodrigo-santos,R. Santos,M,29,178.0,160,M,1173040,EUR,969235200,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Zé Welison,,,ze-welison,Zé Welison,M,28,177.0,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,home,Fortaleza,Kervin Andrade,Kervin Andrade,,kervin-andrade,K. Andrade,F,10,163.0,2620,M,1117065,EUR,1113350400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Lucão,,,lucao,Lucão,G,40,190.0,225,M,981586,EUR,983145600,G,40,40,False,37.0,29.0,12.0,5.0,0.0,29.0,32.0,,5.0,7.0,,3.0,5.0,90.0,46.0,6.3,8.0,0.0001096,0,-0.7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
13472873,away,Red Bull Bragantino,José Andrés Hurtado,,,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,False,46.0,38.0,4.0,1.0,0.0,21.0,23.0,17.0,23.0,4.0,,,,90.0,67.0,5.9,11.0,0.0493889,0,,,7.0,,9.0,1.0,,1.0,,3.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,
13472873,away,Red Bull Bragantino,Sergio Palacios,,,palacios-sergio,S. Palacios,D,13,195.0,281,M,1525493,EUR,1108339200,D,13,13,False,26.0,24.0,1.0,,0.0,20.0,21.0,4.0,5.0,1.0,,,,45.0,31.0,6.2,3.0,0.00142081,0,,,1.0,,3.0,1.0,1.0,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Gustavo Marques,Gustavo Marques,,gustavo-marques,G. Marques,D,16,189.0,357,M,1174764,EUR,1002585600,D,16,16,False,74.0,70.0,5.0,3.0,0.0,55.0,57.0,15.0,17.0,5.0,,,,85.0,86.0,6.9,4.0,0.0059573,1,,,,4.0,,8.0,,,,2.0,2.0,,2.0,1.0,1.0,,,,3.0,1.0,,0.1113,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Guilherme Lopes,,,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800,D,31,31,False,64.0,54.0,6.0,4.0,0.0,36.0,39.0,18.0,25.0,4.0,,,,90.0,85.0,7.2,11.0,0.0284787,1,,,1.0,1.0,1.0,2.0,,,,2.0,3.0,,1.0,,1.0,,,,,,,0.0075,,1.0,,,1.0,,,,,,1.0
13472873,away,Red Bull Bragantino,Eric Ramires,,,eric-ramires,E. Ramires,M,7,172.0,386,M,950545,EUR,965865600,M,7,7,False,24.0,21.0,2.0,1.0,0.0,12.0,13.0,9.0,11.0,7.0,,,,56.0,36.0,6.6,6.0,0.00352634,0,,,3.0,1.0,6.0,5.0,,1.0,,,1.0,2.0,3.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Gabriel Girotto,,,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,6,6,False,63.0,54.0,6.0,5.0,0.0,32.0,35.0,22.0,28.0,6.0,,,,90.0,71.0,7.1,11.0,0.326494,0,,,3.0,4.0,5.0,8.0,1.0,,,1.0,,1.0,1.0,,,,,,3.0,3.0,2.0,,,,,1.0,,,,,,,
13472873,away,Red Bull Bragantino,Lucas Barbosa,Lucas Barbosa,,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,25.0,14.0,2.0,1.0,0.0,5.0,8.0,9.0,17.0,2.0,,,,90.0,49.0,6.6,22.0,0.00774513,3,,,2.0,2.0,9.0,8.0,,5.0,2.0,,,5.0,3.0,1.0,1.0,2.0,,,1.0,,2.0,0.3451,0.1759,1.0,1.0,1.0,,2.0,1.0,,,,
13472873,away,Red Bull Bragantino,Eduardo Sasha,,,eduardo-sasha,E. Sasha,F,8,173.0,1446,M,143846,EUR,698889600,M,8,8,False,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,,,,,63.0,19.0,6.4,9.0,0.00135889,0,,True,1.0,,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,,,,2.0,,,,,
13472873,away,Red Bull Bragantino,Jhon Jhon,Jhon Jhon,,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,10,10,False,20.0,15.0,3.0,2.0,0.0,8.0,10.0,7.0,10.0,1.0,,,,63.0,39.0,6.0,16.0,0.238258,0,,,3.0,,12.0,4.0,1.0,7.0,3.0,,,2.0,1.0,,,,,,,,1.0,,,3.0,,1.0,1.0,3.0,1.0,,1.0,,
13472873,away,Red Bull Bragantino,Isidro Pitta,,,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,30.0,20.0,2.0,1.0,0.0,5.0,7.0,15.0,23.0,4.0,,,,90.0,44.0,7.1,17.0,0.0709892,1,,,1.0,1.0,7.0,2.0,,2.0,1.0,1.0,,4.0,,,,1.0,1.0,,,,3.0,0.1693,0.7147,1.0,,,1.0,2.0,,,,,
13472873,away,Red Bull Bragantino,Agustin Sant'Anna,,,agustin-santanna,A. Sant'Anna,D,23,170.0,303,M,869726,EUR,875318400,D,32,32,True,23.0,19.0,6.0,4.0,0.0,8.0,10.0,11.0,13.0,1.0,,,,45.0,34.0,6.6,6.0,0.0734528,2,,,,,4.0,,1.0,1.0,,3.0,,,,,,,,,,,2.0,0.0425,,2.0,,1.0,1.0,,,2.0,1.0,,
13472873,away,Red Bull Bragantino,Fabinho,,,fabinho,Fabinho,M,5,178.0,1291,M,1117513,EUR,1018310400,M,5,5,True,15.0,12.0,,,0.0,7.0,7.0,5.0,8.0,1.0,,,,34.0,20.0,6.9,3.0,0.00658418,1,,,,2.0,,4.0,,,,,,,2.0,,,1.0,,,,,,0.0519,0.2242,,,,,,,,,,
13472873,away,Red Bull Bragantino,Gustavo Neves,,,gustavo-neves,G. Neves,M,22,176.0,308,M,1463904,EUR,1082678400,M,22,22,True,11.0,10.0,1.0,,0.0,2.0,2.0,8.0,9.0,,,,,27.0,20.0,7.0,5.0,0.148292,0,,,,,,4.0,,3.0,3.0,,,,1.0,,,,,,,,,,,4.0,,,1.0,,,,,,
13472873,away,Red Bull Bragantino,Vinicinho,Vinicius,Mendonça Pereira,vinicinho,Vinicinho,F,17,174.0,339,M,1587965,EUR,1077235200,F,17,17,True,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,,,,27.0,17.0,6.9,5.0,0.018564,1,,,,,3.0,3.0,,4.0,2.0,,,1.0,1.0,1.0,,,,,,,,0.1575,,1.0,,2.0,,1.0,1.0,1.0,,,
13472873,away,Red Bull Bragantino,Nathan Mendes,Nathan,,nathan-mendes,N. Mendes,D,45,182.0,358,M,1116955,EUR,1029715200,D,45,45,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,13.0,6.0,6.5,2.0,0.00077693,0,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,
13472873,away,Red Bull Bragantino,Fernando Costa,Fernando Henrique,Pires Costa,pires-costa-fernando-henrique,F. Costa,G,24,191.0,18,M,2140167,EUR,1075593600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Gustavo Reis,Gustavo Reis,,gustavo-reis,G. Reis,G,56,190.0,50,M,1881677,EUR,1118361600,G,56,56,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Stanley Boateng Osei,Stanley Boateng Osei,,stanley-boateng-osei,S. B. Osei,D,60,,82,M,1631201,EUR,1111449600,D,60,60,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Davi Gomes,Davi Gomes,,davi-gomes,D. Gomes,M,27,177.0,199,M,2032806,EUR,1118016000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Bruno Praxedes,,,bruno-praxedes,B. Praxedes,M,25,186.0,445,M,1018093,EUR,1013126400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472873,away,Red Bull Bragantino,Athyrson,Athyrson,,athyrson,Athyrson,F,59,182.0,55,M,1517147,EUR,1073347200,F,59,59,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
