match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_interceptionWon,captain,stat_challengeLost,stat_fouls,stat_totalContest,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_goalAssist,stat_goals
10385437,home,Fulham,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5398,M,862223,EUR,932774400,F,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,3.0,,,,,,10.0,7.0,6.8,1.0,0.034,0.4605,0.0242485,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10385437,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,5.0,4.0,,,,,4.0,5.0,,,,,,,10.0,9.0,6.4,2.0,0.0,0.0,0.00161579,0,,,,,2.0,1.0,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,
10385437,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,891920,EUR,796089600,F,30,30,True,2.0,2.0,,,,,2.0,3.0,,,,,,,10.0,4.0,6.5,2.0,0.0,0.0,0.00826307,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385437,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,tosinadarabioyo,,,,,,,,,
10385437,home,Fulham,Layvin Kurzawa,layvin-kurzawa,L. Kurzawa,D,3,182,1724,M,135775,EUR,715564800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,home,Fulham,Nathaniel Chalobah,nathaniel-chalobah,N. Chalobah,M,14,185,168,M,98450,EUR,787190400,M,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,home,Fulham,Daniel James,daniel-james,D. James,M,7,172,4111,M,828639,EUR,879120000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Daniel_James97,,,,,,,,,
10385437,away,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5077,M,9048,EUR,535939200,G,1,1,False,21.0,15.0,12.0,6.0,12.0,14.0,3.0,7.0,7.0,1.0,2.0,5.0,,,90.0,32.0,8.1,6.0,0.0,0.0,0.00322569,0,0.7809,,,,,,,,,,,,,,,,True,,,,,,LlorisH,,,,,,,,,
10385437,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,56.0,43.0,4.0,1.0,34.0,42.0,9.0,14.0,4.0,,,,,,90.0,71.0,7.1,15.0,0.0,0.0,0.00590073,0,,,,4.0,5.0,10.0,,4.0,,4.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,2.0,1.0,,cutiromero2,,,,,,,,,
10385437,away,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,146101,EUR,758592000,D,15,15,False,47.0,41.0,4.0,2.0,31.0,32.0,10.0,15.0,3.0,,,,,,90.0,61.0,7.6,7.0,0.0,0.0,0.0328502,0,,,,5.0,6.0,9.0,,8.0,,4.0,2.0,1.0,,1.0,4.0,,,,2.0,,,,ericdier,,,,,,,,,
10385437,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,94758,EUR,735609600,D,33,33,False,47.0,38.0,3.0,,28.0,32.0,10.0,15.0,3.0,,,,,,90.0,59.0,7.4,9.0,0.1414,0.0,0.248903,1,,,,2.0,,4.0,,6.0,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,
10385437,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,M,12,12,False,37.0,30.0,6.0,3.0,20.0,24.0,10.0,14.0,5.0,,,,,,90.0,63.0,6.9,13.0,0.0307,0.1593,0.0177489,1,,1.0,,1.0,6.0,6.0,1.0,6.0,,4.0,4.0,,1.0,,2.0,,,2.0,,1.0,,,emerson_royal,,,1.0,,,,,,
10385437,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,149593,EUR,807580800,M,5,5,False,62.0,52.0,4.0,3.0,28.0,32.0,25.0,31.0,10.0,,,,,,90.0,81.0,7.6,10.0,0.0324,0.0,0.0258875,1,,1.0,1.0,2.0,1.0,6.0,,1.0,,1.0,,,2.0,1.0,,4.0,,,1.0,1.0,1.0,,hojbjerg23,,1.0,,,,,,,
10385437,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,791190,EUR,867196800,M,30,30,False,61.0,49.0,,,32.0,35.0,17.0,26.0,5.0,,,,,,90.0,75.0,6.9,16.0,0.0,0.0,0.0265597,0,,,,2.0,3.0,5.0,,3.0,,3.0,2.0,2.0,,1.0,1.0,,,,,2.0,,,rodrigo_bentancur,,,,,,,,,
10385437,away,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,38710,EUR,602380800,M,14,14,False,41.0,27.0,6.0,1.0,14.0,19.0,13.0,28.0,7.0,,,,,,90.0,66.0,6.8,23.0,0.0,0.0,0.0180461,0,,6.0,,2.0,3.0,4.0,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,ivanperisic444,,,,,,,,,
10385437,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,928124,EUR,956620800,F,21,21,False,32.0,21.0,2.0,1.0,13.0,14.0,9.0,20.0,10.0,,,,,,89.0,53.0,6.9,20.0,0.0356,0.0,0.0701706,1,,2.0,1.0,,3.0,5.0,,,,2.0,1.0,6.0,1.0,1.0,,,,,1.0,4.0,2.0,,dejan_k10,,,,1.0,,,,,
10385437,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,F,7,7,False,18.0,14.0,,,4.0,5.0,11.0,14.0,2.0,,,,,,76.0,34.0,6.6,11.0,0.0,0.0,0.0540942,0,,1.0,1.0,1.0,6.0,5.0,3.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,2.0,,,HMSon,,,,,,,,1.0,
10385437,away,Tottenham Hotspur,Harry Kane,harry-kane,H. Kane,F,9,188,297679,M,108579,EUR,743817600,F,10,10,False,16.0,13.0,2.0,1.0,4.0,5.0,9.0,12.0,3.0,,,,,,90.0,36.0,6.9,11.0,0.671,0.6565,0.0187349,6,,1.0,,2.0,7.0,5.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,4.0,1.0,,HurriKane,1.0,2.0,2.0,2.0,,,,,1.0
10385437,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,840217,EUR,863222400,F,9,9,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,,,,,,14.0,9.0,6.3,4.0,0.0,0.0,0.00220658,0,,,,,2.0,,,,,,,2.0,,,,,,1.0,,1.0,,,Richarlison,,,,,,,,,
10385437,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,844842,EUR,841363200,M,38,38,True,3.0,2.0,,,,1.0,2.0,2.0,2.0,,,,,,1.0,3.0,,1.0,0.0,0.0,0.0106998,0,,,,,,,,,,,,,,,,,,,,,,,YB8,,,,,,,,,
10385437,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,away,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,away,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,566102,EUR,834537600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,DAVINSON,,,,,,,,,
10385437,away,Tottenham Hotspur,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,836698,EUR,958608000,M,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,away,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385437,away,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,580550,EUR,803347200,D,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,clement_lenglet,,,,,,,,,
10385437,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
