match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_ownGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_goalAssist,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
11360036,home,FV Illertissen,Felix Thiel,Felix Thiel,,felix-thiel,F. Thiel,G,195.0,0,M,1218036,EUR,774835200.0,G,1,1,False,True,46.0,29.0,24.0,7.0,25.0,26.0,4.0,20.0,1.0,12.0,1.0,4.0,2.0,2.0,90.0,56.0,6.7,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Maximilian Neuberger,Maximilian,Neuberger,neuberger-maximilian,M. Neuberger,D,188.0,3,M,1121239,EUR,953769600.0,D,38,38,False,,46.0,34.0,7.0,1.0,31.0,35.0,3.0,11.0,1.0,4.0,,,,,90.0,57.0,6.0,14.0,0,38,2.0,2.0,7.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Kevin Frisorger,Kevin,Frisorger,frisorger-kevin,K. Frisorger,D,186.0,2,M,980009,EUR,950918400.0,D,13,13,False,,49.0,40.0,5.0,3.0,31.0,36.0,9.0,13.0,1.0,6.0,,,,,90.0,59.0,7.0,9.0,1,4,1.0,,1.0,2.0,,,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Niklas Jeck,Niklas,Jeck,jeck-niklas,N. Jeck,D,192.0,1,M,984842,EUR,1000771200.0,D,22,22,False,,43.0,31.0,6.0,2.0,23.0,28.0,8.0,15.0,2.0,8.0,,,,,77.0,51.0,6.1,14.0,0,22,1.0,,4.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Liam Omore,Liam Omore,,omore-liam,L. Omore,D,186.0,7,M,1513821,EUR,1048809600.0,M,3,3,False,,25.0,22.0,2.0,1.0,15.0,17.0,8.0,11.0,2.0,3.0,,,,,90.0,53.0,6.7,11.0,1,3,3.0,1.0,6.0,5.0,,1.0,2.0,3.0,3.0,,1.0,,,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,
11360036,home,FV Illertissen,Marin Pudić,Marin,Pudić,marin-pudic,M. Pudić,M,186.0,18,M,901879,EUR,956448000.0,M,6,6,False,,23.0,23.0,,,10.0,10.0,13.0,13.0,2.0,5.0,,,,,85.0,30.0,6.4,4.0,0,6,,,3.0,1.0,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Max Zeller,Max,Zeller,max-zeller,M. Zeller,D,,1,M,941205,EUR,929145600.0,M,2,2,False,,23.0,22.0,,,9.0,9.0,13.0,15.0,2.0,4.0,,,,,74.0,31.0,6.4,5.0,0,2,,2.0,4.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Nico Fundel,Nico,Fundel,nico-fundel,N. Fundel,M,,1,M,1083983,EUR,,M,19,19,False,,30.0,21.0,3.0,,9.0,13.0,12.0,17.0,,4.0,,,,,90.0,58.0,6.4,15.0,0,19,1.0,1.0,6.0,4.0,2.0,1.0,,3.0,1.0,,,,,3.0,,,,2.0,,,1.0,1.0,,,,,,,,
11360036,home,FV Illertissen,Gökalp Kılıc,,,gokalp-kilic,G. Kılıc,M,183.0,9,M,939860,EUR,948412800.0,F,20,20,False,,23.0,19.0,1.0,1.0,6.0,7.0,16.0,25.0,,3.0,,,,,90.0,42.0,7.5,15.0,3,20,1.0,1.0,6.0,1.0,,2.0,,,2.0,,2.0,,,,,9.0,3.0,1.0,,1.0,,5.0,1.0,2.0,1.0,,,,,
11360036,home,FV Illertissen,Yannick Glessing,Yannick,Glessing,yannick-glessing,Y. Glessing,M,,10,M,894394,EUR,886982400.0,F,7,7,False,,15.0,11.0,3.0,3.0,4.0,5.0,7.0,10.0,,3.0,,,,,90.0,40.0,7.3,16.0,4,7,1.0,,9.0,8.0,,3.0,,3.0,6.0,2.0,3.0,,,3.0,,,,5.0,3.0,3.0,,3.0,,1.0,,1.0,,,,
11360036,home,FV Illertissen,Marco Mannhardt,Marco Mannhardt,,marco-mannhardt,M. Mannhardt,M,187.0,3,M,1065713,EUR,1025740800.0,F,25,25,False,,23.0,18.0,1.0,1.0,4.0,4.0,14.0,19.0,,4.0,,,,,90.0,52.0,7.0,16.0,4,22,,,8.0,6.0,1.0,1.0,2.0,1.0,6.0,1.0,3.0,1.0,,1.0,,,,7.0,4.0,1.0,,,,2.0,,1.0,,,,
11360036,home,FV Illertissen,Darius Held,,,darius-held,D. Held,M,178.0,1,M,887295,EUR,913334400.0,D,17,17,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,16.0,7.0,6.3,2.0,0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11360036,home,FV Illertissen,Daniele Gabriele,,,daniele-gabriele,D. Gabriele,M,179.0,4,M,169223,EUR,787536000.0,F,10,10,True,,1.0,1.0,,,,,1.0,2.0,,,,,,,13.0,5.0,6.3,3.0,0,10,,,2.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
11360036,home,FV Illertissen,Hannes Pöschl,Hannes Pöschl,,hannes-poschl,H. Pöschl,F,,2,,1389987,EUR,813974400.0,F,23,23,True,,3.0,3.0,,,,,3.0,3.0,,2.0,,,,,10.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11360036,home,FV Illertissen,Oskar Preil,Oskar Preil,,oskar-preil,O. Preil,G,187.0,3,M,1402769,EUR,1063497600.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
