match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,captain,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_punches,stat_goalAssist,stat_goals
10408541,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,28.0,18.0,20.0,10.0,11.0,12.0,7.0,16.0,1.0,1.0,10.0,2.0,3.0,5.0,90.0,40.0,7.7,10.0,0.0,0.0,0.00213646,1.0,0,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408541,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,26.0,18.0,4.0,2.0,5.0,6.0,15.0,28.0,,3.0,2.0,,,,90.0,61.0,7.2,20.0,0.0567,0.0,0.146057,2.0,3,,8.0,2.0,3.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,
10408541,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,52.0,44.0,2.0,1.0,24.0,26.0,21.0,27.0,2.0,4.0,6.0,,,,90.0,70.0,7.1,10.0,0.0,0.0,0.221976,1.0,0,,1.0,1.0,1.0,3.0,,,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,5.0,1.0,,,,,,,,,
10408541,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,36.0,30.0,4.0,1.0,18.0,20.0,12.0,16.0,3.0,8.0,3.0,,,,90.0,53.0,6.7,8.0,0.0,0.0,0.135573,,0,,,,4.0,6.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,,5.0,,1.0,,4.0,1.0,True,,,,,,,,
10408541,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,52.0,43.0,12.0,8.0,26.0,27.0,17.0,26.0,2.0,5.0,5.0,,,,90.0,65.0,6.9,10.0,0.0,0.0,0.0208713,,0,,1.0,,2.0,7.0,,1.0,1.0,,,2.0,2.0,1.0,,2.0,2.0,,1.0,,3.0,,,,,,,,,,
10408541,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,18,18,False,36.0,28.0,9.0,2.0,13.0,14.0,15.0,23.0,3.0,4.0,2.0,,,,83.0,50.0,6.9,9.0,0.0,0.0,0.0449548,,0,,1.0,,2.0,5.0,,,,,,1.0,3.0,2.0,,,1.0,,,,2.0,,,,,,,,,,
10408541,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,35.0,34.0,2.0,2.0,9.0,9.0,25.0,28.0,2.0,4.0,5.0,,,,83.0,54.0,6.8,10.0,0.4037,0.3653,0.0382978,,3,,2.0,,1.0,3.0,2.0,,,,1.0,,2.0,1.0,4.0,,,,,,,,,,,1.0,2.0,,,,
10408541,home,Mallorca,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,4,4,False,57.0,47.0,6.0,5.0,22.0,27.0,27.0,35.0,1.0,7.0,15.0,,,,90.0,76.0,7.0,16.0,0.0469,0.0,0.20894,2.0,1,,5.0,2.0,1.0,5.0,1.0,2.0,,,1.0,,2.0,1.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,
10408541,home,Mallorca,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,43.0,38.0,1.0,,17.0,17.0,23.0,32.0,1.0,4.0,10.0,,,,85.0,66.0,7.5,11.0,0.0784,0.0,0.0751791,1.0,2,,6.0,2.0,1.0,8.0,,5.0,3.0,2.0,,2.0,1.0,,,3.0,1.0,,,,,,,,,,,kanginlee,,,
10408541,home,Mallorca,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,F,17,17,False,17.0,12.0,,,1.0,2.0,11.0,15.0,1.0,3.0,1.0,,,,59.0,33.0,7.1,11.0,0.1701,0.0311,0.0747086,2.0,4,,,,5.0,7.0,1.0,1.0,1.0,1.0,2.0,,,,5.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,
