match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,description
10583828,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10583828,,,,,90,2.0,,1,,,substitution,121312137.0,True,True,injury,,,,,,,
10583828,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,
10583828,,,,,87,,,4,,,card,120458927.0,,True,yellow,,Nawaf Al Qamiri,Foul,False,1398859.0,Nawaf Al Qamiri,
10583828,,,,,86,,,5,,,substitution,121312110.0,False,False,regular,,,,,,,
10583828,,,,,85,,,6,,,substitution,121312109.0,False,True,regular,,,,,,,
10583828,,,,,83,,,8,,,card,120458917.0,,False,yellow,,Petros,Foul,False,552678.0,Mohammed Petros,
10583828,,,,,79,,,12,,,card,120458905.0,,True,yellow,,Collins Fai,Foul,False,336551.0,Collins Fai,
10583828,,,,,78,,,13,,,substitution,121312073.0,False,False,regular,,,,,,,
10583828,,,,,77,,,14,,,substitution,121312088.0,False,False,regular,,,,,,,
10583828,,,,,69,,,22,,,substitution,121312030.0,False,False,regular,,,,,,,
10583828,,1.0,0.0,,47,,,44,,,goal,165759441.0,,True,regular,,,,,243167.0,Dener,
10583828,,,,,46,,,45,,,substitution,121311999.0,False,True,regular,,,,,,,
10583828,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10583828,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,,,,
10583828,,,,,37,,,9,,,inGamePenalty,118406079.0,,False,missed,,,goalkeeperSave,,880790.0,Mourad Batna,Goalkeeper save
