match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_wonTackle,stat_blockedScoringAttempt,stat_outfielderBlock,stat_penaltyConceded,stat_goalAssist,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_totalOffside
10583828,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,26.0,13.0,20.0,7.0,6.0,7.0,7.0,19.0,1.0,1.0,2.0,16.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,90.0,44.0,8.0,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583828,home,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000,D,40,40,False,42.0,36.0,1.0,1.0,25.0,28.0,12.0,19.0,,1.0,,11.0,,,,,,,,,90.0,64.0,6.5,17.0,0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10583828,home,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800,D,4,4,False,28.0,25.0,6.0,5.0,17.0,17.0,8.0,11.0,2.0,3.0,6.0,4.0,,,,,,,,,90.0,37.0,7.1,3.0,0,,,2.0,,,1.0,1.0,,2.0,Abdulkarim Al Sulaima,,1.0,,,,,,,,,,,,,,,,
10583828,home,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000,D,19,19,False,20.0,15.0,5.0,2.0,13.0,15.0,2.0,5.0,,2.0,2.0,1.0,2.0,,,,,,,,90.0,30.0,6.6,5.0,1,,,1.0,,,1.0,,,1.0,Hassan Al-Jubairi,,,1.0,1.0,1.0,,,,,,,,,,,,,
10583828,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,23,23,False,11.0,8.0,,,5.0,6.0,4.0,7.0,,4.0,7.0,1.0,1.0,,,,,,,,89.0,42.0,7.1,12.0,2,2.0,1.0,9.0,1.0,2.0,,2.0,2.0,2.0,Nawaf Al Qamiri,,,1.0,,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,
10583828,home,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,15.0,11.0,2.0,1.0,5.0,6.0,6.0,9.0,,1.0,,,,,,,,,,,45.0,22.0,6.6,7.0,0,,,3.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,
10583828,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,36.0,30.0,2.0,1.0,18.0,20.0,12.0,17.0,1.0,4.0,5.0,9.0,,,,,,,,,90.0,55.0,7.1,11.0,1,1.0,,6.0,,2.0,2.0,3.0,2.0,2.0,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,
10583828,home,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800,M,8,8,False,42.0,35.0,4.0,1.0,14.0,19.0,21.0,23.0,2.0,6.0,3.0,3.0,2.0,,,,,,,,90.0,58.0,7.4,9.0,3,,,3.0,,1.0,2.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,
10583828,home,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,10,10,False,43.0,35.0,2.0,1.0,9.0,12.0,28.0,34.0,3.0,8.0,,5.0,,,,,,,,,90.0,62.0,7.3,13.0,0,3.0,2.0,5.0,1.0,5.0,,2.0,,,,,1.0,,,,,2.0,,3.0,,4.0,,,,,,,
10583828,home,Al Tai,Guy Mbenza,guy-mbenza,G. Mbenza,F,9,182.0,384,M,979125,EUR,954547200,F,9,9,False,15.0,8.0,,,2.0,3.0,6.0,12.0,4.0,5.0,,1.0,,,,,,,,,86.0,23.0,6.6,10.0,3,,,11.0,,3.0,,,1.0,3.0,,,,1.0,,,,6.0,,1.0,,,2.0,,,,,,
