match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_fouls,captain,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_challengeLost,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_totalCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goodHighClaim,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_goals
11370013,home,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,False,21.0,8.0,20.0,7.0,2.0,4.0,6.0,17.0,6.0,8.0,1.0,4.0,2.0,1.0,1.0,90.0,33.0,7.2,13.0,0.00158166,0,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370013,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,False,21.0,12.0,8.0,3.0,9.0,11.0,3.0,10.0,3.0,1.0,,,,,,80.0,28.0,6.3,10.0,0.0107424,0,,1.0,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
11370013,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,24.0,10.0,8.0,3.0,7.0,10.0,3.0,14.0,8.0,5.0,,,,,,90.0,38.0,6.8,15.0,0.00051474,0,,3.0,4.0,6.0,1.0,,True,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11370013,home,KV Kortrijk,Ryotaro Tsunoda,,,tsunoda-ryotaro,R. Tsunoda,D,22,183,198,M,1083801,EUR,930441600,D,33,33,False,27.0,20.0,11.0,5.0,5.0,5.0,15.0,22.0,8.0,2.0,,,,,,90.0,46.0,6.8,11.0,0.0203005,0,,3.0,5.0,5.0,,1.0,,3.0,,,2.0,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
11370013,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,M,2,2,False,12.0,9.0,3.0,,3.0,4.0,6.0,10.0,1.0,1.0,,,,,,70.0,33.0,6.6,10.0,0.00349247,0,,,1.0,3.0,1.0,1.0,,,,,1.0,,,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,
11370013,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,29.0,22.0,3.0,1.0,10.0,12.0,12.0,18.0,3.0,4.0,,,,,,80.0,49.0,7.2,12.0,0.0482319,0,,1.0,4.0,6.0,2.0,,,2.0,1.0,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,
11370013,home,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,False,28.0,18.0,3.0,1.0,8.0,11.0,10.0,20.0,1.0,12.0,,,,,,90.0,53.0,6.4,22.0,0.0161902,0,,1.0,10.0,6.0,1.0,1.0,,,3.0,,4.0,1.0,2.0,2.0,1.0,,3.0,4.0,,1.0,,,,,,,,,,,
11370013,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,False,24.0,15.0,2.0,,4.0,5.0,13.0,25.0,1.0,5.0,,,,,,90.0,60.0,6.6,27.0,0.0685011,0,,,7.0,5.0,,1.0,,1.0,1.0,,4.0,,2.0,2.0,3.0,,6.0,3.0,1.0,,2.0,,,,,,,,,,
11370013,home,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,F,14,14,False,13.0,9.0,1.0,,4.0,5.0,5.0,8.0,3.0,4.0,,,,,,71.0,22.0,6.7,4.0,0.0072123,0,,,3.0,3.0,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11370013,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,23.0,10.0,5.0,1.0,5.0,7.0,5.0,16.0,,1.0,,,,,,65.0,31.0,6.5,15.0,0.00494374,1,,3.0,5.0,5.0,,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,0.0333,0.1865,,,,,,,
