match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,captain,player_firstName,player_lastName,stat_wonContest,stat_accurateCross,stat_bigChanceMissed,stat_keyPass,stat_outfielderBlock,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_clearanceOffLine
11067397,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,22.0,10.0,18.0,7.0,5.0,9.0,5.0,13.0,5.0,3.0,1.0,1.0,90.0,26.0,6.4,12.0,0.0,0.0,0.00241872,0,-0.1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067397,home,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,16,16,False,25.0,21.0,3.0,2.0,11.0,13.0,10.0,13.0,8.0,,,,90.0,62.0,6.6,15.0,0.0948,0.2222,0.00967904,3,,1.0,3.0,2.0,9.0,8.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11067397,home,Coritiba,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,5,5,False,27.0,20.0,4.0,3.0,11.0,14.0,9.0,13.0,10.0,,,,90.0,36.0,6.4,7.0,0.0379,0.0,0.00241402,1,,,3.0,2.0,7.0,3.0,2.0,,,1.0,,4.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
11067397,home,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,19.0,16.0,1.0,,14.0,16.0,2.0,3.0,3.0,,,,90.0,26.0,6.4,3.0,0.0,0.0,0.00332219,0,,,,2.0,3.0,2.0,1.0,,,,,7.0,,,,,,,2.0,,True,,,,,,,,,,,,,
11067397,home,Coritiba,Thiago Dombroski,thiago-dombroski,T. Dombroski,D,55,190,95,M,1134106,EUR,1024531200,D,55,55,False,32.0,19.0,14.0,6.0,7.0,9.0,12.0,23.0,3.0,,,,57.0,37.0,6.6,14.0,0.0,0.0,0.00543758,0,,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,,,,,1.0,,1.0,,,Thiago Dombroski,,1.0,,,,,,,,,,
11067397,home,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,False,25.0,20.0,2.0,1.0,8.0,8.0,12.0,18.0,7.0,,,,77.0,44.0,6.6,10.0,0.0194,0.0,0.014148,1,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,
11067397,home,Coritiba,Gabriel Boschilia,gabriel-boschilia,G. Boschilia,M,29,173,451,M,358540,EUR,825984000,M,35,35,False,12.0,11.0,1.0,,2.0,3.0,11.0,15.0,3.0,,,,64.0,31.0,7.2,9.0,0.5205,0.089,0.059772,2,,6.0,1.0,,5.0,6.0,1.0,1.0,1.0,,2.0,,,3.0,1.0,,2.0,3.0,1.0,,,,,,2.0,1.0,2.0,,,,,,,
11067397,home,Coritiba,Liziero,liziero,Liziero,M,28,175,748,M,822510,EUR,886809600,M,31,31,False,26.0,21.0,6.0,4.0,4.0,6.0,17.0,21.0,3.0,,,,90.0,42.0,6.7,9.0,0.0,0.0,0.0133482,0,,1.0,,,6.0,4.0,2.0,,4.0,,,1.0,,1.0,1.0,,1.0,,3.0,,,,,3.0,,,1.0,1.0,,,,,,
11067397,home,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,35.0,29.0,2.0,1.0,9.0,10.0,20.0,26.0,3.0,,,,90.0,54.0,6.8,13.0,0.0,0.0,0.0494188,0,,1.0,2.0,,5.0,5.0,,1.0,1.0,,,3.0,2.0,3.0,2.0,,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,
11067397,home,Coritiba,Robson,robson,Robson,F,11,179,708,M,850987,EUR,675561600,M,30,30,False,25.0,14.0,,,6.0,9.0,8.0,17.0,5.0,,,,64.0,42.0,6.5,19.0,0.0,0.0,0.01174,0,,1.0,3.0,,9.0,5.0,2.0,3.0,1.0,,,1.0,,3.0,2.0,,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,
