match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_challengeLost,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,captain,stat_outfielderBlock,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_lastManTackle
12501554,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,29.0,16.0,2.0,,0.0,3.0,6.0,13.0,24.0,1.0,8.0,,,,84.0,55.0,7.6,25.0,0.0937134,1,,,,1.0,1.0,3.0,7.0,9.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,4.0,,,2.0,1.0,0.0067,,,,,,,,,,1.0,,,
12501554,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,True,7.0,5.0,,,0.0,3.0,4.0,3.0,4.0,,3.0,,,,25.0,27.0,6.8,7.0,0.00901774,0,,,,1.0,,1.0,1.0,3.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
12501554,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,,1.0,,,,20.0,9.0,6.3,5.0,0.00056753,0,,,,,2.0,1.0,4.0,1.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186,648,M,920744,EUR,905126400,F,17,17,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,1.0,,,,10.0,4.0,6.6,1.0,0.00674044,0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Jacopo Bacci,jacopo-bacci,J. Bacci,M,21,173,91,M,1163081,EUR,1119139200,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183,218,M,1397346,EUR,1143590400,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,31.0,18.0,22.0,9.0,0.0,10.0,13.0,8.0,18.0,4.0,20.0,1.0,2.0,2.0,90.0,53.0,7.4,13.0,0.00388853,0,0.1526,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,
12501554,away,Cagliari,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,False,42.0,30.0,12.0,3.0,0.0,22.0,28.0,8.0,14.0,3.0,5.0,,,,72.0,56.0,6.5,14.0,0.00602795,0,,José,Luis Palomino,,1.0,,3.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,38.0,31.0,5.0,1.0,0.0,27.0,29.0,4.0,9.0,6.0,7.0,,,,90.0,52.0,7.0,8.0,0.00390262,0,,,,,3.0,3.0,5.0,6.0,,,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,yerrymina,,,,,,,,,
12501554,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,40.0,31.0,6.0,2.0,0.0,25.0,28.0,6.0,12.0,3.0,4.0,,,,90.0,46.0,6.6,9.0,0.00477966,0,,,,,4.0,,6.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,29.0,22.0,2.0,1.0,0.0,15.0,19.0,7.0,11.0,2.0,2.0,,,,90.0,50.0,6.6,14.0,0.0172097,1,,,,1.0,3.0,,9.0,4.0,2.0,1.0,3.0,2.0,2.0,,,3.0,1.0,2.0,,1.0,0.0471,,,,,,,,,,,,,
12501554,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,32.0,21.0,5.0,1.0,0.0,14.0,17.0,7.0,16.0,2.0,8.0,,,,90.0,48.0,7.1,15.0,0.00733117,0,,,,1.0,3.0,5.0,6.0,9.0,1.0,,4.0,3.0,,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,1.0
12501554,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,27.0,18.0,7.0,1.0,0.0,10.0,13.0,8.0,14.0,1.0,,,,,82.0,37.0,6.4,10.0,0.08161,1,,,,,1.0,,3.0,3.0,1.0,,2.0,,,1.0,,,,1.0,,1.0,0.0227,,,,,,,,,,,,,
12501554,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,31.0,18.0,5.0,,0.0,11.0,16.0,7.0,19.0,1.0,5.0,,,,90.0,58.0,6.8,23.0,0.00824999,1,,,,4.0,1.0,2.0,3.0,5.0,,,3.0,3.0,2.0,,2.0,,,,,,0.0141,,1.0,1.0,,,,,,,,,,
12501554,away,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,F,10,10,False,18.0,12.0,2.0,1.0,0.0,4.0,4.0,8.0,18.0,,2.0,,,,59.0,31.0,6.7,13.0,0.0425285,2,,,,4.0,1.0,2.0,6.0,5.0,,,1.0,,,2.0,2.0,3.0,,,1.0,1.0,0.0475,True,,1.0,,,,,,,,,,
12501554,away,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,False,5.0,2.0,1.0,,0.0,1.0,1.0,2.0,5.0,,1.0,,,,59.0,14.0,6.4,8.0,0.0164887,0,,,,1.0,1.0,,7.0,1.0,,,,,2.0,1.0,2.0,3.0,1.0,1.0,,,,,,,LuvumboZito,1.0,,,,,,,,
12501554,away,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,10.0,5.0,,,0.0,2.0,3.0,3.0,7.0,,,,,,82.0,22.0,7.0,10.0,0.00915494,1,,,,,4.0,4.0,7.0,8.0,1.0,1.0,,,4.0,3.0,1.0,1.0,,1.0,1.0,,0.0219,,,,,,,1.0,,0.038,,,,
12501554,away,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,8.0,5.0,,,0.0,,1.0,6.0,8.0,,,,,,31.0,13.0,6.6,5.0,0.0937055,0,,,,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,
12501554,away,Cagliari,Florinel Coman,florinel-coman,F. Coman,M,7,182,5227,M,794254,EUR,892166400,F,9,9,True,10.0,7.0,,,0.0,2.0,3.0,5.0,7.0,1.0,1.0,,,,31.0,16.0,6.7,4.0,0.00430614,1,,,,,,1.0,2.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,0.1077,,,,,,,,,,,,,
12501554,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,True,13.0,9.0,6.0,2.0,0.0,7.0,9.0,2.0,6.0,,2.0,,,,18.0,17.0,6.6,6.0,0.00055467,0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,4.0,2.0,,,0.0,1.0,2.0,2.0,3.0,,,,,,8.0,5.0,6.6,2.0,0.0082298,0,,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12501554,away,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,,,8.0,6.0,6.5,2.0,0.00048221,0,,,,,3.0,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501554,away,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
