match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
11369956,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,27.0,17.0,5.0,2.0,3.0,6.0,14.0,21.0,3.0,,,,90.0,48.0,7.2,18.0,0.0176853,3,,9.0,5.0,13.0,7.0,1.0,1.0,5.0,,1.0,,,2.0,2.0,0.2069,0.3406,,1.0,,4.0,,,2.0,,1.0,,1.0,1.0
11369956,home,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,True,19.0,13.0,4.0,3.0,5.0,7.0,8.0,12.0,1.0,,,,64.0,33.0,7.0,9.0,0.0263796,1,,2.0,,2.0,6.0,,,,,,2.0,,4.0,,0.0056,,,,,3.0,,,1.0,1.0,,,,
11369956,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,True,7.0,5.0,2.0,1.0,1.0,2.0,4.0,8.0,1.0,,,,23.0,18.0,6.5,7.0,0.00385765,1,,4.0,,6.0,2.0,1.0,,1.0,,,2.0,2.0,,,0.0179,,,,,,3.0,,,,1.0,1.0,,
11369956,home,KV Kortrijk,Jonathan Afolabi,,,jonathan-afolabi,J. Afolabi,F,9,176,196,M,921184,EUR,947808000,F,9,9,True,1.0,1.0,,,,,2.0,3.0,,,,,23.0,7.0,6.6,3.0,0.0179461,0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,2.0,2.0,1.0,,1.0,,,1.0,
11369956,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,70,70,True,2.0,2.0,,,,,2.0,2.0,,,,,8.0,3.0,6.5,,0.00412783,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11369956,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,home,KV Kortrijk,Mark Mampasi,,,mark-mampasi,M. Mampasi,D,18,185,119,M,998740,EUR,1047427200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,home,KV Kortrijk,Martin Wasinski,Martin Wasinski,,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,home,KV Kortrijk,Djiby Seck,Djibi Seck,,djiby-seck,D. Seck,F,,175,36,M,1526108,EUR,1078617600,F,76,76,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,home,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,away,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,28.0,16.0,15.0,3.0,15.0,19.0,1.0,9.0,5.0,,2.0,3.0,90.0,39.0,7.3,12.0,0.00039814,0,0.4365,,2.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,
11369956,away,Oud-Heverlee Leuven,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,38.0,30.0,3.0,3.0,18.0,21.0,12.0,18.0,2.0,,,,45.0,50.0,6.9,11.0,0.0038098,0,,,2.0,3.0,3.0,,,,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,
11369956,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,57.0,45.0,10.0,4.0,37.0,43.0,8.0,14.0,1.0,,,,90.0,65.0,6.9,13.0,0.00190491,0,,1.0,2.0,2.0,3.0,,,3.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,
11369956,away,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,61.0,49.0,12.0,7.0,37.0,44.0,12.0,17.0,5.0,,,,90.0,82.0,8.0,12.0,0.0129067,1,,2.0,7.0,3.0,10.0,,,8.0,,6.0,1.0,,3.0,1.0,0.046,,,,,,,,1.0,,,,,
11369956,away,Oud-Heverlee Leuven,Florian Miguel,,,florian-miguel,F. Miguel,D,12,179,53,M,777067,EUR,841536000,D,18,18,False,30.0,15.0,9.0,1.0,9.0,13.0,7.0,19.0,2.0,,,,90.0,52.0,7.0,20.0,0.0499665,0,,2.0,1.0,5.0,5.0,,,4.0,,,3.0,2.0,1.0,3.0,,,,,,,2.0,1.0,,2.0,,,,
11369956,away,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,26.0,19.0,2.0,1.0,3.0,4.0,17.0,27.0,3.0,,,,90.0,46.0,6.9,18.0,0.0825874,1,,,2.0,7.0,5.0,4.0,1.0,,1.0,2.0,2.0,,1.0,1.0,0.0263,0.0325,,2.0,,3.0,5.0,1.0,,1.0,,,,
11369956,away,Oud-Heverlee Leuven,Youssef Maziz,,,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,88,88,False,23.0,15.0,3.0,1.0,6.0,7.0,11.0,20.0,5.0,,,,84.0,38.0,7.2,13.0,0.232505,3,,,,,2.0,,1.0,,,1.0,1.0,,,,0.153,0.0307,,1.0,1.0,2.0,4.0,2.0,,1.0,,2.0,,
11369956,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,41.0,29.0,5.0,2.0,16.0,19.0,13.0,22.0,8.0,,,,90.0,57.0,6.9,18.0,0.020973,0,,6.0,3.0,11.0,5.0,,,3.0,2.0,,2.0,2.0,,2.0,,,,1.0,,2.0,,,,,2.0,,,
11369956,away,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,F,15,15,False,11.0,9.0,2.0,1.0,2.0,4.0,7.0,8.0,5.0,,,,59.0,27.0,6.5,9.0,0.0250351,0,,,,6.0,4.0,1.0,,,,,3.0,1.0,,1.0,,,,4.0,1.0,2.0,1.0,,,,1.0,,,
11369956,away,Oud-Heverlee Leuven,Mathieu Maertens,,,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,8.0,5.0,,,,,5.0,9.0,,,,,59.0,18.0,6.6,7.0,0.0601269,1,,1.0,2.0,4.0,3.0,,,,,,1.0,,,1.0,0.0424,,True,1.0,,1.0,1.0,,1.0,,1.0,,,
11369956,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,,,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,False,24.0,14.0,6.0,1.0,2.0,4.0,13.0,23.0,5.0,,,,69.0,35.0,6.6,14.0,0.136821,1,,1.0,1.0,4.0,2.0,,,,,,1.0,1.0,,1.0,0.0834,,,1.0,,,3.0,1.0,,2.0,1.0,1.0,2.0,
11369956,away,Oud-Heverlee Leuven,Raz Shlomo,Raz,Shlomo,raz-shlomo,R. Shlomo,D,13,188,104,M,861825,EUR,934502400,D,3,3,True,23.0,16.0,5.0,2.0,13.0,15.0,3.0,8.0,2.0,,,,45.0,39.0,6.4,12.0,0.00659018,0,,,,3.0,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,
11369956,away,Oud-Heverlee Leuven,Richie Sagrado,Richie Sagrado,,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,D,52,52,True,1.0,,,,,,,2.0,,,,,31.0,11.0,6.6,6.0,0.00030568,0,,,1.0,3.0,3.0,1.0,,,,,1.0,1.0,,,,,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,
11369956,away,Oud-Heverlee Leuven,Nathaniel Opoku,Nathaniel Opoku,,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,True,9.0,5.0,1.0,,2.0,3.0,3.0,7.0,2.0,,,,31.0,19.0,6.5,9.0,0.0025952,0,,1.0,3.0,5.0,5.0,,,1.0,,,,,,2.0,,,,2.0,2.0,2.0,1.0,,,,2.0,,2.0,
11369956,away,Oud-Heverlee Leuven,Joren Dom,,,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,5.0,3.0,2.0,,2.0,2.0,1.0,3.0,1.0,,,,21.0,7.0,6.4,3.0,0.0020333,0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,
11369956,away,Oud-Heverlee Leuven,Nachon Nsingi,Nachon Nsingi,,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,10.0,8.0,6.9,1.0,0.0144748,0,,,,,3.0,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,,1.0,
11369956,away,Oud-Heverlee Leuven,Maxence Prévot,,,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,away,Oud-Heverlee Leuven,Pierre-Yves Ngawa,,,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,away,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369956,away,Oud-Heverlee Leuven,Jonatan Braut Brunes,,,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
