match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_fouls,stat_keyPass,captain,stat_interceptionWon,stat_errorLeadToAGoal,stat_wasFouled,player_firstName,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_dispossessed,stat_totalOffside,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot
12530810,home,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,False,42.0,30.0,18.0,6.0,0.0,28.0,30.0,2.0,12.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,90.0,49.0,6.2,13.0,0.00051657,0,-0.0489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185.0,45,M,893009,EUR,721785600,D,4,4,False,33.0,30.0,,,0.0,14.0,15.0,18.0,20.0,5.0,2.0,1.0,3.0,,,,90.0,54.0,6.9,4.0,0.171181,0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,37.0,29.0,3.0,1.0,0.0,23.0,26.0,6.0,11.0,2.0,,6.0,6.0,,,,90.0,49.0,6.0,8.0,0.00654712,0,,,,1.0,1.0,2.0,,,,1.0,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192.0,199,M,1562294,EUR,1144627200,D,15,15,False,69.0,60.0,4.0,,0.0,43.0,47.0,17.0,22.0,3.0,,3.0,2.0,,,,90.0,82.0,6.8,9.0,0.00421077,1,,,,2.0,2.0,5.0,,1.0,2.0,1.0,,,2.0,,1.0,Hamza Güreler,1.0,1.0,1.0,0.1064,,,,,,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178.0,140,M,248529,EUR,687052800,D,6,6,False,35.0,25.0,7.0,3.0,0.0,18.0,21.0,10.0,21.0,4.0,,5.0,3.0,,,,90.0,56.0,7.0,17.0,0.34601,0,,7.0,3.0,,2.0,3.0,2.0,,,3.0,3.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,False,26.0,24.0,,,0.0,10.0,11.0,16.0,18.0,5.0,1.0,,4.0,,,,86.0,40.0,6.8,7.0,0.0647432,0,,3.0,2.0,,,5.0,,,2.0,2.0,2.0,,,,2.0,,,,2.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,2,2,False,56.0,51.0,9.0,6.0,0.0,24.0,25.0,27.0,31.0,2.0,1.0,2.0,4.0,,,,90.0,63.0,7.3,5.0,0.167391,0,,,,,1.0,4.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530810,home,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187.0,618,M,972410,EUR,842400000,M,13,13,False,36.0,29.0,3.0,2.0,0.0,13.0,13.0,16.0,24.0,9.0,1.0,3.0,6.0,,,,90.0,63.0,7.0,14.0,0.0298467,1,,1.0,,1.0,1.0,9.0,,,5.0,2.0,2.0,,3.0,,3.0,,,,3.0,0.0175,4.0,,1.0,,,,1.0,0.1639,,,,,,,,,,
12530810,home,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177.0,284,M,831930,EUR,891388800,F,18,18,False,20.0,16.0,2.0,,0.0,6.0,8.0,10.0,12.0,1.0,,,4.0,,,,60.0,34.0,6.6,11.0,0.0102961,0,,,,,,2.0,,,,,,,1.0,,1.0,Patryk,,,,,,,2.0,1.0,6.0,Szysz,,,,,,,,,,,,
12530810,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183.0,13169,M,558738,EUR,804556800,F,9,9,False,20.0,16.0,1.0,,0.0,6.0,6.0,10.0,14.0,4.0,,1.0,3.0,,,,90.0,45.0,8.1,9.0,0.00436775,13,,,,2.0,5.0,7.0,,,,1.0,1.0,,1.0,,3.0,,2.0,5.0,,3.0401,1.0,1.0,,,2.0,,5.0,2.5431,pjona_9,3.0,2.0,,,,,,,
