match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_bigChanceMissed
11369467,home,Celta Vigo,Raúl García,raul-garcia,R. García,G,25,188,24,M,1484959,EUR,948931200,G,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,home,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,1114427,EUR,1010361600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,home,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,
11369467,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,37.0,22.0,19.0,5.0,18.0,20.0,4.0,17.0,1.0,13.0,1.0,2.0,2.0,,90.0,46.0,7.1,15.0,0.00239168,0,0.1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,39,39,False,24.0,19.0,2.0,,8.0,10.0,11.0,14.0,1.0,4.0,,,,,45.0,41.0,6.5,11.0,0.0124722,0,,,5.0,3.0,,1.0,,,2.0,2.0,,,,1.0,2.0,,1.0,2.0,,,Jon Aramburu,,,,,ElBufalo,,,,,,,,
11369467,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,60.0,51.0,2.0,,33.0,38.0,18.0,22.0,9.0,4.0,,,,,90.0,79.0,7.5,10.0,0.31202,0,,,3.0,2.0,,,,,1.0,1.0,1.0,,5.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,True,,,,,,,
11369467,away,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,51.0,45.0,4.0,1.0,35.0,36.0,10.0,15.0,4.0,3.0,,,,,90.0,59.0,7.0,6.0,0.00301433,0,,,2.0,2.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,lenormand_r,,,,,,,,
11369467,away,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,51.0,39.0,10.0,2.0,29.0,31.0,10.0,20.0,5.0,1.0,,,,,90.0,59.0,6.8,12.0,0.00250719,0,,,2.0,2.0,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,False,11.0,8.0,1.0,1.0,4.0,6.0,4.0,7.0,2.0,2.0,,,,,39.0,23.0,6.7,11.0,0.00133684,0,,2.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,42.0,29.0,4.0,2.0,13.0,16.0,17.0,28.0,2.0,5.0,,,,,90.0,63.0,7.7,20.0,0.194681,2,,2.0,8.0,7.0,,4.0,,2.0,4.0,1.0,1.0,1.0,,3.0,3.0,1.0,,,0.0709,1.0,,,,1.0,0.2862,,,1.0,1.0,1.0,1.0,1.0,,
11369467,away,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,False,33.0,21.0,4.0,1.0,11.0,15.0,10.0,18.0,1.0,7.0,,,,,65.0,46.0,6.7,14.0,0.00445759,0,,,4.0,5.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,False,47.0,39.0,4.0,2.0,21.0,26.0,18.0,23.0,2.0,7.0,,,,,78.0,63.0,7.3,12.0,0.00760228,1,,2.0,4.0,9.0,1.0,2.0,,3.0,,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.0075,1.0,,,1.0,,,,,,,,,,1.0,
11369467,away,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,1134396,EUR,994982400,F,28,28,False,20.0,17.0,,,6.0,7.0,11.0,13.0,1.0,2.0,,,,,64.0,35.0,6.7,7.0,0.00672872,2,,,7.0,4.0,2.0,1.0,,1.0,3.0,,2.0,1.0,,2.0,2.0,1.0,,,0.2454,,Jon Magunacelaya,,1.0,,,,,,,,,,,
11369467,away,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,False,16.0,13.0,,,6.0,7.0,7.0,11.0,,3.0,,,,,90.0,35.0,7.0,11.0,0.0489659,1,,2.0,13.0,8.0,,3.0,,2.0,5.0,1.0,1.0,2.0,,3.0,5.0,,2.0,7.0,0.4365,2.0,,,,1.0,0.5076,,,,,,,,,1.0
11369467,away,Real Sociedad,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,17,17,True,30.0,22.0,3.0,2.0,11.0,12.0,11.0,18.0,1.0,5.0,,,,,51.0,53.0,7.1,13.0,0.00631465,0,,,3.0,4.0,,2.0,1.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,kierantierney1,,,,,,,,
11369467,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,True,17.0,16.0,1.0,,11.0,11.0,5.0,7.0,,6.0,,,,,45.0,31.0,6.9,5.0,0.00400037,0,,1.0,2.0,4.0,,,,1.0,1.0,1.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,8,8,True,17.0,12.0,2.0,,7.0,7.0,5.0,10.0,,2.0,,,,,25.0,19.0,6.7,5.0,0.00699439,0,,,2.0,6.0,,1.0,,,,4.0,,1.0,,1.0,,,,2.0,,,,,,,,mikelmerino,,,,,,,,
11369467,away,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,1.0,,,,,26.0,11.0,6.5,4.0,0.002722,0,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,mikel10oyar,,,,,,,,
11369467,away,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,M,12,12,True,6.0,4.0,,,4.0,5.0,,2.0,,1.0,,,,,12.0,11.0,6.5,5.0,0.0001249,0,,1.0,3.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,Arsen Zakharyan,,,,,zaha47,,,,,,,,
11369467,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Unai Marrero,,,,,,,,,,,,,
11369467,away,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jon Martín,,,,,,,,,,,,,
11369467,away,Real Sociedad,Iñaki Rupérez,inaki-ruperez,I. Rupérez,D,2,177,78,M,1657024,EUR,1041897600,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369467,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Pablo Marín,,,,,,,,,,,,,
11369467,away,Real Sociedad,André Silva,andre-silva,A. Silva,F,9,185,5803,M,190159,EUR,815616000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,,,,,,,,
11369467,away,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
