match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,captain,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_punches,stat_errorLeadToAShot
11352452,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,26.0,26.0,1.0,1.0,25.0,25.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,2.0,2.0,90.0,44.0,7.1,0.00022521,0,0.0981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352452,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,D,13,13,False,79.0,67.0,3.0,,21.0,26.0,52.0,69.0,1.0,3.0,,4.0,,,,,90.0,115.0,8.4,0.641549,4,,pascalgross65,1.0,16.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,24.0,0.3177,0.6576,6.0,,,,,,,,,,,
11352452,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,117.0,106.0,3.0,2.0,55.0,59.0,52.0,59.0,3.0,10.0,,7.0,4.0,,,,90.0,131.0,7.4,0.120595,1,,,,1.0,1.0,4.0,,,,,,1.0,,,,3.0,1.0,1.0,12.0,0.0811,,1.0,1.0,2.0,1.0,1.0,,,,,,,
11352452,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,141.0,131.0,8.0,5.0,75.0,79.0,56.0,62.0,3.0,5.0,1.0,8.0,,,,,85.0,146.0,7.4,0.0490876,0,,,,,,1.0,,,,,,,,,,2.0,1.0,,11.0,,,2.0,1.0,,,,True,,,,,,
11352452,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,D,6,6,False,42.0,40.0,1.0,1.0,17.0,17.0,24.0,30.0,,2.0,,6.0,,,,,59.0,59.0,7.2,0.214923,1,,,,5.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,8.0,0.035,0.2052,3.0,1.0,,,,,,,,,,
11352452,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,81.0,79.0,2.0,1.0,52.0,53.0,27.0,28.0,1.0,2.0,,4.0,,,,,59.0,84.0,7.0,0.0286671,0,,carlos_baleba,,,,1.0,,,,,,,,,,1.0,,,2.0,,,1.0,,1.0,1.0,,,,,,,,
11352452,home,Brighton & Hove Albion,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1881,M,341589,EUR,820454400,M,8,8,False,33.0,28.0,3.0,2.0,20.0,23.0,8.0,10.0,,1.0,,2.0,,,,,45.0,43.0,6.6,0.00747976,2,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,,,,2.0,8.0,0.1145,,,,,,,,,,,,,
11352452,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,24,24,False,32.0,29.0,,,6.0,8.0,24.0,28.0,1.0,2.0,,3.0,,,,,90.0,48.0,7.3,0.216396,3,,simon.adingra,,4.0,1.0,8.0,3.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,12.0,0.6228,1.486,4.0,2.0,1.0,,,,,,1.0,2.0,,
11352452,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,False,33.0,28.0,,,7.0,8.0,21.0,25.0,,,,2.0,,,,,45.0,41.0,6.6,0.0728717,1,,,,,,3.0,2.0,1.0,,,,1.0,,,,,,1.0,10.0,0.041,,1.0,,,,,,,,,,,
11352452,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,M,9,9,False,32.0,27.0,1.0,1.0,7.0,7.0,20.0,26.0,4.0,8.0,,2.0,1.0,,,,90.0,55.0,7.4,0.193954,4,,joaopedro,,1.0,,10.0,5.0,4.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,2.0,15.0,0.3685,0.1699,1.0,2.0,1.0,,,,,,,,,
