match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_outfielderBlock,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_goalAssist,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_hitWoodwork
10406767,home,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28590,M,978521,EUR,977529600,F,7,7,False,22.0,17.0,4.0,2.0,1.0,1.0,16.0,22.0,9.0,,2.0,,,,,90.0,45.0,6.8,16.0,6,,,2.0,2.0,4.0,4.0,4.0,1.0,,1.0,1.0,,3.0,1.0,,,,1.0,1.0,,2.0,2.0,2.0,,,,1.0,boniface_jrn,1.0,1.0,,,
10406767,home,Royale Union Saint-Gilloise,Simon Adingra,simon-adingra,S. Adingra,M,24,175,54789,M,1110842,EUR,1009843200,F,11,11,True,15.0,12.0,,,1.0,1.0,13.0,20.0,4.0,,,,,,,45.0,33.0,7.4,12.0,0,,,1.0,,3.0,2.0,4.0,3.0,,,,,1.0,6.0,,,,1.0,2.0,1.0,,,,,2.0,1.0,,simon.adingra,,,,,
10406767,home,Royale Union Saint-Gilloise,Arnaud Dony,arnaud-dony,A. Dony,D,85,170,79,M,1177319,EUR,1083974400,D,85,85,True,19.0,15.0,1.0,1.0,7.0,8.0,8.0,12.0,1.0,,4.0,,,,,33.0,25.0,6.2,7.0,1,Arnaud Dony,,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10406767,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,True,,,,,,,,,,,,,,,,12.0,2.0,6.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10406767,home,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406767,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406767,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406767,home,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7730,M,1127191,EUR,991094400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,Oussama El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,o.elazzouzi,,,,,
10406767,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,32.0,17.0,21.0,6.0,13.0,13.0,4.0,19.0,,,15.0,2.0,5.0,,,90.0,46.0,7.1,15.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10406767,away,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,36.0,24.0,14.0,4.0,11.0,16.0,13.0,20.0,4.0,,11.0,,,,,90.0,56.0,7.4,15.0,0,,,,3.0,8.0,,4.0,1.0,4.0,5.0,4.0,4.0,,,1.0,,,1.0,2.0,1.0,,,,True,,1.0,,,,,,,
10406767,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,29.0,21.0,5.0,2.0,16.0,20.0,5.0,9.0,1.0,,6.0,,,,,90.0,47.0,6.7,9.0,0,,,,1.0,2.0,,1.0,,11.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,39.0,33.0,7.0,4.0,25.0,27.0,8.0,12.0,2.0,,8.0,,,,,90.0,56.0,7.4,6.0,0,,,1.0,2.0,6.0,,,,2.0,6.0,2.0,2.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,19.0,10.0,2.0,1.0,6.0,9.0,7.0,14.0,3.0,,5.0,,,,,89.0,52.0,7.5,17.0,0,,,1.0,4.0,10.0,,3.0,1.0,3.0,4.0,5.0,1.0,2.0,4.0,1.0,,,,1.0,,,,,,3.0,,,,,1.0,,,
10406767,away,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,14,14,False,49.0,38.0,3.0,,19.0,22.0,19.0,27.0,8.0,3.0,10.0,,,,,90.0,76.0,7.8,13.0,1,,,2.0,,10.0,,3.0,2.0,2.0,3.0,7.0,2.0,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,
10406767,away,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,253,M,116604,EUR,724723200,M,8,8,False,41.0,29.0,6.0,2.0,17.0,24.0,12.0,17.0,3.0,,5.0,,,,,84.0,53.0,6.8,13.0,0,,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,644,M,863133,EUR,893030400,M,11,11,False,28.0,16.0,7.0,,5.0,10.0,11.0,19.0,8.0,1.0,5.0,,,,,90.0,72.0,8.1,27.0,2,,,1.0,,9.0,1.0,10.0,5.0,,4.0,3.0,,1.0,1.0,,,1.0,,2.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,
10406767,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,F,22,22,False,24.0,19.0,,,5.0,6.0,14.0,20.0,7.0,2.0,8.0,,,,,89.0,43.0,7.9,13.0,2,,,1.0,,5.0,,6.0,2.0,,,1.0,1.0,2.0,2.0,,,2.0,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,,,,
10406767,away,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,102,M,795056,EUR,919296000,F,21,21,False,15.0,11.0,,,6.0,9.0,5.0,6.0,6.0,1.0,2.0,,,,,62.0,23.0,6.5,9.0,1,,,2.0,2.0,3.0,,,,,,,,4.0,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,
10406767,away,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1060,M,328247,EUR,787536000,F,77,77,False,23.0,14.0,,,4.0,8.0,11.0,16.0,14.0,4.0,3.0,,,,,84.0,53.0,7.3,19.0,3,,,1.0,1.0,7.0,3.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,2.0,1.0,,,1.0,,1.0,,,,,,1.0
10406767,away,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185,960,M,1100456,EUR,1042675200,F,10,10,True,12.0,10.0,,,3.0,3.0,7.0,9.0,2.0,,1.0,,,,,28.0,16.0,7.0,4.0,0,Noah Ohio,,1.0,2.0,3.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,
10406767,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,M,61,61,True,3.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,,,,,16.0,4.0,6.6,1.0,0,Cihan Canak,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,194,M,1004222,EUR,982454400,F,17,17,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,16.0,4.0,6.5,1.0,0,Osher,Davida,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Ibe Hautekiet,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,8.0,4.0,6.5,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,1.0,,,,,1.0,,,2.0,2.0,1.0,,,,,9.0,3.0,6.3,1.0,0,Lucas Noubi,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406767,away,Standard Liège,Renaud Emond,renaud-emond,R. Emond,F,,186,108,M,331753,EUR,691891200,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
