match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,stat_aerialLost,stat_challengeLost,stat_penaltyConceded,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,player_lastName,stat_penaltyWon
12437652,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,,26.0,15.0,1.0,1.0,0.0,4.0,4.0,11.0,22.0,,5.0,,,,,,,,90.0,39.0,6.7,16.0,0.0746857,6,,,,2.0,2.0,4.0,1.0,,,,,,2.0,1.0,,,,,,,4.0,,,3.0,2.0,1.0,1.2448,1.1096,3.0,1.0,2.0,,
12437652,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,16,16,True,,9.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,1.0,,,,,,,,27.0,13.0,6.5,2.0,0.00416432,0,,1.0,,,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,,Fermín López,,1.0,,,,,,,,,,,,,,
12437652,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,True,,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,,,,,,13.0,4.0,6.6,,0.00010996,0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43738,M,gerardmaartin,1094827,EUR,1014681600,D,35,35,True,,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,,,1.0,3.0,,1.0,6.08e-06,0,,,,,,,,,,,,,,,,,Gerard,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,39072,M,PauVíctor,1031567,EUR,1006819200,F,18,18,True,,2.0,,,,0.0,,2.0,,,,,,,,,,,,1.0,3.0,,2.0,,0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Héctor Fort,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,alexxv_5,1142238,EUR,1082851200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Sergi Domínguez,sergi-dominguez,S. Domínguez,D,36,191,6186,M,sergidominguez_,1153335,EUR,1112313600,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Sergi Domínguez,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,PabloTorre,1082981,EUR,1049328000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1431,M,,1155116,EUR,1062374400,G,26,26,False,,28.0,14.0,22.0,8.0,0.0,6.0,9.0,8.0,19.0,2.0,10.0,1.0,2.0,,3.0,1.0,1.0,1.0,90.0,40.0,6.6,15.0,0.00597797,0,-0.3368,,,,,1.0,,,,,,,1.0,,,,Álex Padilla,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,False,,31.0,27.0,2.0,1.0,0.0,15.0,16.0,12.0,16.0,2.0,3.0,,,,,,,,90.0,46.0,6.3,6.0,0.00597081,0,,1.0,,,5.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,2.0,,,,,,,,,,,,,,
12437652,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,,44.0,39.0,7.0,5.0,0.0,31.0,33.0,8.0,12.0,5.0,7.0,,,,,,,,90.0,58.0,7.0,8.0,0.00635229,0,,1.0,,1.0,,3.0,,,,2.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,
12437652,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,811,M,,807648,EUR,790905600,D,5,5,False,,37.0,30.0,11.0,6.0,0.0,18.0,22.0,12.0,15.0,2.0,7.0,,,,,,,,90.0,55.0,7.0,10.0,0.00305875,1,,,,2.0,7.0,7.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,,1.0,,3.0,,,1.0,2.0,,1.0,,,0.0768,,,,,,
12437652,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,,18.0,16.0,,,0.0,6.0,6.0,11.0,13.0,2.0,1.0,,,,,,,,90.0,40.0,6.6,3.0,0.138707,0,,1.0,1.0,,6.0,3.0,,1.0,1.0,,2.0,2.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,
12437652,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,M,24,24,False,,22.0,20.0,,,0.0,12.0,14.0,8.0,9.0,,3.0,,,,,,,,78.0,32.0,6.6,4.0,0.0026426,2,,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,1.0,,0.0391,0.0186,,1.0,,,
12437652,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,504,M,,359742,EUR,734227200,M,6,6,False,,15.0,10.0,1.0,,0.0,8.0,11.0,2.0,4.0,,3.0,,,,,,,,63.0,18.0,6.4,5.0,0.028541,0,,,,,4.0,1.0,,,,,1.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,
12437652,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,,15.0,11.0,2.0,1.0,0.0,3.0,4.0,9.0,16.0,,2.0,,,,,,,,72.0,31.0,7.3,9.0,0.074232,1,,5.0,1.0,,6.0,5.0,,,1.0,2.0,2.0,1.0,3.0,3.0,,1.0,,1.0,2.0,,,,,,,,0.0249,,,1.0,,,1.0
12437652,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,,19.0,16.0,3.0,1.0,0.0,7.0,7.0,9.0,13.0,1.0,,,,,,,,,62.0,28.0,7.0,8.0,0.0204278,1,,1.0,,1.0,2.0,3.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,,1.0,1.0,0.7884,0.7885,,,,,
12437652,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,,18.0,13.0,1.0,,0.0,3.0,4.0,10.0,19.0,,2.0,,,,,,,,90.0,42.0,6.7,18.0,0.239668,3,,5.0,,,6.0,6.0,3.0,5.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,3.0,3.0,,2.0,,,0.0958,,,1.0,,,
12437652,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,F,9,9,False,True,14.0,9.0,1.0,1.0,0.0,2.0,3.0,7.0,11.0,1.0,2.0,,,,,,,,78.0,25.0,6.4,12.0,0.0138763,0,,,,4.0,9.0,5.0,2.0,2.0,,,1.0,,,,2.0,1.0,,5.0,,,3.0,,,,,,,,,,,,
12437652,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,20,20,True,,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,,28.0,5.0,6.4,,0.00466554,0,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,,1495844,EUR,1068681600,M,31,31,True,,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,1.0,,,,,,,,27.0,11.0,6.6,2.0,0.00351623,0,,,,,1.0,2.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,23,23,True,,8.0,5.0,,,0.0,,1.0,5.0,8.0,,1.0,,,,,,,,18.0,13.0,6.2,7.0,0.0224442,0,,1.0,,,4.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437652,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,21,21,True,,10.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,6.0,,1.0,,,,,,,,12.0,13.0,6.7,1.0,0.00260599,0,,,,,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12437652,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,True,,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,12.0,4.0,6.4,1.0,0.0002744,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Oier Gastesi,oier-gastesi,O. Gastesi,G,1,190,30,M,,1391376,EUR,1067472000,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Unai Eguíluz,unai-eguiluz,U. Eguíluz,D,29,186,152,M,,1391374,EUR,1016496000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1918,M,,1398511,EUR,1024704000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Adama Boiro,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437652,away,Athletic Club,Javier Martón,javier-marton-anso,J. Martón,F,20,180,257,M,,1082215,EUR,925948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
