match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,captain,stat_lastManTackle,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
15197292,home,Manchester United,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27453,M,964753,EUR,1026000000,G,31,31,False,29.0,25.0,7.0,4.0,0.0,23.0,24.0,2.0,5.0,7.0,1.0,1.0,1.0,90.0,33.0,6.4,6.0,102.3503090763,17.0,47.04,7.77,0.3696,0,0.02,-0.01,-0.34,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197292,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184.0,22937,M,843200,EUR,921715200,D,2,2,False,43.0,35.0,3.0,3.0,0.0,16.0,18.0,19.0,25.0,7.0,,,,90.0,66.0,6.6,16.0,119.70827601152,16.0,60.9,15.54,,2,-0.04,0.59,-0.35,,DDalot,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,29.536688035533,3.0,0.04,,,,,,,,,,,,,,,
15197292,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190.0,19992,M,1153315,EUR,1131840000,D,15,15,False,62.0,59.0,1.0,1.0,0.0,38.0,39.0,21.0,23.0,4.0,,,,90.0,74.0,6.5,5.0,376.3823136979,36.0,202.65,24.15,,0,0.0,0.16,0.21,,YL15,,2.0,1.0,6.0,4.0,1.0,,,,,5.0,,2.0,2.0,1.0,1.0,,47.725408529606,2.0,,2.0,1.0,1.0,,,,,,,,,,,,
15197292,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175.0,51493,M,859999,EUR,885081600,D,6,6,False,65.0,57.0,5.0,4.0,0.0,33.0,35.0,24.0,30.0,4.0,,,,79.0,81.0,7.7,10.0,137.91922645024,20.0,92.715,16.59,,2,0.42,0.09,-0.11,,LichaMartínez,2.0,,,3.0,5.0,2.0,1.0,1.0,,1.0,3.0,,3.0,,,1.0,,,,-0.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
15197292,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185.0,27161,M,1397168,EUR,1098748800,D,13,13,False,41.0,35.0,,,0.0,13.0,14.0,22.0,27.0,2.0,,,,90.0,77.0,6.8,20.0,166.81558218834,15.0,118.02,23.31,,1,0.37,0.18,-0.24,,Odogwu,5.0,1.0,,11.0,7.0,6.0,1.0,,,1.0,1.0,2.0,4.0,4.0,2.0,2.0,,84.199583743265,4.0,0.18,1.0,,2.0,1.0,,,1.0,2.0,1.0,,,,,,
15197292,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182.0,19070,M,846425,EUR,986947200,M,25,25,False,61.0,54.0,2.0,1.0,0.0,23.0,24.0,31.0,37.0,6.0,,,,79.0,74.0,7.2,9.0,209.51419107981,21.0,88.83,26.04,,0,0.11,0.2,-0.04,,ugartemanu,1.0,1.0,2.0,3.0,8.0,,,,,,1.0,,5.0,3.0,,1.0,,51.731210330519,2.0,,,,1.0,,,,,1.0,,,,,,,
15197292,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180.0,52792,M,1142175,EUR,1113868800,M,37,37,False,53.0,49.0,2.0,1.0,0.0,25.0,25.0,24.0,28.0,4.0,,,,62.0,65.0,6.7,9.0,215.62117324732,25.0,38.955,13.65,,0,0.28,0.05,-0.04,,KobbieM,1.0,,,3.0,2.0,1.0,,,,,,3.0,1.0,,2.0,1.0,,,,,,,1.0,1.0,,,3.0,1.0,,,,,,,
15197292,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181.0,41150,M,836694,EUR,915926400,M,7,7,False,16.0,14.0,,,0.0,6.0,7.0,8.0,9.0,2.0,,,,62.0,24.0,6.5,5.0,20.805056429902,3.0,-8.4,0.315,,1,-0.12,-0.2,0.14,,MMount,2.0,,,,2.0,,,,1.0,,,,,,1.0,,,,,-0.31,,,2.0,,,,,,,,,,,,
15197292,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179.0,237692,M,288205,EUR,778982400,M,8,8,False,77.0,60.0,12.0,6.0,1.0,17.0,18.0,43.0,59.0,3.0,,,,90.0,104.0,7.5,25.0,292.27006966564,35.0,97.44,16.17,,3,0.6,0.26,0.41,,BrunoFernandes,7.0,1.0,,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,-0.17,,1.0,1.0,2.0,1.0,,5.0,1.0,,True,1.0,,,,
15197292,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184.0,69685,M,886363,EUR,927763200,M,10,10,False,36.0,24.0,4.0,2.0,0.0,6.0,10.0,18.0,26.0,5.0,,,,90.0,63.0,6.5,24.0,194.55873195271,19.0,99.96,25.515,,3,0.04,0.41,-0.22,,Cunha,2.0,2.0,,10.0,9.0,6.0,3.0,,3.0,,,,2.0,1.0,4.0,2.0,,40.637076271626,2.0,-0.52,1.0,,4.0,,,,2.0,2.0,1.0,,,,,,
