match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_dispossessed,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost
14771921,home,Al-Nassr,Saad Fahad Al Nasser,,,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000.0,D,96,96,True,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,1.0,,,,,,,,,21.0,19.0,6.6,5.0,0.0015506,40.39447401552,4.0,33.495,13.755,,0,,-0.07,0.04,0.18,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,
14771921,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600.0,M,17,17,True,21.0,21.0,1.0,1.0,0.0,8.0,8.0,13.0,13.0,,,,3.0,,,,,,,21.0,23.0,6.7,1.0,0.0105755,110.35176348568,9.0,60.06,34.65,,1,,0.09,0.15,0.13,,,,,1.0,,,,,,,,,71.902219844869,3.0,,1.0,,0.0712,-0.18,,1.0,,,,,,,,,,
14771921,home,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,D,83,83,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,,,,8.0,7.0,6.6,3.0,0.00018176,9.45,1.0,9.45,9.45,,0,,-0.02,0.03,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14771921,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600.0,M,19,19,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,,8.0,7.0,6.7,1.0,0.00395949,4.0241720887656,1.0,-2.835,-2.835,,0,,0.06,-0.09,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14771921,home,Al-Nassr,Bento,,,bento,Bento,G,24,190.0,9735,M,1016104,EUR,928972800.0,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,bento_matheus,,,,,,,,,,,
14771921,home,Al-Nassr,Nader Al Sharari,,,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400.0,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,home,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200.0,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,home,Al-Nassr,Haroune Camara,,,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Samuel Portugal,,,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200.0,G,94,94,False,26.0,16.0,15.0,5.0,0.0,13.0,13.0,3.0,13.0,,,,6.0,,1.0,2.0,,,,90.0,31.0,6.3,10.0,0.00023273,10.093997915883,2.0,9.87,6.3,0.1993,0,-0.1957,0.02,-0.01,-0.26,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,4,4,False,36.0,25.0,6.0,1.0,0.0,17.0,24.0,8.0,12.0,1.0,4.0,4.0,6.0,,,,,,,90.0,51.0,6.1,11.0,0.00133641,3.6412153190933,1.0,-3.255,-3.255,,1,,0.0,0.0,-0.28,,,,1.0,2.0,,,,3.0,2.0,1.0,,,,,,,1.0,0.2588,-0.51,,,1.0,,,,,,,1.0,,
14771921,away,Al-Okhdood,Gökhan Gül,,,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600.0,D,17,17,False,17.0,12.0,10.0,5.0,0.0,9.0,9.0,3.0,8.0,1.0,2.0,4.0,,,,,,,,90.0,23.0,6.2,5.0,0.00123644,21.57242989428,3.0,-2.835,0.52500000000001,,0,,0.07,0.0,-0.4,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200.0,D,87,87,False,28.0,19.0,8.0,1.0,0.0,15.0,20.0,4.0,8.0,1.0,2.0,3.0,5.0,,,,,,,90.0,36.0,5.7,10.0,0.00110655,43.382168981443,9.0,-3.885,5.88,,0,,-0.14,0.0,-0.58,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
14771921,away,Al-Okhdood,Ibrahim Ashi,Ibrahim Ashi,,ibrahim-ashi,I. Ashi,M,88,,6,M,2369921,EUR,,M,88,88,False,21.0,13.0,4.0,1.0,0.0,8.0,11.0,5.0,10.0,2.0,7.0,2.0,1.0,,,,,,,90.0,44.0,6.5,17.0,0.00395471,24.026258253367,4.0,-19.95,-3.255,,0,,0.01,-0.17,-0.11,,2.0,,,6.0,1.0,,,,3.0,2.0,4.0,,,,,,3.0,,,,1.0,2.0,,,,,,,,1.0,1.0
14771921,away,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,18,18,False,19.0,17.0,,,0.0,8.0,10.0,9.0,9.0,1.0,5.0,,3.0,,,,,,,78.0,35.0,6.5,10.0,0.00345336,28.931557460473,7.0,9.135,5.355,,0,,-0.03,0.08,-0.21,,,,,5.0,,,,1.0,4.0,1.0,4.0,,,,,,,,,,2.0,,,,,,,,,,3.0
14771921,away,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200.0,M,6,6,False,40.0,35.0,3.0,1.0,0.0,25.0,28.0,10.0,12.0,,7.0,,9.0,,,,,,,90.0,56.0,6.7,7.0,0.00441985,112.90942218159,9.0,33.39,15.33,,0,,0.05,0.08,-0.13,,,,1.0,4.0,,,,1.0,2.0,2.0,1.0,,,,,,2.0,,,,1.0,5.0,,,,,,True,,,
14771921,away,Al-Okhdood,Mateo Borrell,Mateo Borrell,,mateo-borrell,M. Borrell,M,55,174.0,114,M,1980451,EUR,1136073600.0,M,55,55,False,16.0,12.0,2.0,,0.0,8.0,11.0,4.0,5.0,1.0,4.0,1.0,6.0,,,,,,,78.0,27.0,6.6,8.0,0.0234476,36.516519976798,4.0,36.015,12.495,,0,,0.0,0.12,0.13,,,,3.0,3.0,,,,1.0,3.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,M,3,3,False,19.0,8.0,4.0,2.0,0.0,3.0,6.0,5.0,13.0,1.0,1.0,2.0,2.0,,,,,,,83.0,38.0,6.2,13.0,0.00364637,35.406659479279,4.0,11.655,7.665,,0,,-0.09,0.03,-0.23,,,,,4.0,,,,,,,2.0,,15.95214621924,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0
14771921,away,Al-Okhdood,Burak Ince,,,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800.0,F,11,11,False,32.0,27.0,1.0,,0.0,9.0,11.0,18.0,21.0,1.0,5.0,,3.0,,,,,,,83.0,46.0,7.0,14.0,0.278507,54.843877463306,9.0,6.72,11.865,,0,,0.25,0.01,-0.03,,3.0,1.0,,3.0,3.0,,,,,,1.0,,,,1.0,,,,,,,4.0,,,,,,,,,
14771921,away,Al-Okhdood,Khaled Narey,,,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600.0,F,7,7,False,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,,,,,40.0,11.0,6.4,2.0,0.00020385,27.570074914204,2.0,19.635,19.635,,2,,-0.04,0.35,-0.01,,1.0,,1.0,2.0,,,,1.0,,,,3.0,20.430074914204,1.0,,,,0.1914,-0.53,,1.0,,,2.0,,0.3307,,,,,
14771921,away,Al-Okhdood,Blaž Kramer,,,blaz-kramer,B. Kramer,F,99,191.0,607,M,804405,EUR,833587200.0,F,9,9,True,7.0,4.0,,,0.0,4.0,7.0,,,,,,3.0,,,,,,,50.0,9.0,6.2,4.0,9.727e-05,11.016630301761,2.0,2.31,2.52,,1,,-0.13,0.09,-0.05,,,,2.0,3.0,,,,,,,1.0,3.0,,,,,1.0,0.0197,-0.1,,,,,,,,,,1.0,,
14771921,away,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000.0,D,8,8,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,,,,,12.0,3.0,6.2,,9.91e-06,,,,,,0,,-0.01,,-0.23,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14771921,away,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200.0,M,12,12,True,5.0,4.0,1.0,,0.0,4.0,4.0,,1.0,,,,1.0,,,,,,,12.0,6.0,6.4,1.0,7.285e-05,23.295382735768,2.0,16.695,16.485,,0,,-0.01,0.07,-0.04,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800.0,M,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,13.0,2.0,6.4,,0.0002148,11.249014356823,1.0,11.13,11.13,,0,,0.01,0.01,-0.06,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,,,,,,,13.0,2.0,6.4,,0.00032265,11.464700650257,1.0,1.575,1.575,,0,,0.0,0.01,0.13,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800.0,D,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800.0,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771921,away,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600.0,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
