match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_fouls,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,captain,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12530789,home,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,22.0,15.0,1.0,1.0,0.0,4.0,6.0,11.0,17.0,2.0,1.0,,,,90.0,39.0,7.9,10.0,0.02634,7,,,,1.0,3.0,5.0,4.0,7.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,1.7673,,,,,,2.0,1.0,4.0,1.8476,3.0,2.0,,,
12530789,home,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,,17.0,6.0,7.4,,0.00327738,1,,,,,2.0,3.0,2.0,3.0,,,,,,,,,,,,,0.0255,,,,,,,,1.0,0.2121,,1.0,,,
12530789,home,Konyaspor,Ufuk Akyol,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,14.0,1.0,6.2,,1.34e-06,0,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12530789,home,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,13.0,5.0,6.6,1.0,0.0316847,0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,
12530789,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,F,18,18,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,12.0,4.0,6.5,1.0,0.0546314,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,home,Konyaspor,Adem Eren Kabak,adem-eren-kabak,A. E. Kabak,M,16,185,24,M,1016473,EUR,976579200,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,home,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,F,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,home,Konyaspor,Melih Bostan,melih-bostan,M. Bostan,F,91,173,184,M,1133195,EUR,1081382400,F,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,31.0,14.0,27.0,10.0,0.0,7.0,11.0,7.0,20.0,5.0,10.0,4.0,4.0,1.0,90.0,44.0,7.0,17.0,0.00279244,0,-0.5552,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,
12530789,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183,184,M,155998,EUR,766368000,D,2,2,False,29.0,17.0,4.0,,0.0,7.0,12.0,10.0,18.0,4.0,3.0,,,,90.0,57.0,6.4,18.0,0.0223667,2,,,,1.0,7.0,5.0,10.0,12.0,4.0,3.0,4.0,1.0,,2.0,1.0,,,,,2.0,0.0767,,,1.0,,,2.0,,,,,,,,
12530789,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180,50,M,1498789,EUR,1139529600,D,29,29,False,21.0,19.0,,,0.0,15.0,16.0,4.0,5.0,6.0,2.0,,,,87.0,31.0,6.2,2.0,0.00133306,0,,,,,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181,71,M,111811,EUR,725846400,D,5,5,False,28.0,23.0,3.0,1.0,0.0,19.0,20.0,4.0,8.0,11.0,2.0,,,,90.0,47.0,6.6,5.0,0.00093017,0,,,,,3.0,4.0,5.0,6.0,,,,2.0,,,1.0,,,1.0,3.0,,,,,,,1.0,,2.0,,,,,,,
12530789,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,D,77,77,False,23.0,17.0,3.0,1.0,0.0,13.0,15.0,4.0,10.0,3.0,7.0,,,,83.0,41.0,6.5,13.0,0.00101818,1,,,,2.0,,1.0,1.0,3.0,,,2.0,,,2.0,,,,,1.0,2.0,0.0404,,,1.0,,,,,1.0,0.369,,,,,
12530789,away,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,30.0,22.0,5.0,3.0,0.0,12.0,13.0,10.0,17.0,4.0,2.0,,,,90.0,49.0,7.7,9.0,0.00833323,3,,,,,2.0,3.0,4.0,6.0,,,1.0,,,,,,,1.0,2.0,,0.1487,,,1.0,1.0,,,3.0,3.0,0.2418,,1.0,,,
12530789,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,M,12,12,False,36.0,24.0,2.0,1.0,0.0,6.0,8.0,19.0,33.0,5.0,4.0,,,,90.0,60.0,6.6,20.0,0.0772288,1,,,,5.0,8.0,3.0,10.0,5.0,2.0,,2.0,,,,1.0,,,,,1.0,0.0177,,1.0,,,,1.0,,,,,,,,
12530789,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,45.0,35.0,9.0,5.0,0.0,10.0,12.0,25.0,36.0,1.0,6.0,,,,89.0,61.0,7.2,15.0,0.114699,2,,,,3.0,1.0,,4.0,7.0,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,3.0,0.0969,,,,1.0,,1.0,3.0,,,,,,,
12530789,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,False,31.0,22.0,5.0,3.0,0.0,7.0,10.0,15.0,23.0,1.0,6.0,,,,83.0,40.0,6.5,12.0,0.0388799,1,,,,2.0,1.0,1.0,5.0,3.0,,,1.0,1.0,,,2.0,1.0,,,1.0,,0.0189,True,,2.0,1.0,,,1.0,,,,,,,
12530789,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2226,M,357598,EUR,898560000,M,9,9,False,32.0,27.0,4.0,2.0,1.0,8.0,10.0,19.0,26.0,1.0,5.0,,,,90.0,49.0,8.4,10.0,0.0639183,3,,,,4.0,2.0,,5.0,6.0,4.0,3.0,,,,,2.0,1.0,,,,,0.4836,,,2.0,,,,3.0,2.0,0.6784,,1.0,,,
12530789,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,False,18.0,10.0,,,0.0,4.0,4.0,6.0,15.0,1.0,1.0,,,,90.0,27.0,6.8,10.0,0.0165163,0,,,,1.0,3.0,4.0,4.0,7.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,1.0
12530789,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177,133,M,929098,EUR,919814400,D,14,14,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,1.0,,,,15.0,4.0,6.7,1.0,2.588e-05,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
12530789,away,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190,779,M,330705,EUR,786412800,M,72,72,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,,,,15.0,5.0,7.3,1.0,0.00168726,1,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,0.0585,,,,,,,,1.0,0.1157,,1.0,,,
12530789,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185,212,M,110956,EUR,730684800,M,8,8,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,11.0,3.0,6.5,1.0,0.00195463,0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Loret Sadiku,loret-sadiku,L. Sadiku,M,,180,55,M,143356,EUR,680659200,M,26,26,True,1.0,,,,0.0,,,,1.0,,,,,,8.0,1.0,6.5,1.0,,0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Yunus Emre Atakaya,yunus-emre-atakaya,Y. E. Atakaya,D,55,184,9,M,1892677,EUR,1083024000,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,Yunus Emre Atakaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195,35,M,1548530,EUR,1162857600,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Sarp Yavrucu,yavrucu-sarp,S. Yavrucu,F,19,180,26,M,1173148,EUR,1111017600,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530789,away,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,Emirhan Yigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
