match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,confirmed,playerName,reason,rescinded
10388423,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10388423,,,,,88,,,3,,,substitution,121375912.0,False,False,regular,,,,,,,
10388423,,,,,88,,,3,,,substitution,121375911.0,False,False,regular,,,,,,,
10388423,,,,,75,,,16,,,substitution,121375836.0,False,False,regular,,,,,,,
10388423,,,,,75,,,16,,,substitution,121375835.0,False,False,regular,,,,,,,
10388423,,,,,72,,,19,,,substitution,121375818.0,False,True,regular,,,,,,,
10388423,,,,,70,,,21,,,substitution,121375808.0,False,True,regular,,,,,,,
10388423,,,,,70,,,21,,,substitution,121375799.0,False,True,regular,,,,,,,
10388423,,,,,65,,,26,,,substitution,121375777.0,False,False,regular,,,,,,,
10388423,,0.0,3.0,,59,,,32,,,goal,166697169.0,,False,penalty,penalty,327863.0,Robert Skov,,,,
10388423,,,,,58,,,33,,,varDecision,13761.0,,False,penaltyNotAwarded,,327863.0,Robert Skov,False,,,
10388423,,,,,56,,,35,,,card,120501188.0,,True,yellow,,88494.0,Dominick Drexler,,Dominick Drexler,Foul,False
10388423,,,,,46,,,45,,,substitution,121375673.0,False,True,regular,,,,,,,
10388423,HT,0.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10388423,,0.0,2.0,,45,2.0,,1,,,goal,166696324.0,,False,regular,,114379.0,Munas Dabbur,,,,
10388423,,,,,38,,,8,,,card,120501100.0,,False,yellow,,253993.0,Grischa Prömel,,Grischa Prömel,Foul,False
10388423,,,,,19,,,27,,,card,120501058.0,,False,yellow,,48660.0,Kevin Vogt,,Kevin Vogt,Foul,False
10388423,,0.0,1.0,,11,,,35,,,goal,166694974.0,,False,penalty,penalty,327863.0,Robert Skov,,,,
10388423,,,,,10,,,36,,,card,120501030.0,,True,yellow,,918420.0,Leo Greiml,,Leo Greiml,Foul,False
10388423,,,,,8,,,38,,,varDecision,13760.0,,False,penaltyNotAwarded,,825956.0,Christoph Baumgartner,False,,,
