match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_totalOffside,stat_punches,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_goalAssist,stat_bigChanceMissed
10388423,home,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,13,13,False,40.0,26.0,30.0,16.0,15.0,17.0,11.0,23.0,4.0,3.0,2.0,4.0,90.0,46.0,6.6,14.0,0.0,0.0,0.00260083,0,0.8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388423,home,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,26,179,95,M,330689,EUR,761443200,D,27,27,False,22.0,15.0,,,13.0,14.0,4.0,11.0,1.0,,,,45.0,37.0,6.7,9.0,0.0,0.0,0.154406,0,,Cédric,Brunner,3.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388423,home,FC Schalke 04,Leo Greiml,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,3,3,False,46.0,38.0,7.0,4.0,32.0,35.0,6.0,11.0,5.0,,,,90.0,55.0,6.5,8.0,0.0,0.0,0.00306014,0,,,,,,1.0,3.0,5.0,5.0,,,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10388423,home,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,4,189,842,M,24248,EUR,588384000,D,4,4,False,39.0,30.0,8.0,3.0,23.0,26.0,7.0,13.0,6.0,,,,90.0,51.0,6.9,10.0,0.0,0.0,0.107134,0,,,,,,,2.0,,7.0,,,2.0,1.0,,3.0,,4.0,2.0,,1.0,,1.0,,,,,,,,,,,,,
10388423,home,FC Schalke 04,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184,243,M,798180,EUR,844041600,D,2,2,False,39.0,27.0,3.0,2.0,17.0,21.0,16.0,24.0,11.0,,,,90.0,64.0,7.1,17.0,0.0654,0.0223,0.355917,2,,,,6.0,6.0,,,,3.0,,,,4.0,,,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
10388423,home,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,,183,65,M,88494,EUR,643680000,M,24,24,False,23.0,15.0,2.0,1.0,9.0,9.0,6.0,15.0,2.0,,,,70.0,35.0,5.9,15.0,0.0,0.0,0.00601687,0,,,,1.0,,1.0,1.0,6.0,2.0,2.0,,,,1.0,,,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,
10388423,home,FC Schalke 04,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,30,30,False,41.0,34.0,3.0,1.0,20.0,24.0,14.0,17.0,5.0,,,,90.0,54.0,6.8,8.0,0.072,0.0,0.00917508,1,,,,,,1.0,,3.0,6.0,2.0,2.0,2.0,,1.0,1.0,,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
10388423,home,FC Schalke 04,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,20,20,False,21.0,15.0,,,6.0,6.0,9.0,16.0,3.0,,,,72.0,34.0,7.0,8.0,0.117,0.0,0.0203138,4,,,,1.0,,1.0,1.0,2.0,4.0,,,,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,
10388423,home,FC Schalke 04,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,6,6,False,30.0,24.0,1.0,1.0,12.0,12.0,12.0,19.0,12.0,,,,90.0,48.0,6.9,9.0,0.0996,0.0,0.00699859,2,,,,1.0,,1.0,1.0,5.0,7.0,1.0,1.0,3.0,,,,,4.0,1.0,,1.0,3.0,1.0,2.0,,1.0,,,,,,,,,,
10388423,home,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,M,11,11,False,28.0,22.0,2.0,1.0,7.0,8.0,16.0,23.0,6.0,,,,90.0,46.0,6.4,12.0,0.1997,0.0,0.0680259,4,,,,3.0,1.0,3.0,4.0,8.0,6.0,3.0,2.0,,,3.0,,,,,,,,2.0,1.0,,1.0,3.0,1.0,,,,,,,,
10388423,home,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,,192,422,M,26231,EUR,573264000,F,9,9,False,17.0,14.0,,,9.0,9.0,5.0,8.0,,,,,70.0,27.0,6.6,8.0,0.1602,0.3928,0.00579722,2,,,,,,2.0,2.0,7.0,4.0,,,,,1.0,,,,,,2.0,3.0,4.0,1.0,1.0,1.0,,,True,1.0,,,,,,
10388423,home,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,23,23,True,14.0,10.0,2.0,2.0,6.0,8.0,5.0,8.0,3.0,,,,45.0,26.0,6.5,9.0,0.0,0.0,0.00524421,0,,,,2.0,1.0,,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
10388423,home,FC Schalke 04,Jordan Larsson,jordan-larsson,J. Larsson,M,11,175,1301,M,578380,EUR,866764800,F,7,7,True,8.0,7.0,,,1.0,2.0,6.0,6.0,,,,,20.0,8.0,6.5,1.0,0.0,0.0,0.0821631,0,,,,,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10388423,home,FC Schalke 04,Kenan Karaman,kenan-karaman,K. Karaman,F,19,189,1025,M,168943,EUR,762825600,F,19,19,True,6.0,4.0,,,,,4.0,7.0,,,,,20.0,10.0,6.4,6.0,0.0,0.0,0.00445428,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,
10388423,home,FC Schalke 04,Sebastian Polter,sebastian-polter,S. Polter,F,91,190,355,M,39733,EUR,670464000,F,40,40,True,2.0,1.0,,,,,1.0,2.0,,,,,18.0,4.0,6.5,3.0,0.0,0.0,5.205e-05,0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
